Customer ID,Customer Name,Email,Phone,Country,Gender,Age,Company Name,Customer Type,Subscription Type,Benefits of Membership Type,Subscription Duration,Subscription Date,Subscription Price,Product ID,Product Type,Inquries,Assistance Type,Sales Rep ID,Sales Rep Name,Sales Rep Email,Sales Rep Phone,Cost of Product,Sales Amount,Sales Date,Sales Time,Payment Method,Demo Scheduled,Promotional Event Participation,Promotional Event,Response Time (days),Product Status,Meaning,Refund Amount,Product Rating,Comments,Profit,Loss
fe682e49-3db6-4d35-8caa-495d4da5620a,Joyce Patterson,ffreeman@example.org,+1483749818308,South Georgia and the South Sandwich Islands,Female,43,Poole-Schwartz,Non-Subscriber,Premium,Basic support,Monthly,2023-02-12,50.0,193,Cybersecurity Software,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,54.19,160.07,2024-05-14,12:19:15,Credit Card,Yes,Yes,Workshops on Prototyping Solutions,2,Completed,The product has been successfully delivered.,0.0,4.0,Highly Recommend Highly recommend Great Loved.,105.88,0.0
fb1b31e6-f24e-4cd0-8216-8433c6ca77d9,Charles Taylor,ohayden@example.org,+1131105260848,Montserrat,Female,52,Williams-Burns,Non-Subscriber,Premium,Exclusive offers,Yearly,2023-02-27,50.0,186,Customer Relationship Management (CRM) Software,Product question,Sales Representative,f12b36c6-b5f6-4fb4-8c41-a340428ffb2a,Robert Brown,robert83@example.net,+1-630-515-2848x060,65.67,154.14,2024-03-15,17:21:10,Skrill,No,Yes,Workshops on Prototyping Solutions,7,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
9884d50c-274d-4163-a836-860b803796f3,Jennifer Burnett,janet98@example.net,+695692034496,Solomon Islands,Male,31,Tran Group,Non-Subscriber,Standard,Exclusive offers,Yearly,2025-08-17,25.0,157,Supply Chain Management Software,Promotional event,Sales Representative,1bd26198-b240-4085-9918-6d033eca1580,Joshua Turner,kristinehughes@example.com,001-971-309-4346x16695,23.59,194.18,2023-08-23,22:15:51,PayPal,No,Yes,AI-Driven Marketing Strategy Sessions,2,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
8c977fb4-64e0-4abb-965e-dd31051b68b3,Brandon Wong,salasfrank@example.org,+1897474000270,Solomon Islands,Male,59,Anderson-Mathews,Subscriber,Premium,Basic support,Yearly,2024-06-29,50.0,175,Inventory Management System,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,54.06,245.42,2022-05-09,20:11:35,Skrill,Yes,No,Workshops on Prototyping Solutions,6,Completed,The product has been successfully delivered.,0.0,5.0,Will Buy Again Loved Great Great Fantastic.,191.36,0.0
fdd67589-4fe7-4d22-952c-de9435c0d241,Mr. Miguel Taylor,aaron08@example.net,+1696417723153,Gambia,Female,39,Nguyen Group,Non-Subscriber,Standard,Exclusive offers,Monthly,2024-05-02,25.0,144,Inventory Management System,Issue with product,Sales Representative,7892cfc2-8277-4e9b-aef3-3b4d2c95c006,Raymond Cook,denisethompson@example.org,963.497.5954,25.56,190.96,2025-09-29,03:36:50,Airpay,Yes,No,Panel Discussions with AI Experts,8,Cancelled,The order was cancelled before completion.,170.96,2.0,Cancellation Due To Delays Service was not as described Cancellation due to delays Cancellation due to delays.,-5.56,5.56
d3dc1155-be89-49ef-b55b-fa637df8f625,Eric Hernandez,harringtonkimberly@example.org,+178879660626,Turkmenistan,Female,52,"Gomez, Wells and Lane",Subscriber,Premium,Basic support,Yearly,2024-09-30,50.0,107,Cloud Storage Solution,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,75.29,169.93,2024-08-06,21:41:44,PayPal,No,Yes,Panel Discussions with AI Experts,1,Completed,The product has been successfully delivered.,0.0,4.0,Fantastic Fantastic Loved Great Will buy again.,94.64,0.0
3b160e41-ad01-482a-9ead-fa126ec76107,Christopher Barnes,lmadden@example.com,+331973960568,Angola,Male,56,"Martin, Evans and Murphy",Non-Subscriber,Standard,Basic support,Yearly,2024-02-08,25.0,158,Marketing Automation Tool,Product question,Sales Representative,6435f342-8c4c-464c-bae4-c08142ae69fd,Denise Weaver,fharris@example.com,851.240.8004x10548,82.58,284.02,2022-06-20,09:24:10,PayPal,Yes,Yes,Panel Discussions with AI Experts,7,Cancelled,The order was cancelled before completion.,264.02,1.0,Cancellation Due To Delays Cancellation due to delays Cancellation due to delays Cancellation due to delays Cancellation due to delays Cancellation due to delays.,-62.58,62.58
29556b2a-19a2-4281-86a5-0fe47d4f3c65,Kevin Sherman,efranco@example.net,+636193017119,Saint Kitts and Nevis,Female,48,Gutierrez Inc,Subscriber,Free,Exclusive offers,Monthly,2022-05-24,0.0,179,Chatbot and Conversational AI Platforms,Promotional event,Sales Representative,b1d49b56-3104-4c04-bcc2-a3789f8961e0,Natalie Schneider,christina38@example.net,858-513-8870,89.58,212.21,2024-09-26,08:42:36,PayPal,No,No,AI Technology Expos,10,Cancelled,The order was cancelled before completion.,192.21,2.0,Service Was Not As Described Cancellation due to delays Cancellation due to delays Service was not as described.,-69.58,69.58
7da50587-7439-49b0-a3af-2c94aab24433,Patrick Gordon,taylorheather@example.org,+15345311802,Morocco,Female,61,"Owens, Thompson and Hodges",Non-Subscriber,Standard,Exclusive offers,Monthly,2024-10-29,25.0,164,Supply Chain Management Software,Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,45.67,199.64,2024-05-11,21:08:49,Credit Card,No,Yes,Panel Discussions with AI Experts,8,Cancelled,The order was cancelled before completion.,179.64,1.0,Cancellation Due To Delays Cancellation due to delays Service was not as described Cancellation due to delays Service was not as described.,-25.67,25.67
5421b998-b06e-4541-af65-aa3cc6341096,Michael Newman Jr.,jacksonmatthew@example.org,+434422954631,Cayman Islands,Male,34,Hoover-Buchanan,Non-Subscriber,Standard,Basic support,Monthly,2023-08-24,25.0,103,Collaboration Platform,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,47.51,202.69,2023-03-05,05:39:25,Airpay,No,No,Webinars on AI Integration in Business,5,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
d5e51dbd-9fd6-434f-9d72-15892c523264,Karen Richards,gibbsmelinda@example.org,+1673000625607,Afghanistan,Female,54,Young and Sons,Subscriber,Free,Basic support,Yearly,2023-05-15,0.0,130,Inventory Management System,Issue with product,Sales Representative,3f31ee85-b7e2-48d3-bc49-297fa9e0b770,Michael Green,seancollins@example.net,796.677.2310,73.45,161.91,2022-12-08,22:35:35,Skrill,No,Yes,AI Technology Expos,2,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
2c1a3676-5629-4134-97a1-8d0c74285ce3,Steven Bray,huffdustin@example.com,+12203000131,Uzbekistan,Female,47,Chen LLC,Subscriber,Premium,Exclusive offers,Monthly,2023-12-16,50.0,143,Performance Management Software,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,54.94,255.62,2023-10-10,01:32:49,Credit Card,No,No,AI Technology Expos,7,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
88230716-0d6d-456f-977f-f9c07a880b68,Fernando Solomon,timothywilliams@example.com,+1316578037896,Cyprus,Female,36,Harvey Ltd,Subscriber,Premium,Exclusive offers,Yearly,2023-07-09,50.0,165,Video Editing Software,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,25.15,174.67,2024-06-20,20:09:28,Credit Card,Yes,No,Webinars on AI Integration in Business,5,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
0b9596fc-a255-4704-a15b-1f93338d489b,Steven Taylor,llogan@example.net,+963764520598,Swaziland,Male,36,Bradshaw-Stevens,Non-Subscriber,Premium,Basic support,Yearly,2022-07-19,50.0,133,Business Intelligence (BI) Tools,Issue with product,Sales Representative,c628aae0-b12d-4f0f-bc95-32718510cd40,Emma Gutierrez,martinandrea@example.net,(848)947-9557,44.79,269.38,2022-01-14,03:54:48,PayPal,No,No,Panel Discussions with AI Experts,8,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
7c379094-5e1a-4ee9-a8e4-6070774aed9e,Emily Blankenship,barbaramartin@example.net,+984404786963,Senegal,Female,52,White Inc,Subscriber,Free,Basic support,Yearly,2024-07-05,0.0,167,Prototyping Tool,Issue with product,Sales Representative,a0d4ad5d-a3f3-4801-bb2b-c9b0eb7d916c,Brandon Gray,garciaelizabeth@example.net,476-308-2814x745,69.88,206.56,2022-09-13,07:51:51,Skrill,Yes,Yes,AI Technology Expos,9,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
1767d6e9-faad-43ca-9b31-222150425f26,Jennifer Dean,rpowers@example.net,+1599707463087,Estonia,Male,36,Harris-Patel,Subscriber,Premium,Exclusive offers,Yearly,2025-03-21,50.0,175,Video Editing Software,Product question,Sales Representative,bf37a423-6c37-4edb-b59c-dc10dbbe8bad,Tiffany Meyers,laurabryant@example.net,+1-966-882-1499,59.33,233.62,2022-07-27,21:31:59,Credit Card,Yes,Yes,AI Technology Expos,5,Completed,The product has been successfully delivered.,0.0,3.0,Excellent Excellent Great Will buy again Fantastic Highly recommend.,174.29,0.0
92b1d57f-3b0d-4b8b-82da-de829cc39e1e,Pamela Mitchell,lukehodges@example.com,+777559361566,United Kingdom,Female,39,Smith and Sons,Non-Subscriber,Free,Basic support,Monthly,2025-05-17,0.0,119,Social Media Management Tool,Issue with product,Sales Representative,46f4c01f-143d-49f8-8ed3-c623b3e72387,Mrs. Maria Fox,jasmine31@example.com,+1-770-497-9302x698,50.75,248.55,2022-01-07,06:17:20,Airpay,No,No,Workshops on Prototyping Solutions,1,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
762672cb-6de0-4ff9-a598-61e792f0432f,Lisa Walters,donald06@example.com,+735809088477,Armenia,Male,38,"Steele, Jones and Moyer",Subscriber,Premium,Basic support,Monthly,2024-06-19,50.0,117,Learning Management System (LMS),Promotional event,Sales Representative,449af787-b274-4cc3-a044-9778d290a27f,Erin Mercado,cweaver@example.com,+1-923-430-3744,80.52,229.03,2024-06-07,14:02:00,PayPal,No,Yes,Webinars on AI Integration in Business,8,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
108b93cc-c9b4-4849-aeb9-cb8f6f7e8d8d,Spencer Perez,fyoung@example.com,+962221505859,Mali,Male,37,Hernandez Inc,Non-Subscriber,Free,Exclusive offers,Monthly,2023-09-30,0.0,161,Mobile App Development Platforms,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,27.83,192.62,2024-05-05,11:08:39,Credit Card,Yes,Yes,Webinars on AI Integration in Business,10,Completed,The product has been successfully delivered.,0.0,3.0,Fantastic Excellent Great Highly recommend.,164.79,0.0
d6a5daad-8be2-46dc-82c0-29da2916f1be,Katherine Washington,lstewart@example.net,+691792211282,Kazakhstan,Male,62,"Morris, Solis and Atkins",Subscriber,Free,Basic support,Monthly,2023-05-15,0.0,134,Artificial Intelligence (AI) Analytics Tool,Issue with product,Sales Representative,e351574d-eaad-45c9-8c10-662832df18b0,Courtney Bullock,juanmccann@example.org,649.486.1063,92.08,163.38,2024-08-26,01:58:24,Credit Card,No,Yes,AI-Driven Marketing Strategy Sessions,3,Cancelled,The order was cancelled before completion.,143.38,1.0,Service Was Not As Described Service was not as described Cancellation due to delays Service was not as described Service was not as described Service was not as described Cancellation due to delays Cancellation due to delays.,-72.08,72.08
7ced6d87-cd4d-40af-967c-2a29aecb407e,Michael Norton,michaelcampbell@example.com,+9943845410306,Dominica,Female,61,Clark-Moyer,Subscriber,Free,Exclusive offers,Monthly,2022-11-26,0.0,108,Social Media Management Tool,Product question,Sales Representative,0d7518b5-8276-4169-86e8-1f39b1b8a729,James Martinez,emilytrevino@example.net,580.479.1486,36.36,197.23,2024-04-13,08:47:03,Credit Card,Yes,No,Workshops on Prototyping Solutions,7,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
79e50bb5-2d86-4409-8b50-b3364a524ba7,Tammy Glover,chelsealewis@example.com,+887099288822,Malawi,Female,30,"Mcintyre, Roach and Walker",Non-Subscriber,Free,Basic support,Yearly,2024-07-03,0.0,137,Business Intelligence (BI) Tools,Issue with product,Sales Representative,2218bb20-f9b7-40e7-841d-d4a06af61e8b,Ashley Rodriguez,brownderrick@example.com,2667549083,80.78,252.61,2025-06-09,04:51:37,Credit Card,No,No,Webinars on AI Integration in Business,6,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
30a7a224-98e3-41e1-9e3e-e10cead28a37,Amanda Miller,medwards@example.org,+1864132362149,Uruguay,Female,22,Brown Group,Subscriber,Free,Basic support,Monthly,2025-02-14,0.0,188,Human Resources Management System (HRMS),Issue with product,Sales Representative,721e093e-edc2-46aa-95c1-6362486ef835,Amanda Daniels,jacksonwilliam@example.com,001-242-443-8229x3621,37.44,224.9,2024-01-03,13:21:31,Airpay,No,Yes,Panel Discussions with AI Experts,10,Completed,The product has been successfully delivered.,0.0,4.0,Great Great Fantastic Excellent Highly recommend Excellent.,187.46,0.0
096ec2b9-75db-40e8-bec7-e0e39fe6acea,Cameron Stafford,bethany83@example.org,+1425367095297,Czech Republic,Male,39,Hoover Ltd,Subscriber,Free,Exclusive offers,Yearly,2023-05-24,0.0,148,Business Intelligence (BI) Tools,Promotional event,Sales Representative,17627fce-768b-4f7b-aab7-b12fcc27aec7,Joshua Leblanc,christophergibbs@example.com,6386037657,83.57,194.66,2022-09-10,10:43:21,Credit Card,Yes,No,AI-Driven Marketing Strategy Sessions,8,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
d11879b1-fad6-468b-8e5e-536fea53d5aa,Michael Houston,uprice@example.com,+343886460261,Nigeria,Male,46,Browning Ltd,Subscriber,Free,Exclusive offers,Yearly,2024-07-18,0.0,172,Chatbot and Conversational AI Platforms,Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,36.91,228.18,2025-04-20,06:52:58,PayPal,No,Yes,Panel Discussions with AI Experts,9,Completed,The product has been successfully delivered.,0.0,3.0,Will Buy Again Excellent Loved Highly recommend.,191.27,0.0
c7faa949-f247-4e5f-8fb5-34a4e2cb456c,Emily Jones,wesleycox@example.net,+214131302118,Morocco,Male,32,Preston Inc,Subscriber,Free,Exclusive offers,Yearly,2023-08-27,0.0,131,Graphic Design Software,Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,45.66,297.97,2024-05-19,01:22:40,Skrill,Yes,No,Panel Discussions with AI Experts,6,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
c8537c3c-65b9-4bd0-9b9d-65847d3de0bc,Andrew Rodriguez,fsmith@example.org,+436868139044,Cayman Islands,Female,18,Wagner-Jones,Subscriber,Premium,Basic support,Yearly,2023-06-28,50.0,123,Supply Chain Management Software,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,97.04,174.09,2022-04-21,06:38:17,PayPal,No,Yes,AI-Driven Marketing Strategy Sessions,7,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
17ebd15a-aeaa-4e76-aa8f-b5cb4fdbad80,Felicia Raymond,jacksoncrystal@example.net,+1934610911483,North Macedonia,Male,60,Mahoney-Johnson,Non-Subscriber,Free,Basic support,Yearly,2022-03-24,0.0,187,Content Management System (CMS),Promotional event,Sales Representative,e1d6511d-b16b-4d04-9451-4c723d8b6c6e,William Barber,vnelson@example.net,568.744.1438x60088,56.68,173.98,2022-02-08,01:37:23,Airpay,No,No,Panel Discussions with AI Experts,6,Cancelled,The order was cancelled before completion.,153.98,1.0,Cancellation Due To Delays Service was not as described Service was not as described Service was not as described.,-36.68,36.68
c564cb0c-c6c7-43b0-a652-2c61db3ca612,Terry Walker,ibrown@example.com,+17712231859,Bangladesh,Male,20,Rice PLC,Non-Subscriber,Free,Basic support,Monthly,2022-03-22,0.0,121,Email Marketing Software,Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,26.43,215.07,2023-12-31,22:55:34,Credit Card,No,No,AI-Driven Marketing Strategy Sessions,9,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
ec6863cf-5343-4af2-ba39-bb6a2a43f88c,Kevin Edwards,cheyenneramirez@example.net,+47508970206,Australia,Female,33,Weber-Hunt,Non-Subscriber,Premium,Exclusive offers,Monthly,2022-01-12,50.0,184,Human Resources Management System (HRMS),Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,83.2,248.75,2023-11-19,00:06:35,PayPal,No,Yes,AI Technology Expos,4,Cancelled,The order was cancelled before completion.,228.75,2.0,Cancellation Due To Delays Cancellation due to delays Service was not as described Service was not as described Cancellation due to delays Service was not as described.,-63.2,63.2
50293b1f-e6cc-4136-b856-a7d101589f25,David Taylor,patriciajones@example.com,+234120330455,Latvia,Female,29,"Perez, Carter and Turner",Non-Subscriber,Standard,Basic support,Yearly,2024-06-10,25.0,106,Video Conferencing Tool,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,54.17,157.66,2025-07-10,03:45:23,Skrill,Yes,Yes,AI-Driven Marketing Strategy Sessions,4,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
96c5a2b0-66eb-45a4-9f2b-9500262044a2,Jimmy Nichols,bradleymorris@example.net,+1097499805410,Angola,Female,45,Stephens Inc,Non-Subscriber,Premium,Exclusive offers,Monthly,2025-08-30,50.0,115,E-commerce Platform,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,25.2,290.93,2023-11-07,09:36:08,Credit Card,No,Yes,AI Technology Expos,3,Completed,The product has been successfully delivered.,0.0,4.0,Highly Recommend Excellent Fantastic Loved.,265.73,0.0
385e7340-e5a0-4c58-a8f7-d56f50798857,Paul Ramirez,jacqueline08@example.com,+1321240645834,Armenia,Female,23,Calhoun-Morgan,Subscriber,Premium,Exclusive offers,Monthly,2022-01-15,50.0,141,Inventory Management System,Issue with product,Sales Representative,cf2cc97d-9d57-4077-b0fb-c630070ea77d,Melissa Torres,olsentyler@example.org,+1-611-489-9406x0360,69.54,277.43,2024-08-12,17:13:37,Skrill,Yes,No,Workshops on Prototyping Solutions,10,Completed,The product has been successfully delivered.,0.0,3.0,Highly Recommend Will buy again Excellent Will buy again Loved.,207.89,0.0
2cc5392a-8276-408e-896a-d59c9788f925,Tanner Erickson,angela76@example.com,+144105559885,British Virgin Islands,Female,64,"Mccormick, Anderson and Esparza",Non-Subscriber,Free,Basic support,Yearly,2024-05-31,0.0,112,Accounting Software,Promotional event,Sales Representative,2922d5ec-4efd-477e-b9f2-eb0bc3f700fc,Bradley Ryan,jamesolson@example.com,756.698.2548x113,24.23,203.17,2025-12-29,10:22:54,Airpay,Yes,Yes,AI Technology Expos,9,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
751a970f-26a5-46f6-9636-62274622a9e6,Lauren Barker,james16@example.net,+1231864564812,Cape Verde,Male,26,Elliott-Rodriguez,Non-Subscriber,Standard,Exclusive offers,Yearly,2025-11-11,25.0,118,Data Analytics Tool,Issue with product,Sales Representative,850dcd9a-4be2-468f-8549-37998509369a,Matthew Jackson,vazquezalicia@example.org,7658679298,47.06,191.76,2023-06-28,13:00:59,Credit Card,No,Yes,AI Technology Expos,1,Completed,The product has been successfully delivered.,0.0,4.0,Fantastic Excellent Excellent Loved Great Fantastic Loved.,144.7,0.0
9cc50929-b592-4e49-9b52-13cb8a6dfddc,Lauren Campbell,amber06@example.com,+1205748299806,Nigeria,Male,35,Welch-Jackson,Non-Subscriber,Premium,Basic support,Monthly,2022-07-20,50.0,181,Chatbot and Conversational AI Platforms,Product question,Sales Representative,5155dbe7-3097-4ba8-ab49-847b31c1f06d,Alex Arnold,phillipscynthia@example.com,323-348-6148,69.4,248.83,2025-08-03,03:45:56,Skrill,Yes,No,Panel Discussions with AI Experts,5,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
08b857fa-4fd4-4f33-8dfd-30e064429f5e,Charles Smith,sweiss@example.net,+1014040261643,Germany,Male,22,Harmon and Sons,Non-Subscriber,Standard,Basic support,Monthly,2025-01-18,25.0,167,Human Resources Management System (HRMS),Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,43.4,192.45,2023-09-19,06:17:39,Airpay,No,No,AI Technology Expos,7,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
0a69c326-e475-4d61-beaf-ea61306fc9af,Lisa Curtis,kkelly@example.org,+144176965095,Cook Islands,Female,26,Forbes-Harrell,Subscriber,Free,Exclusive offers,Monthly,2025-02-10,0.0,139,E-commerce Platform,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,21.27,262.3,2023-09-15,02:15:49,Airpay,Yes,No,Workshops on Prototyping Solutions,10,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
452b0667-2f30-4f9c-ad73-d79a0ec75cf7,Paula Camacho,garzamichael@example.org,+1948965223835,Nigeria,Female,32,Mitchell and Sons,Non-Subscriber,Standard,Exclusive offers,Yearly,2024-12-10,25.0,122,Human Resources Management System (HRMS),Promotional event,Sales Representative,659de9b4-e706-480c-873f-276f4fbcb958,Ryan Berg,charlesgraham@example.org,(280)631-8914,56.0,286.8,2025-04-28,02:47:54,Skrill,Yes,No,Panel Discussions with AI Experts,5,Cancelled,The order was cancelled before completion.,266.8,1.0,Service Was Not As Described Service was not as described Service was not as described Service was not as described.,-36.0,36.0
a7b0a084-bd0a-4317-908c-1ed8869a36ee,Crystal Jones,mpeters@example.org,+1621357746454,Falkland Islands (Malvinas),Female,51,Carey LLC,Subscriber,Premium,Basic support,Monthly,2024-01-21,50.0,120,Video Editing Software,Promotional event,Sales Representative,7fa75306-1f28-4d99-8197-f8a28e7eb57c,Jerry Stokes,vdavis@example.org,289-835-4151x29282,89.65,226.32,2025-02-25,18:36:18,Credit Card,No,Yes,AI Technology Expos,7,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
dc7afb9b-e17f-42cd-9216-a49e32b5ac1f,Rachel Nguyen,stephaniemiller@example.com,+131020748106,Montserrat,Male,40,Mahoney Ltd,Subscriber,Premium,Exclusive offers,Monthly,2022-04-13,50.0,186,Cybersecurity Software,Issue with product,Sales Representative,709a4c52-b67f-4d03-9b27-5a7c9efc7a1f,Meagan Maldonado,uholmes@example.net,(753)704-5480x007,23.88,175.14,2024-12-19,04:04:50,Credit Card,No,No,AI-Driven Marketing Strategy Sessions,2,Cancelled,The order was cancelled before completion.,155.14,1.0,Service Was Not As Described Service was not as described Service was not as described Service was not as described.,-3.88,3.88
c171d4c4-0554-4689-8435-5edc3b05d1c1,Michael Martinez,murrayapril@example.org,+764029733384,Panama,Female,23,Lozano LLC,Non-Subscriber,Premium,Exclusive offers,Yearly,2024-08-13,50.0,192,Inventory Management System,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,87.55,226.76,2022-10-19,23:54:21,PayPal,Yes,Yes,Workshops on Prototyping Solutions,9,Cancelled,The order was cancelled before completion.,206.76,1.0,Service Was Not As Described Service was not as described Service was not as described.,-67.55,67.55
8587f3d5-d88d-40c7-b730-932ee427a93e,Keith Carter,walkerjohn@example.com,+1903253567901,Somalia,Male,36,Burke-Hooper,Non-Subscriber,Standard,Exclusive offers,Yearly,2023-10-07,25.0,180,Task Management App,Issue with product,Sales Representative,c40dcc9f-7258-46aa-b741-e088f1047bc2,Bobby Taylor,rachelyoung@example.com,2422597657,29.89,249.62,2025-08-14,22:07:59,PayPal,No,Yes,Workshops on Prototyping Solutions,2,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
7b7cf12b-a679-4ef6-83ce-a41b4ebf6b44,Tracy Morgan,rosalestammy@example.net,+182405284578,Aruba,Male,47,"Parker, Chang and Sanchez",Subscriber,Free,Basic support,Yearly,2023-06-12,0.0,180,Collaboration Platform,Product question,AI-powered virtual assistant,N/A,N/A,N/A,N/A,52.52,211.32,2024-05-20,11:25:46,Skrill,No,Yes,Webinars on AI Integration in Business,7,Cancelled,The order was cancelled before completion.,191.32,1.0,Service Was Not As Described Service was not as described Cancellation due to delays Cancellation due to delays Service was not as described Service was not as described.,-32.52,32.52
a66dfec4-e4d9-41c3-a501-107711d9a28e,Cheryl Clark,kjordan@example.org,+111984205468,Ghana,Male,49,"Bishop, Gordon and Simpson",Non-Subscriber,Premium,Basic support,Monthly,2024-03-04,50.0,163,Customer Relationship Management (CRM) Software,Issue with product,Sales Representative,3eca3c73-eba1-46de-9c17-02db6c3057b6,Tony Brewer,sjackson@example.net,8016901390,46.07,265.9,2022-02-01,13:37:14,Airpay,Yes,No,Panel Discussions with AI Experts,3,In Progress,Work on the product is underway.,0.0,,,0.0,0.0
2310b001-289a-4acf-9bfd-94e48618e5b7,James Cannon,caleb64@example.org,+844172831977,Croatia,Male,53,"Wolfe, Johnson and Henderson",Subscriber,Premium,Basic support,Monthly,2023-09-03,50.0,145,Video Conferencing Tool,Issue with product,Sales Representative,d3e72708-f61c-43de-9a46-71641f40ce4e,Angela Carpenter,xjohnson@example.org,772-284-8152,40.79,287.47,2024-09-07,18:39:09,Skrill,No,No,Workshops on Prototyping Solutions,2,Cancelled,The order was cancelled before completion.,267.47,1.0,Cancellation Due To Delays Cancellation due to delays Cancellation due to delays Service was not as described Cancellation due to delays Service was not as described Cancellation due to delays.,-20.79,20.79
a9e92533-a768-4d5e-bf00-d42a1ccf76da,Adriana Williams,laura88@example.com,+297566277365,Mauritania,Male,47,"French, Robles and Lowe",Subscriber,Premium,Basic support,Yearly,2024-05-19,50.0,111,Point of Sale (POS) Systems,Promotional event,Sales Representative,4f4f45da-1eda-4904-b08e-af4ea8cf6beb,Lisa Schwartz,teresa49@example.net,(961)694-4917x057,43.32,198.93,2023-03-02,17:53:25,Credit Card,Yes,No,Panel Discussions with AI Experts,3,On Hold,The product delivery has been temporarily paused.,0.0,,,0.0,0.0
e0202120-8fb9-4b89-92fa-6fee77f4c07f,Robert Crosby,tuckerlisa@example.com,+531119001875,Bulgaria,Male,53,"Zamora, Martinez and Rogers",Non-Subscriber,Free,Exclusive offers,Monthly,2024-08-08,0.0,174,Point of Sale (POS) Systems,Promotional event,AI-powered virtual assistant,N/A,N/A,N/A,N/A,39.04,210.23,2025-06-25,03:43:20,Skrill,Yes,No,Workshops on Prototyping Solutions,6,Cancelled,The order was cancelled before completion.,190.23,1.0,Cancellation Due To Delays Service was not as described Cancellation due to delays Cancellation due to delays.,-19.04,19.04
d9d9938c-7d06-4be4-a351-c8e967b73e5a,Melissa Johnson,richardnguyen@example.org,+1292393776727,Namibia,Female,39,Bowers PLC,Subscriber,Premium,Basic support,Monthly,2022-01-10,50.0,100,Chatbot and Conversational AI Platforms,Issue with product,AI-powered virtual assistant,N/A,N/A,N/A,N/A,25.1,153.72,2022-03-29,05:57:31,Skrill,No,Yes,AI Technology Expos,3,Cancelled,The order was cancelled before completion.,133.72,1.0,Cancellation Due To Delays Cancellation due to delays Cancellation due to delays Cancellation due to delays Service was not as described Cancellation due to delays.,-5.1,5.1
