Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2025,UK,Angela Garrett MD,hugheselizabeth@example.org,237.587.6493,Chatting with Sales Representative,"(41,)",Yes,/event.php,2983.3,Debit Card,Failed,2
2023,Australia,Angela Williams,kmoyer@example.net,+61771463424,Prototyping solutions,"(15,)",No,/prototype.php,1499.28,Bank Transfer,Pending,4
2023,Netherlands,Briana Gardner,hessnicole@example.org,+1-719-801-1807x39012,AI-Powered Virtual Assistant,"(22,)",Yes,/index.html,1554.09,Bank Transfer,Pending,3
2024,China,Tom Hill,montgomerycassandra@example.com,18556224485,Chatting with Sales Representative,"(6,)",No,/event.php,5030.82,Debit Card,Pending,4
2023,Spain,Michael Patrick,ephillips@example.org,747-984-1088x87082,Chatting with Sales Representative,"(13,)",No,/scheduledemo.php,9648.18,Credit Card,Resolved,4
2024,Brazil,Jennifer Adams,joyce76@example.net,+55 (021) 9114-8880,Prototyping solutions,"(15,)",No,/images/events.jpg,1652.03,PayPal,Pending,4
2023,Jamaica,Robert Friedman,samanthagreen@example.com,669-416-2398x1222,AI-Powered Virtual Assistant,"(44,)",Yes,/event.php,8179.15,Bank Transfer,Failed,1
2025,Zimbabwe,Victoria Cervantes,sydneyshaffer@example.net,334-259-1282x89108,Chatting with Sales Representative,"(14,)",No,/prototype.php,6780.21,Bank Transfer,Failed,2
2024,India,Nicole Goodman,vhoover@example.com,+918661568011,Scheduled Demo,"(18,)",Yes,/images/events.jpg,8773.15,Credit Card,Resolved,5
2023,Australia,Joseph Thompson,james72@example.net,08.9206.6759,Inquiring about events,"(58,)",No,/event.php,9197.92,Credit Card,Failed,2
2023,Zimbabwe,Michael White,rubioryan@example.net,6024048129,Prototyping solutions,"(22,)",No,/event.php,4642.28,Bank Transfer,Pending,5
2024,Portugal,Brian Mason,edwardsjoseph@example.net,(488)367-0529x5474,Prototyping solutions,"(52,)",Yes,/prototype.php,3041.89,Credit Card,Failed,1
2022,Australia,Mark Hunt,taylornoble@example.org,(03)72049169,Chatting with Sales Representative,"(48,)",Yes,/scheduledemo.php,5641.44,Debit Card,Resolved,1
2022,Canada,Elizabeth Weber,alexander58@example.com,821-589-1516 x393,Software Assistence,"(25,)",No,/event.php,8144.88,PayPal,Failed,3
2025,China,Brian Brown,phillip79@example.net,13047078714,Software Assistence,"(46,)",No,/index.html,3406.53,Credit Card,Resolved,4
2023,Brazil,Denise Wilson,zschultz@example.net,21 3454-9989,Scheduled Demo,"(53,)",Yes,/prototype.php,2938.48,Debit Card,Pending,4
2022,Japan,Jennifer Garcia,lynnroth@example.org,090-9103-8231,Prototyping solutions,"(60,)",Yes,/images/events.jpg,9036.83,Debit Card,Failed,2
2025,Brazil,Brandy Wade,mendezbenjamin@example.org,(071) 7433 7760,Chatting with Sales Representative,"(7,)",Yes,/index.html,8220.61,Credit Card,Failed,4
2022,UK,Jill Garrett,gloverchristopher@example.com,329-263-1129,Inquiring about events,"(19,)",No,/scheduledemo.php,3622.8,PayPal,Pending,4
2025,Zambia,Tonya Rosales,jbutler@example.org,(531)934-5541,Prototyping solutions,"(22,)",Yes,/scheduledemo.php,7190.91,Debit Card,Resolved,4
2023,UK,Stephanie Ramos,frank22@example.org,+1-501-557-6780x9846,Prototyping solutions,"(46,)",No,/images/events.jpg,3034.38,PayPal,Failed,5
2023,Portugal,Peter Baldwin,hrocha@example.net,+1-727-915-2861x186,Inquiring about events,"(14,)",No,/prototype.php,9277.8,Bank Transfer,Failed,2
2023,Canada,Jesse Little,christinabell@example.org,410-660-6816 x619,Prototyping solutions,"(3,)",Yes,/index.html,8645.3,PayPal,Resolved,5
2024,Jamaica,Robert Smith,jacob33@example.com,(493)439-4957x2799,Software Assistence,"(39,)",No,/scheduledemo.php,2409.96,PayPal,Pending,1
2024,China,Seth Stein,carlawhite@example.net,18002587692,Scheduled Demo,"(44,)",Yes,/prototype.php,1818.77,Credit Card,Pending,4
2023,Jamaica,Anthony Lopez,hsilva@example.net,761-456-1711x11734,Chatting with Sales Representative,"(9,)",No,/index.html,8129.27,Credit Card,Failed,4
2025,Zambia,Andrew Rice,joneskaren@example.net,445-958-3252x04368,AI-Powered Virtual Assistant,"(16,)",No,/images/events.jpg,1583.3,PayPal,Failed,3
2025,Zimbabwe,Ana Rivera,jamesanthony@example.com,001-299-642-7419x26656,Chatting with Sales Representative,"(57,)",No,/scheduledemo.php,5004.67,Debit Card,Failed,1
2025,Jamaica,Emily Moore MD,veronicajohnson@example.org,839-724-5443x23889,Chatting with Sales Representative,"(12,)",No,/scheduledemo.php,4785.53,Bank Transfer,Failed,5
2025,Zambia,Yvonne Hubbard,rayjeffrey@example.com,8146315417,Software Assistence,"(57,)",Yes,/index.html,5434.14,PayPal,Resolved,3
2025,Jamaica,Sierra Huerta,dmorales@example.net,955.673.4859,Prototyping solutions,"(22,)",No,/prototype.php,4312.17,Debit Card,Pending,1
2025,Canada,Becky Maddox,moralesjessica@example.org,(156) 418-4268 x399,Prototyping solutions,"(27,)",Yes,/index.html,3437.71,Credit Card,Resolved,5
2024,Portugal,James Hines,mooremichael@example.net,8849806068,Inquiring about events,"(47,)",Yes,/index.html,3007.33,Debit Card,Failed,4
2023,Spain,Jordan Brown,katherine87@example.com,001-900-326-5331x527,Inquiring about events,"(46,)",Yes,/prototype.php,6531.77,Credit Card,Failed,5
2022,UK,Andrew Reed,bauersabrina@example.net,987.463.6601x357,Chatting with Sales Representative,"(57,)",No,/images/events.jpg,4458.58,Debit Card,Pending,1
2022,UK,Elaine Flores,nharrison@example.com,846.667.0527,Chatting with Sales Representative,"(6,)",Yes,/event.php,3488.34,PayPal,Pending,4
2022,France,John Dunn,johnjacobs@example.net,0384813276,Chatting with Sales Representative,"(57,)",Yes,/scheduledemo.php,4717.89,Bank Transfer,Pending,5
2025,Netherlands,Cheyenne Meyer,jennifer56@example.net,950.751.3156,Scheduled Demo,"(2,)",No,/images/events.jpg,7003.6,Credit Card,Resolved,5
2025,Spain,Elizabeth Francis,michaelchung@example.org,373-542-7531x47143,Chatting with Sales Representative,"(29,)",No,/scheduledemo.php,3346.25,Debit Card,Resolved,3
2024,USA,John Woodard,owencory@example.org,(935)428-3453x819,Scheduled Demo,"(46,)",No,/event.php,8431.75,PayPal,Resolved,3
2025,Jamaica,Rachel Weaver,brownryan@example.com,344.502.3486x1421,Inquiring about events,"(27,)",No,/event.php,4460.98,Bank Transfer,Pending,5
2023,Netherlands,Benjamin Maxwell,amandaclark@example.net,+1-953-698-9759x88265,Prototyping solutions,"(34,)",Yes,/event.php,9586.16,Credit Card,Resolved,4
2022,Canada,Raven Chavez,adriansanchez@example.com,471-819-8197,Prototyping solutions,"(1,)",Yes,/scheduledemo.php,1223.35,Bank Transfer,Failed,3
2023,Japan,Kimberly Scott,jeremydavis@example.org,090-5457-8875,AI-Powered Virtual Assistant,"(42,)",Yes,/event.php,2762.71,Debit Card,Failed,1
2023,Portugal,Lisa Burton,tammyross@example.net,967-681-8762x851,Scheduled Demo,"(36,)",No,/event.php,8540.81,Credit Card,Pending,5
2025,Spain,David Harvey,adelacruz@example.org,001-652-797-9066x69583,Software Assistence,"(12,)",Yes,/index.html,8700.44,Credit Card,Pending,3
2022,Netherlands,Deborah Freeman,sherri57@example.net,(223)895-9570,Software Assistence,"(25,)",No,/index.html,3793.44,Credit Card,Resolved,1
2023,Zambia,Stacy Jackson,karen81@example.org,(687)933-1205x64804,Scheduled Demo,"(4,)",Yes,/images/events.jpg,3442.34,PayPal,Pending,5
2023,Germany,Jennifer Davenport,gallagherdenise@example.net,+49 (0) 2849 584468,Inquiring about events,"(9,)",No,/index.html,3240.5,PayPal,Resolved,4
2025,Brazil,Jennifer Drake,christinecarr@example.org,+55 71 4094 6976,Prototyping solutions,"(33,)",Yes,/event.php,7527.23,Bank Transfer,Pending,4
2022,Germany,Sarah Cervantes,reedpam@example.net,+49 (0) 8785 519105,AI-Powered Virtual Assistant,"(39,)",No,/event.php,9451.3,Credit Card,Pending,4
2024,Australia,Christian Taylor,barneskevin@example.com,7500-2780,AI-Powered Virtual Assistant,"(58,)",Yes,/images/events.jpg,4352.85,PayPal,Pending,1
2023,Spain,Dr. Damon Powers,cooperscott@example.com,(634)427-4854,Prototyping solutions,"(10,)",No,/prototype.php,1312.4,Debit Card,Pending,1
2022,Netherlands,David Cole,bjohnson@example.org,496.401.9819,Software Assistence,"(48,)",No,/prototype.php,9710.61,Bank Transfer,Resolved,4
2024,France,Joshua Carlson,williamsdavid@example.org,+33 (0)3 26 66 61 67,Scheduled Demo,"(31,)",No,/index.html,2670.11,Debit Card,Resolved,4
2024,India,Kathryn Brown,brittany70@example.com,02707360698,Software Assistence,"(24,)",No,/images/events.jpg,1000.6,Credit Card,Pending,5
2023,Japan,Carrie Powell DVM,aaron54@example.org,090-5318-7409,Inquiring about events,"(22,)",Yes,/scheduledemo.php,1025.26,Credit Card,Pending,1
2025,Portugal,Jessica Wright,wcrane@example.net,001-846-805-1859x5703,AI-Powered Virtual Assistant,"(24,)",Yes,/images/events.jpg,4215.92,Bank Transfer,Resolved,1
2025,Zimbabwe,Cynthia Figueroa,heather29@example.net,416.687.0228,Chatting with Sales Representative,"(55,)",Yes,/scheduledemo.php,3711.78,Bank Transfer,Resolved,1
2024,Japan,Michael Townsend,eileen67@example.org,070-4587-5497,Software Assistence,"(56,)",Yes,/prototype.php,9825.26,Credit Card,Resolved,5
2023,UK,Jacob Graves,smithlinda@example.net,384-821-5585,Prototyping solutions,"(40,)",Yes,/scheduledemo.php,3876.05,Bank Transfer,Pending,2
2022,Germany,Kelly Mills,cherylnolan@example.org,+49(0)6287 69409,Inquiring about events,"(59,)",No,/prototype.php,6439.01,Credit Card,Failed,5
2024,Australia,Miranda Davis,jessica69@example.org,+61.7.0939.5646,Prototyping solutions,"(10,)",No,/images/events.jpg,4130.76,Debit Card,Pending,1
2024,Japan,Jessica Garcia,joanna28@example.org,070-9701-4190,AI-Powered Virtual Assistant,"(18,)",Yes,/index.html,5077.31,Credit Card,Resolved,3
2024,Zimbabwe,Terry Miller,mwilliams@example.com,213.694.1332x46251,AI-Powered Virtual Assistant,"(9,)",No,/scheduledemo.php,5684.53,Credit Card,Resolved,1
2022,Jamaica,Andrea Bennett,changbeth@example.org,(795)806-5455,AI-Powered Virtual Assistant,"(34,)",Yes,/prototype.php,7562.05,PayPal,Failed,1
2025,India,Diana Adams,carolyncampbell@example.com,8821966030,Software Assistence,"(32,)",Yes,/prototype.php,9795.67,Credit Card,Failed,4
2022,USA,Jacqueline Cunningham,goodamy@example.net,001-803-629-7134,Inquiring about events,"(51,)",No,/images/events.jpg,8096.13,Credit Card,Resolved,4
2024,France,Jodi Robinson,hancocktimothy@example.org,0801738658,Scheduled Demo,"(51,)",No,/images/events.jpg,5957.02,Debit Card,Resolved,2
2023,Zambia,Jonathan Delgado,grayderrick@example.org,406-723-5522,Inquiring about events,"(4,)",No,/index.html,9190.93,Credit Card,Resolved,1
2024,Zambia,Justin Martinez,tdavis@example.com,(666)768-3586,Inquiring about events,"(48,)",No,/index.html,8975.96,PayPal,Resolved,2
2023,Germany,Nicholas Lucas,ejones@example.net,02676 506347,Inquiring about events,"(35,)",Yes,/scheduledemo.php,1275.12,Credit Card,Pending,2
2025,Japan,Geoffrey Potts,kenneth67@example.org,080-7170-0507,Inquiring about events,"(32,)",No,/index.html,3419.87,Credit Card,Resolved,1
2024,Russia,Brenda Johnson,linda01@example.net,+7 (256) 883-2708,Scheduled Demo,"(38,)",No,/prototype.php,4604.22,PayPal,Failed,1
2024,Portugal,Antonio Conway,oanderson@example.com,+1-779-348-8258x515,Scheduled Demo,"(20,)",Yes,/prototype.php,6397.23,Debit Card,Pending,2
2023,Canada,Martin Morris,prattzachary@example.net,(205) 371-0099,Software Assistence,"(56,)",No,/event.php,8210.92,PayPal,Failed,2
2025,China,Robert Crosby,christina98@example.com,18741446662,Chatting with Sales Representative,"(35,)",No,/prototype.php,7169.22,Bank Transfer,Failed,4
2022,Zambia,Johnny Franklin,bharrison@example.com,824.383.5594x4693,Software Assistence,"(14,)",No,/event.php,6190.96,Bank Transfer,Failed,2
2024,Zimbabwe,Sandra Hopkins,castilloseth@example.org,(619)433-3199,Chatting with Sales Representative,"(6,)",No,/scheduledemo.php,2689.09,Bank Transfer,Failed,5
2025,China,Gary Brown,hdelacruz@example.com,13883913824,Scheduled Demo,"(52,)",No,/scheduledemo.php,2542.46,PayPal,Resolved,4
2025,UK,Victor Lambert,ryanortiz@example.net,(791)770-2634x604,AI-Powered Virtual Assistant,"(36,)",No,/index.html,6950.23,PayPal,Resolved,5
2025,Germany,Brian Coleman,bradyronald@example.org,06149 041311,Scheduled Demo,"(4,)",No,/prototype.php,9562.12,Debit Card,Pending,3
2025,China,Nicole Butler,laratammy@example.org,13880785926,Inquiring about events,"(12,)",Yes,/prototype.php,1610.59,Bank Transfer,Failed,1
2022,Germany,Michelle Mcmahon,inichols@example.com,+49(0)2405 095736,Chatting with Sales Representative,"(36,)",Yes,/index.html,7736.51,Credit Card,Failed,2
2023,Spain,Betty Byrd,vporter@example.com,667.490.8966x533,Scheduled Demo,"(53,)",No,/prototype.php,8707.1,PayPal,Resolved,5
2025,Zambia,Derek White,danielwilson@example.net,529-505-2588,Software Assistence,"(60,)",Yes,/images/events.jpg,3176.81,PayPal,Failed,4
2024,Japan,Connie Gay,wcontreras@example.org,090-5390-3323,Inquiring about events,"(59,)",No,/images/events.jpg,9745.41,PayPal,Resolved,2
2025,Jamaica,Michele Brooks,sawyertara@example.org,781.541.3931,AI-Powered Virtual Assistant,"(5,)",Yes,/index.html,4339.71,Credit Card,Resolved,4
2023,China,Matthew Gray,timothysmith@example.org,18142138670,AI-Powered Virtual Assistant,"(26,)",No,/prototype.php,3146.69,Credit Card,Pending,2
2022,Russia,Lance Ramos,lauramiller@example.com,+7 298 887 8164,Software Assistence,"(50,)",Yes,/event.php,9019.24,Debit Card,Resolved,3
2023,Zambia,Anne Garcia,rachaelsullivan@example.net,944-657-9720,Prototyping solutions,"(37,)",No,/scheduledemo.php,9682.05,PayPal,Failed,2
2022,UK,Wendy Kramer,wayne22@example.com,(369)692-6784,AI-Powered Virtual Assistant,"(32,)",Yes,/index.html,4590.1,Credit Card,Pending,4
2022,UK,Erika Mckinney,wpoole@example.org,8702010820,Inquiring about events,"(58,)",Yes,/index.html,1378.05,PayPal,Pending,1
2022,Australia,Michael Jones,vmccann@example.com,0459.856.286,Software Assistence,"(26,)",Yes,/prototype.php,2813.38,Credit Card,Pending,5
2022,Netherlands,Stephen Vang,graveselizabeth@example.net,001-877-756-5063x803,Software Assistence,"(48,)",Yes,/event.php,6479.97,Debit Card,Resolved,5
2024,China,Michelle Sanders,cmahoney@example.com,18039697960,AI-Powered Virtual Assistant,"(32,)",No,/images/events.jpg,9038.55,PayPal,Resolved,1
2025,Portugal,Allison Dean,qwhite@example.com,388.617.2169x292,Scheduled Demo,"(31,)",Yes,/prototype.php,3430.88,PayPal,Failed,2
2023,Canada,Hector Moody,aliciasexton@example.com,106-317-3231,Chatting with Sales Representative,"(47,)",No,/prototype.php,2817.51,PayPal,Pending,3
2025,France,Jeffrey Sanders,cbaker@example.net,0188678349,Prototyping solutions,"(21,)",No,/images/events.jpg,1338.17,Credit Card,Failed,1
2023,Japan,Joy Curry,sandra57@example.com,080-1085-6401,AI-Powered Virtual Assistant,"(27,)",No,/scheduledemo.php,3862.41,Debit Card,Resolved,2
2022,Jamaica,Diana Martinez,bakerjillian@example.com,579.416.9479,Prototyping solutions,"(12,)",Yes,/prototype.php,8460.29,Bank Transfer,Pending,5
2022,Portugal,John Anderson,jasonhoover@example.org,+1-967-260-1434x70203,Scheduled Demo,"(29,)",Yes,/event.php,4984.74,Credit Card,Pending,1
2024,Brazil,Jeffrey Hooper,maryguzman@example.org,(021) 1086 5681,AI-Powered Virtual Assistant,"(9,)",Yes,/images/events.jpg,9975.67,PayPal,Pending,1
2024,Portugal,Katherine Duke,adamedwards@example.net,263.509.9422x1230,AI-Powered Virtual Assistant,"(15,)",No,/event.php,8975.64,Bank Transfer,Resolved,5
2023,India,Jordan Delgado,grahamann@example.com,04945177050,Chatting with Sales Representative,"(47,)",Yes,/prototype.php,2947.53,Credit Card,Resolved,5
2023,India,Andrew Mckee,leestephen@example.org,3313573016,Scheduled Demo,"(12,)",Yes,/scheduledemo.php,2291.0,Bank Transfer,Failed,4
2023,Germany,Robert Ross,whitneyalexander@example.org,(05593) 665700,Software Assistence,"(55,)",Yes,/images/events.jpg,4999.89,Debit Card,Failed,3
2023,Portugal,Jordan Robinson,amberjones@example.com,001-877-840-7674,Chatting with Sales Representative,"(35,)",Yes,/index.html,5591.94,Credit Card,Pending,2
2024,Jamaica,Michael Smith,pgonzales@example.net,+1-707-734-1557x1238,Prototyping solutions,"(55,)",Yes,/index.html,5896.16,Debit Card,Failed,2
2025,India,Gary Dixon,cindycollins@example.com,+917174103381,Inquiring about events,"(16,)",No,/images/events.jpg,8673.06,Bank Transfer,Pending,1
2024,Netherlands,Erik Schroeder,paige27@example.net,332.813.1003,Prototyping solutions,"(30,)",Yes,/event.php,4244.01,Credit Card,Resolved,1
2023,Portugal,James Garcia,jschwartz@example.net,250-737-4793x519,Chatting with Sales Representative,"(45,)",No,/index.html,2147.35,Bank Transfer,Failed,4
2025,Netherlands,Natasha Thomas,daniel26@example.com,4972406477,AI-Powered Virtual Assistant,"(32,)",No,/images/events.jpg,4545.45,Bank Transfer,Resolved,4
2025,Brazil,Diana Martinez,hansenadam@example.net,+55 (084) 1797-9601,Software Assistence,"(19,)",Yes,/images/events.jpg,3241.43,PayPal,Resolved,4
2023,Germany,Michelle Walter,carpenteralexander@example.net,(06305) 939811,Scheduled Demo,"(24,)",No,/event.php,3937.76,Debit Card,Resolved,3
2024,Brazil,Larry Johnson,gutierrezwendy@example.net,(071) 4138-7822,Prototyping solutions,"(10,)",No,/event.php,5481.13,Credit Card,Failed,2
2022,Canada,Jonathon Giles,samuel43@example.com,+1 (713) 480-8731,Inquiring about events,"(53,)",Yes,/event.php,5608.43,Debit Card,Pending,4
2024,USA,Brenda Parker,romerojeremiah@example.com,(595)256-7447,Prototyping solutions,"(10,)",No,/images/events.jpg,4714.93,Debit Card,Resolved,5
2022,China,Elizabeth Wilkerson,ibowen@example.org,13927765541,AI-Powered Virtual Assistant,"(43,)",No,/prototype.php,6700.64,Bank Transfer,Pending,1
2024,Russia,Ronald Gill,scottperkins@example.com,+7 718 523 6963,Scheduled Demo,"(41,)",Yes,/event.php,3551.23,Credit Card,Resolved,5
2023,Japan,Nancy Chandler,bfrost@example.org,080-4256-3520,Software Assistence,"(1,)",No,/index.html,9658.49,Credit Card,Failed,4
2023,Germany,Cindy Moore,alexis69@example.com,+49(0)9805602649,Software Assistence,"(7,)",Yes,/event.php,4928.17,Credit Card,Failed,3
2023,Jamaica,Kimberly Moore,sydneypotter@example.net,261-787-2704,Inquiring about events,"(43,)",Yes,/scheduledemo.php,8707.61,PayPal,Resolved,4
2024,Netherlands,Colleen Davenport,brittany68@example.net,+1-822-871-8727,Prototyping solutions,"(30,)",Yes,/scheduledemo.php,2757.31,Credit Card,Pending,4
2025,France,Catherine Mccormick,jhall@example.net,01 44 48 38 67,Scheduled Demo,"(38,)",No,/images/events.jpg,2196.69,Debit Card,Failed,1
2022,France,Michele Brown,hgordon@example.net,06 06 42 23 46,Chatting with Sales Representative,"(45,)",No,/scheduledemo.php,7884.33,PayPal,Failed,3
2022,Zimbabwe,Patrick Davis,andrea43@example.com,906-266-5973x8375,Inquiring about events,"(33,)",No,/index.html,8516.36,Bank Transfer,Pending,1
2024,UK,Scott Daniels,xsmith@example.net,(466)279-3928,Software Assistence,"(29,)",Yes,/scheduledemo.php,2828.64,Credit Card,Resolved,3
2022,Spain,Gordon Bonilla,carmen35@example.com,(733)765-4294,AI-Powered Virtual Assistant,"(11,)",No,/prototype.php,6570.21,PayPal,Failed,3
2025,Spain,Joseph Ashley,fryeanthony@example.com,9255934734,Chatting with Sales Representative,"(47,)",No,/prototype.php,8399.4,Bank Transfer,Resolved,2
2025,USA,Christina Torres,alexanderthomas@example.org,(324)917-0044,Scheduled Demo,"(43,)",No,/event.php,4817.02,Bank Transfer,Pending,1
2024,UK,Valerie Campbell,reeseana@example.org,+1-437-207-8417x9575,AI-Powered Virtual Assistant,"(16,)",Yes,/prototype.php,7390.93,Debit Card,Pending,5
2022,France,Matthew Peterson,brett89@example.com,+33 (0)5 86 38 91 26,Software Assistence,"(40,)",No,/event.php,7098.69,Credit Card,Pending,5
2024,Russia,Elijah Chavez,ywebb@example.org,+7 (785) 437-80-64,AI-Powered Virtual Assistant,"(34,)",Yes,/event.php,4711.75,PayPal,Resolved,4
2023,Germany,Heather Peterson,helen27@example.org,(03667) 46737,Inquiring about events,"(49,)",Yes,/index.html,2579.41,Credit Card,Pending,2
2023,India,Sandra Ramos,joseph50@example.com,03457770595,AI-Powered Virtual Assistant,"(36,)",No,/scheduledemo.php,6566.16,Debit Card,Pending,1
2025,Australia,Shawn Martin,kimtracy@example.com,(07)-5769-8927,Chatting with Sales Representative,"(12,)",Yes,/prototype.php,2716.97,PayPal,Failed,3
2025,Jamaica,Kayla Gonzalez,warrenphelps@example.com,926.628.8604,Software Assistence,"(33,)",No,/images/events.jpg,6528.44,PayPal,Resolved,3
2022,Zimbabwe,Gregory Richardson,vcollins@example.com,766-920-2786,Prototyping solutions,"(18,)",No,/images/events.jpg,8840.56,PayPal,Failed,1
2023,China,Lori Morgan DDS,torrescameron@example.org,13030324081,Inquiring about events,"(20,)",Yes,/images/events.jpg,8388.38,Bank Transfer,Failed,2
2022,Australia,Thomas Brown,pereztonya@example.org,(02).9569.5487,Software Assistence,"(21,)",No,/images/events.jpg,8253.39,Credit Card,Pending,5
2023,Netherlands,Jerry Mendez,nathancooper@example.net,351.613.7101,AI-Powered Virtual Assistant,"(53,)",Yes,/prototype.php,2169.79,PayPal,Pending,1
2023,USA,Susan Robinson,jermaine73@example.org,972-996-0108,Scheduled Demo,"(24,)",Yes,/event.php,1373.51,PayPal,Resolved,2
2024,Jamaica,Suzanne Gutierrez,greendavid@example.net,466-483-5198x7616,Scheduled Demo,"(46,)",No,/index.html,6763.24,PayPal,Resolved,1
2024,Canada,Shannon Waters,gwashington@example.org,461-127-2042 x251,Software Assistence,"(41,)",No,/index.html,3693.66,PayPal,Resolved,3
2025,USA,Jennifer Pace,cvasquez@example.com,850.216.0563,Chatting with Sales Representative,"(51,)",No,/images/events.jpg,7949.43,PayPal,Resolved,1
2025,Netherlands,Teresa Jones,perezheather@example.net,+1-566-580-8968x142,Software Assistence,"(44,)",Yes,/scheduledemo.php,1740.07,Credit Card,Resolved,5
2025,Netherlands,John Wise,vromero@example.com,(203)219-7723x6537,Software Assistence,"(60,)",No,/images/events.jpg,5751.43,Bank Transfer,Resolved,5
2022,Netherlands,Christopher Rocha,russell21@example.net,+1-925-217-1793x2521,Scheduled Demo,"(10,)",Yes,/prototype.php,5302.17,Credit Card,Pending,4
2023,France,Kyle Boyle,patrickfrederick@example.org,+33 3 57 28 40 81,Chatting with Sales Representative,"(39,)",Yes,/images/events.jpg,2384.28,Debit Card,Failed,4
2024,Netherlands,Richard King,zhopkins@example.net,001-347-661-8089x6352,Scheduled Demo,"(36,)",No,/event.php,2655.83,Credit Card,Resolved,4
2022,Australia,Anne Holloway,williamfrye@example.net,+61-3-1179-7987,Prototyping solutions,"(25,)",No,/index.html,7950.5,Credit Card,Failed,4
2023,USA,Emily Long,cindybrown@example.net,580.283.3241,Inquiring about events,"(42,)",No,/index.html,3310.72,PayPal,Failed,5
2024,Jamaica,Connor Washington,medinaalejandro@example.com,+1-326-478-5262x314,Chatting with Sales Representative,"(18,)",Yes,/index.html,8428.63,Credit Card,Resolved,3
2023,Zimbabwe,David Garner,cmiller@example.net,3818218521,Prototyping solutions,"(55,)",Yes,/index.html,8292.87,Credit Card,Pending,2
2022,USA,Andrea Brown,john19@example.org,769-973-7417x72262,Chatting with Sales Representative,"(14,)",No,/index.html,6264.72,PayPal,Pending,1
2024,USA,John Miller,travisball@example.com,8983603063,AI-Powered Virtual Assistant,"(29,)",Yes,/index.html,4713.63,Debit Card,Pending,5
2023,Zambia,Lisa Williams,nreed@example.net,623-881-3164,Inquiring about events,"(49,)",Yes,/event.php,8425.19,Debit Card,Pending,5
2022,France,Angela Jordan,alison72@example.com,+33 4 56 50 48 38,Prototyping solutions,"(31,)",Yes,/prototype.php,2345.05,Debit Card,Resolved,4
2024,Spain,Carl Reed,garciaangela@example.net,411-542-9708x62544,Scheduled Demo,"(60,)",No,/scheduledemo.php,9381.7,PayPal,Pending,2
2024,India,Madeline Anderson,martinezseth@example.net,09701946771,Scheduled Demo,"(52,)",Yes,/images/events.jpg,4320.19,PayPal,Resolved,2
2025,Japan,Jeffrey Fleming,carlospitts@example.com,070-1906-8903,Software Assistence,"(32,)",No,/scheduledemo.php,1864.22,PayPal,Failed,1
2024,Russia,Diane Harris,martin15@example.net,84687440810,Prototyping solutions,"(54,)",No,/prototype.php,5279.72,PayPal,Resolved,5
2023,Spain,Vanessa Coleman,powellfrederick@example.com,+1-460-820-7093x84646,AI-Powered Virtual Assistant,"(1,)",No,/images/events.jpg,1739.2,Credit Card,Resolved,3
2023,Netherlands,Daniel Keller,michaelritter@example.net,312.677.8785x85165,Scheduled Demo,"(21,)",Yes,/prototype.php,4609.49,PayPal,Failed,4
2022,Jamaica,Edward Phillips,ortegacraig@example.com,001-447-918-5046,Prototyping solutions,"(17,)",No,/event.php,7909.68,Credit Card,Failed,1
2022,UK,Lisa Leblanc,carneycarla@example.net,915.222.6183x59854,Scheduled Demo,"(35,)",No,/index.html,7503.54,Debit Card,Failed,2
2024,USA,Crystal Hicks MD,larsonamber@example.org,569-711-3535,Prototyping solutions,"(10,)",No,/prototype.php,3981.22,Credit Card,Failed,5
2023,Brazil,Shane Burton,adavis@example.org,(051) 3014 0980,Inquiring about events,"(32,)",Yes,/scheduledemo.php,7539.66,Credit Card,Resolved,2
2023,USA,Timothy Hunter,sylviagarcia@example.net,001-311-958-7942x48088,Inquiring about events,"(60,)",No,/event.php,3744.99,Bank Transfer,Pending,3
2024,Netherlands,Caitlin White,jason50@example.org,001-772-758-1234x115,Inquiring about events,"(23,)",No,/scheduledemo.php,6341.15,Credit Card,Resolved,4
2022,China,Michael Lopez,jessica95@example.net,15623819008,Chatting with Sales Representative,"(44,)",No,/prototype.php,3200.82,Debit Card,Failed,1
2023,Brazil,Howard Morrow,allisonhill@example.com,(061) 9284-9152,Prototyping solutions,"(4,)",No,/index.html,6608.5,Debit Card,Resolved,1
2022,India,Jennifer Salazar,evasquez@example.org,8480524177,Chatting with Sales Representative,"(45,)",No,/scheduledemo.php,5146.7,Credit Card,Resolved,4
2022,China,Taylor Johnson,ramirezjenny@example.org,18623001400,AI-Powered Virtual Assistant,"(49,)",Yes,/prototype.php,8008.3,Bank Transfer,Pending,3
2023,Brazil,James Hall,rgraham@example.net,+55 (031) 9585-4886,Software Assistence,"(8,)",No,/images/events.jpg,5683.95,Bank Transfer,Resolved,1
2024,UK,Grant Hahn,waynerice@example.net,+1-983-894-2971x30539,Chatting with Sales Representative,"(39,)",No,/images/events.jpg,8417.42,Bank Transfer,Failed,3
2022,India,Ronald Perry,jonesheather@example.org,05343362866,Scheduled Demo,"(47,)",Yes,/images/events.jpg,2516.14,Credit Card,Resolved,4
2025,UK,Laurie Stevenson,nicholsmelissa@example.net,001-345-866-2919x47379,Software Assistence,"(4,)",Yes,/prototype.php,4928.7,PayPal,Pending,3
