Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2022,Portugal,Carrie Delgado,valdeznicholas@example.net,001-447-491-8111x6946,AI-Powered Virtual Assistant,"(42,)",Yes,/index.html,273.68407747264257,Bank Transfer,Pending,3
2024,Japan,Benjamin Daugherty,msmith@example.org,080-6819-6804,Prototyping solutions,"(55,)",No,/images/events.jpg,305.30891401596506,Bank Transfer,Failed,4
2022,China,Jack Young,hernandezdiana@example.org,14543352822,Software Assistance,"(47,)",Yes,/event.php,491.67134490305074,Bank Transfer,Pending,5
2022,UK,Mark Hernandez,mahoneynicole@example.org,685.384.3779,Prototyping solutions,"(20,)",No,/event.php,305.68800635467284,Debit Card,Resolved,4
2025,Russia,Kristi Burton,bradley37@example.org,8 046 712 6784,Prototyping solutions,"(12,)",Yes,/scheduledemo.php,202.4091086683341,Credit Card,Failed,2
2024,USA,Heidi Miller,kristinwagner@example.com,5275303997,Software Assistance,"(18,)",Yes,/index.html,378.7862754398136,Bank Transfer,Failed,3
2023,Spain,Patty Weiss,tpark@example.net,(953)676-6141x2268,AI-Powered Virtual Assistant,"(32,)",No,/prototype.php,356.0408333430791,Debit Card,Resolved,3
2025,India,Hayley Sloan,nancy43@example.com,+910294610661,Inquiring about Events,"(60,)",No,/event.php,282.24100494635866,Credit Card,Pending,3
2022,Portugal,Nicole Jones,znichols@example.net,341.891.2322x3732,Software Assistance,"(1,)",Yes,/images/events.jpg,279.64526913921276,Bank Transfer,Pending,4
2024,USA,Rebecca Smith,cmercer@example.net,001-621-638-0193x4045,Scheduled Demo,"(14,)",No,/prototype.php,192.5874864941219,Bank Transfer,Pending,2
2023,Zambia,Jessica Hicks,ddecker@example.net,424.263.2165,Inquiring about Events,"(12,)",No,/scheduledemo.php,436.4923584965846,Debit Card,Failed,6
2025,Zambia,Patricia Clark,angellopez@example.com,594-357-7323,Software Assistance,"(19,)",No,/event.php,317.76912751631556,Debit Card,Pending,5
2022,Jamaica,Sarah Garcia,nathancastro@example.com,825-760-0287x8681,Prototyping solutions,"(15,)",No,/index.html,411.14385012371116,Credit Card,Failed,6
2025,Zambia,Kiara Townsend,freemanteresa@example.org,630.935.4000x7441,AI-Powered Virtual Assistant,"(40,)",No,/prototype.php,135.58693169653503,Credit Card,Failed,6
2023,Brazil,Luis Welch,angela91@example.com,+55 (071) 5007 4463,AI-Powered Virtual Assistant,"(43,)",Yes,/index.html,209.20190911654126,Credit Card,Failed,5
2022,Netherlands,Jennifer Tran,craigtroy@example.com,001-297-563-1313x5869,Prototyping solutions,"(48,)",No,/images/events.jpg,258.2130396992779,PayPal,Resolved,6
2024,Spain,Brittany Phillips,yporter@example.org,+1-344-665-0052x25739,Prototyping solutions,"(31,)",No,/scheduledemo.php,289.05316090855405,Credit Card,Resolved,5
2023,Brazil,Trevor Williams,cynthiaowens@example.net,51 7958 8742,Chatting with Sales Representative,"(19,)",Yes,/scheduledemo.php,480.22004382725737,PayPal,Resolved,3
2022,Portugal,Patrick Bell,ssparks@example.org,594-588-1911,Software Assistance,"(6,)",No,/images/events.jpg,296.1847757036626,PayPal,Failed,5
2025,Zambia,Nicholas Price,mitchell41@example.org,+1-501-464-5617x96602,Prototyping solutions,"(30,)",No,/event.php,179.46150461778547,Credit Card,Pending,2
2024,Canada,Shannon Adkins,jacqueline14@example.com,758-268-0422,Chatting with Sales Representative,"(19,)",No,/images/events.jpg,333.4454511983913,PayPal,Pending,2
2025,Canada,Jackson Mcbride,colemangary@example.net,(774) 055-4904,Inquiring about Events,"(38,)",No,/scheduledemo.php,118.31558555767612,Debit Card,Resolved,2
2025,China,Devin Carrillo,patriciabarrett@example.org,13902866949,Software Assistance,"(41,)",Yes,/event.php,450.87044604684314,Bank Transfer,Pending,2
2024,Australia,Hannah Glass,ashley20@example.com,+61-468-901-179,AI-Powered Virtual Assistant,"(22,)",No,/prototype.php,209.34897058546716,Bank Transfer,Resolved,3
2025,Jamaica,Mary Johnson,jamiebradford@example.com,001-402-292-6108,Inquiring about Events,"(24,)",Yes,/prototype.php,318.3456765637784,Bank Transfer,Pending,3
2023,Netherlands,Cheryl Stewart,jenkinsgary@example.com,236-446-8700x794,Software Assistance,"(59,)",Yes,/scheduledemo.php,248.37694757275298,PayPal,Failed,5
2024,Portugal,Katherine Flores,zacharyobrien@example.com,893.694.8132,Chatting with Sales Representative,"(55,)",Yes,/images/events.jpg,448.67514013251986,PayPal,Pending,6
2024,Jamaica,Christina Thompson,cathy71@example.org,594.981.6168x359,Prototyping solutions,"(48,)",No,/images/events.jpg,300.730748784565,Debit Card,Pending,4
2023,Brazil,James Scott,alexandermiles@example.org,84 2752 7916,Prototyping solutions,"(49,)",No,/event.php,202.53672148312506,PayPal,Resolved,3
2022,Jamaica,Andrea Hunt,lindseysherman@example.org,+1-610-649-8182x517,Prototyping solutions,"(54,)",No,/scheduledemo.php,360.511399366479,Debit Card,Pending,6
2024,Germany,Daniel Contreras,novakeric@example.org,0931737668,AI-Powered Virtual Assistant,"(44,)",Yes,/index.html,150.3095357929702,Bank Transfer,Resolved,4
2023,Brazil,Alison Stein,jthomas@example.net,61 3484 1239,AI-Powered Virtual Assistant,"(15,)",Yes,/event.php,211.32851110443914,Bank Transfer,Pending,5
2025,China,April Jones,randygreen@example.org,15171912230,Prototyping solutions,"(44,)",No,/index.html,106.79745604537575,Bank Transfer,Pending,6
2023,Zimbabwe,Kara Hudson,palmerjeffrey@example.org,652-223-5341x53289,Scheduled Demo,"(51,)",Yes,/index.html,187.22514311241133,Debit Card,Pending,3
2022,Zimbabwe,Kenneth Conley,jonescarla@example.org,937-675-4454x64028,AI-Powered Virtual Assistant,"(56,)",Yes,/images/events.jpg,123.4260449307591,Debit Card,Resolved,3
2025,Spain,Angela Reynolds,paulfigueroa@example.com,634-744-8836x6997,Chatting with Sales Representative,"(3,)",No,/index.html,113.8656227914701,Debit Card,Failed,3
2025,Japan,Patricia Green,robinsonmartin@example.net,090-9349-9398,Chatting with Sales Representative,"(50,)",Yes,/prototype.php,213.63785680621646,Bank Transfer,Resolved,5
2024,France,Michael Wallace,michael85@example.com,0146955923,Chatting with Sales Representative,"(59,)",Yes,/index.html,356.00640166378594,Debit Card,Failed,6
2025,Jamaica,Christopher Watkins,stevensselena@example.com,+1-887-338-0380x00956,Software Assistance,"(4,)",No,/prototype.php,286.2667295016705,Bank Transfer,Failed,4
2025,Brazil,Kristin Macias,mccormickjoshua@example.com,+55 (041) 1396-0068,Software Assistance,"(44,)",No,/prototype.php,413.7793142471748,Debit Card,Pending,3
2023,Russia,Ronald Lee,etyler@example.net,80622179607,Software Assistance,"(23,)",No,/scheduledemo.php,320.49176098275086,Bank Transfer,Resolved,5
2022,Spain,Joshua Gonzales,xcortez@example.com,(569)943-8234x43833,Inquiring about Events,"(48,)",Yes,/scheduledemo.php,270.6303445066932,Credit Card,Resolved,3
2024,France,Cody Gross,bryantanya@example.net,+33 (0)2 45 51 64 21,AI-Powered Virtual Assistant,"(10,)",No,/event.php,246.77744835503495,Credit Card,Failed,6
2023,China,Shawn Henson,keith88@example.net,13010788652,Prototyping solutions,"(39,)",No,/scheduledemo.php,147.05924591378263,Bank Transfer,Resolved,3
2024,Zimbabwe,Adriana Vega,sethallen@example.net,424-577-1798x5319,Inquiring about Events,"(21,)",No,/event.php,200.6171016303592,Debit Card,Failed,3
2023,Netherlands,Julie Howard,kristinasteele@example.org,001-867-967-4274x9365,Scheduled Demo,"(32,)",No,/index.html,116.99486550232257,Bank Transfer,Resolved,2
2023,China,Travis Stone,derek76@example.com,18161805710,Chatting with Sales Representative,"(9,)",Yes,/scheduledemo.php,340.9027387350153,Debit Card,Failed,5
2023,Spain,Barbara Watson,rebeccaclements@example.net,898.410.2520,Chatting with Sales Representative,"(50,)",No,/scheduledemo.php,419.39817948351094,PayPal,Resolved,5
2023,China,Jermaine Ho,brandtjacqueline@example.com,14581980882,Software Assistance,"(10,)",Yes,/event.php,415.756938153382,PayPal,Resolved,5
2025,UK,Trevor Ramos,mcdanielmorgan@example.net,+1-339-471-5463x7339,Software Assistance,"(28,)",No,/index.html,257.6614257103898,PayPal,Resolved,5
2022,Portugal,John Adams,nathanieljohnson@example.net,(850)693-4269x2646,Software Assistance,"(35,)",Yes,/index.html,217.2162571586124,PayPal,Failed,3
2024,Netherlands,Kimberly Swanson,jeffrey43@example.com,477-754-2725x10407,Scheduled Demo,"(38,)",Yes,/prototype.php,156.08399847013203,Bank Transfer,Pending,6
2023,Australia,Kelsey Cunningham,plee@example.org,02.9051.7422,Scheduled Demo,"(53,)",No,/scheduledemo.php,200.67684218735099,Bank Transfer,Failed,5
2023,Australia,Richard Collins,dustin48@example.net,8555 4438,Inquiring about Events,"(2,)",Yes,/scheduledemo.php,299.519851900301,Debit Card,Failed,4
2025,UK,David Lewis,westangela@example.net,598-562-6077x979,Inquiring about Events,"(2,)",No,/event.php,476.582984122068,Debit Card,Resolved,3
2024,Spain,Aaron Compton,mroberson@example.net,(305)863-8494,Prototyping solutions,"(4,)",No,/index.html,314.70856008923084,Bank Transfer,Resolved,3
2023,UK,Holly Williams,martha89@example.net,644-682-6723x1360,AI-Powered Virtual Assistant,"(5,)",Yes,/prototype.php,120.31748236025672,Debit Card,Failed,4
2023,Russia,Steve Lamb,joselynch@example.net,8 (688) 527-5436,AI-Powered Virtual Assistant,"(8,)",No,/event.php,115.58085537280118,PayPal,Failed,6
2022,Portugal,Johnathan Fletcher,charles51@example.com,907-299-0556x8537,Prototyping solutions,"(7,)",Yes,/event.php,408.19142305452607,Credit Card,Pending,2
2024,UK,James Rivera,masoncameron@example.net,209-954-2979,AI-Powered Virtual Assistant,"(22,)",Yes,/event.php,315.61665572139543,Bank Transfer,Resolved,6
2023,Portugal,Mario Holt,moodysylvia@example.com,001-891-380-7973x18987,Chatting with Sales Representative,"(32,)",No,/images/events.jpg,170.20115803711627,Bank Transfer,Resolved,2
2023,Jamaica,Steven Cruz PhD,hawkinswendy@example.org,(202)518-9285x867,Scheduled Demo,"(57,)",Yes,/scheduledemo.php,309.49187935046746,Credit Card,Pending,3
2023,Germany,Elizabeth Rodriguez,shawnaguilar@example.com,0470147464,Inquiring about Events,"(15,)",Yes,/event.php,337.1752071630524,Bank Transfer,Resolved,6
2023,France,Aaron Maxwell,kelli81@example.net,0430255895,Inquiring about Events,"(28,)",No,/prototype.php,254.48948859681332,Credit Card,Pending,3
2025,Spain,Kenneth Doyle,laurenbrewer@example.net,822.670.0260x90444,Scheduled Demo,"(34,)",No,/index.html,369.7705781567221,Debit Card,Resolved,4
2024,Portugal,Ashley Miller,alexis01@example.org,001-829-734-8364x65660,Prototyping solutions,"(39,)",Yes,/images/events.jpg,251.031199247445,Credit Card,Failed,2
2023,UK,Robert Williams,jameskemp@example.com,001-486-564-2822x75184,Prototyping solutions,"(12,)",Yes,/scheduledemo.php,466.32427974926213,Debit Card,Pending,4
2024,Spain,Jennifer Rowe,johnhines@example.net,433-681-4556x322,AI-Powered Virtual Assistant,"(38,)",No,/index.html,183.68772418963857,PayPal,Failed,3
2023,Brazil,Dr. William Gonzalez,xholmes@example.com,61 0515 4302,Software Assistance,"(45,)",Yes,/scheduledemo.php,194.81566737901326,Credit Card,Resolved,6
2024,Russia,Amber Anderson,ulopez@example.org,+7 (745) 064-5217,Prototyping solutions,"(30,)",No,/images/events.jpg,118.30214396377126,PayPal,Pending,4
2025,Russia,Heather Lutz,oneillterri@example.com,8 203 144 11 03,Software Assistance,"(28,)",Yes,/index.html,310.86913399556556,Credit Card,Failed,4
2022,Russia,Wendy Beltran,wendyward@example.com,88279046258,Prototyping solutions,"(55,)",Yes,/event.php,236.92779296897913,Credit Card,Pending,6
2023,China,Alexandra Steele,heather37@example.com,14733405859,Chatting with Sales Representative,"(38,)",No,/images/events.jpg,421.5707023141858,Debit Card,Pending,6
2025,USA,Michael Doyle,khopkins@example.net,740.769.8357,Scheduled Demo,"(59,)",Yes,/event.php,180.48230930277253,Bank Transfer,Failed,3
2025,Brazil,Amanda Salas,sandersshawn@example.net,0500 184 7810,Scheduled Demo,"(23,)",Yes,/event.php,305.8958304086128,PayPal,Resolved,2
2022,Portugal,Amanda Torres,patrick58@example.net,293-263-3768x2874,Chatting with Sales Representative,"(45,)",No,/event.php,494.37816385251926,Credit Card,Pending,5
2022,UK,Lisa Garcia,tgarza@example.net,001-348-264-9867x75449,Inquiring about Events,"(2,)",Yes,/index.html,158.9088949865275,Debit Card,Failed,2
2024,Zambia,Sydney Summers,thomasalexis@example.com,001-216-332-4672x118,Inquiring about Events,"(2,)",Yes,/images/events.jpg,136.11597724409327,Debit Card,Failed,4
2022,Australia,Thomas Miller,jane91@example.org,(02)56785423,Scheduled Demo,"(59,)",Yes,/images/events.jpg,359.2369499210351,Debit Card,Failed,6
2023,UK,Kimberly Davis,jimenezmichael@example.net,001-623-927-2366x98940,AI-Powered Virtual Assistant,"(45,)",Yes,/scheduledemo.php,264.12547518793775,Credit Card,Pending,5
2023,USA,Christopher Bowers,robertrowe@example.net,(691)501-7532,Chatting with Sales Representative,"(11,)",Yes,/event.php,301.37490424676514,PayPal,Resolved,5
2023,Brazil,Kathleen Fields,katherinereynolds@example.org,51 8773 5413,Chatting with Sales Representative,"(1,)",Yes,/prototype.php,138.76014989068744,Debit Card,Pending,3
2023,Australia,Christopher Fowler,greed@example.net,+61-3-4938-3248,Chatting with Sales Representative,"(5,)",Yes,/scheduledemo.php,443.92179127772664,Bank Transfer,Pending,5
2024,France,Derek Dickerson,bernardmaria@example.org,+33 (0)2 51 32 43 83,Chatting with Sales Representative,"(15,)",Yes,/images/events.jpg,356.7956977365145,PayPal,Resolved,4
2024,Japan,Adam Willis,levi83@example.org,20-4007-0781,Software Assistance,"(18,)",Yes,/scheduledemo.php,478.45839328335387,PayPal,Failed,5
2022,USA,Edward Murillo,smithjohn@example.com,+1-929-571-6325,Chatting with Sales Representative,"(21,)",Yes,/event.php,154.05265029702605,Bank Transfer,Resolved,5
2023,Russia,Dr. Victoria Huang,julia83@example.net,+7 (950) 187-4089,Scheduled Demo,"(19,)",Yes,/event.php,451.6445691114807,PayPal,Resolved,2
2024,Japan,Elizabeth Martinez,rebecca44@example.net,080-7301-3379,Prototyping solutions,"(36,)",Yes,/prototype.php,415.3062810917659,Bank Transfer,Pending,3
2022,Germany,Juan Riley,dennisdominic@example.com,+49(0)0970013607,Chatting with Sales Representative,"(10,)",No,/index.html,383.2086546642499,Credit Card,Pending,3
2023,Spain,Leonard Sanders,gstephens@example.net,(811)438-5104,Chatting with Sales Representative,"(51,)",No,/event.php,313.25088518350185,Debit Card,Failed,5
2023,Zimbabwe,Mark Bell,tgarcia@example.com,333.604.7438,Software Assistance,"(55,)",No,/scheduledemo.php,127.94569213932836,PayPal,Pending,3
2022,Portugal,Jennifer West,ynavarro@example.org,853.327.4872,Scheduled Demo,"(51,)",No,/scheduledemo.php,260.6214844834751,Bank Transfer,Resolved,5
2024,Australia,Kimberly Jones,westpatrick@example.org,0449-168-109,Inquiring about Events,"(7,)",Yes,/index.html,371.84975117442116,Credit Card,Pending,5
2024,China,Jennifer Ray,halechristopher@example.com,15112390412,Chatting with Sales Representative,"(15,)",Yes,/event.php,442.44725475564763,Bank Transfer,Pending,3
2024,China,Marcus Garcia,orozcolinda@example.net,15654120928,Inquiring about Events,"(15,)",No,/images/events.jpg,125.67370257853861,PayPal,Resolved,4
2024,Germany,Robert Wilkinson,robertparrish@example.com,(05638) 53072,Scheduled Demo,"(43,)",Yes,/index.html,463.0257075582045,Credit Card,Pending,2
2023,Zimbabwe,Joshua Barton,ryan05@example.org,(218)645-9969,Scheduled Demo,"(20,)",Yes,/scheduledemo.php,170.65014988206036,Credit Card,Pending,5
2025,Spain,Danielle Olson,kayla09@example.net,001-721-206-3064x65398,Scheduled Demo,"(12,)",No,/event.php,375.0837686499542,Credit Card,Failed,5
2025,Jamaica,Brandon Diaz,henrylewis@example.com,+1-723-208-0469,Prototyping solutions,"(11,)",Yes,/images/events.jpg,442.9292869877144,PayPal,Resolved,4
2025,Brazil,Sarah Thomas,angelicahall@example.com,+55 (031) 6680 6296,Scheduled Demo,"(37,)",Yes,/scheduledemo.php,194.3741659783897,Bank Transfer,Failed,3
2023,Zambia,William Kelly,freemansandra@example.org,5884919436,Prototyping solutions,"(16,)",No,/event.php,447.26630473444123,Credit Card,Pending,3
2022,Australia,Lisa Nelson,jacobadams@example.org,07 1266 5025,Scheduled Demo,"(23,)",No,/event.php,318.1457017719528,Bank Transfer,Pending,4
2024,Zambia,Raymond Williams,zhickman@example.org,9983840297,Inquiring about Events,"(38,)",Yes,/index.html,384.8100495843665,Debit Card,Pending,2
2023,India,Randy Sullivan,sethdixon@example.org,7209212093,Prototyping solutions,"(31,)",Yes,/images/events.jpg,359.8179090176041,Bank Transfer,Pending,4
2023,Russia,Billy Ball,michael88@example.org,8 274 840 3171,AI-Powered Virtual Assistant,"(34,)",Yes,/event.php,132.14831043170952,PayPal,Failed,3
2024,Canada,Jennifer Harris,jennifertorres@example.com,1 (520) 614-0714,Chatting with Sales Representative,"(39,)",No,/images/events.jpg,193.17095410324583,Bank Transfer,Failed,4
2025,Germany,Michael Haynes,evanfernandez@example.com,+49(0)9355 84393,Prototyping solutions,"(26,)",No,/scheduledemo.php,451.17450544418847,Debit Card,Resolved,4
2024,Zimbabwe,Jeff Sherman,xphillips@example.net,815.992.3904,Scheduled Demo,"(50,)",Yes,/prototype.php,343.8799972869979,Bank Transfer,Resolved,6
2022,Canada,Cindy Gray,karenjordan@example.org,974 777 1440,Inquiring about Events,"(7,)",Yes,/event.php,499.52488030913787,Debit Card,Resolved,2
2025,Jamaica,Shannon Watson,hernandezalexa@example.net,001-656-238-0664x55311,Inquiring about Events,"(41,)",No,/scheduledemo.php,354.91969080601507,Bank Transfer,Failed,5
2022,Zimbabwe,Jennifer Howe,jennifer67@example.com,(312)285-9235x781,Scheduled Demo,"(57,)",Yes,/index.html,206.66382699114394,Debit Card,Pending,5
2025,India,Vickie Kelly,nparsons@example.net,9012874079,Inquiring about Events,"(20,)",No,/event.php,194.11263943746278,PayPal,Failed,3
2022,Zimbabwe,Katherine Fitzgerald,cookmaria@example.org,238-244-8515,AI-Powered Virtual Assistant,"(33,)",Yes,/scheduledemo.php,257.278706722432,PayPal,Pending,3
2025,India,Tiffany Johnson,christopher45@example.net,1520372365,Inquiring about Events,"(20,)",Yes,/index.html,495.7230634315063,Credit Card,Pending,6
2022,China,James Curtis,russell25@example.net,13439991940,Chatting with Sales Representative,"(2,)",Yes,/event.php,459.7084055541316,Debit Card,Resolved,3
2025,China,Devon Bryant,ferrellsteven@example.com,18753229651,Software Assistance,"(22,)",Yes,/event.php,438.8845282045165,Debit Card,Failed,5
2024,Netherlands,Jennifer Fernandez,jonathan89@example.com,(380)507-8031,Chatting with Sales Representative,"(29,)",No,/prototype.php,202.7692305337739,Debit Card,Resolved,3
2025,Netherlands,Thomas Hill,johnsongerald@example.org,(428)595-2754x24114,Prototyping solutions,"(10,)",No,/index.html,114.18215035504424,PayPal,Pending,4
2022,Brazil,Mathew Mitchell,eolsen@example.org,31 5541-7382,Chatting with Sales Representative,"(29,)",No,/index.html,436.32803953103115,Credit Card,Failed,6
2023,Netherlands,Joel Parker,wreeves@example.net,428-511-0309,Prototyping solutions,"(39,)",Yes,/index.html,487.5044608922306,PayPal,Pending,4
2023,Jamaica,Kelsey Owens,elopez@example.net,250.726.4465x301,Inquiring about Events,"(41,)",Yes,/index.html,420.27746658407455,Credit Card,Failed,6
2022,Jamaica,John Stewart,pclark@example.net,+1-824-287-0285x8262,Scheduled Demo,"(7,)",Yes,/scheduledemo.php,430.40809585077466,Bank Transfer,Pending,3
2024,India,Lisa Christian,martinezmelissa@example.com,1366450624,Chatting with Sales Representative,"(11,)",Yes,/event.php,243.65993369037534,Debit Card,Pending,5
2025,Zimbabwe,Peter Barton,kmiller@example.net,001-430-369-5712x1698,Inquiring about Events,"(30,)",No,/index.html,443.3545480522775,Bank Transfer,Resolved,3
2025,Netherlands,Jonathan Turner MD,laura67@example.net,001-660-345-1475,Prototyping solutions,"(60,)",Yes,/prototype.php,223.1337137911181,PayPal,Pending,3
2022,Japan,Kristen Ryan,jjohnson@example.com,61-0566-8760,Prototyping solutions,"(8,)",Yes,/scheduledemo.php,221.73221641857742,Debit Card,Pending,6
2024,UK,Mrs. Heidi Fletcher,douglasrivera@example.com,496-868-8411x69762,AI-Powered Virtual Assistant,"(21,)",No,/prototype.php,379.4137621106538,PayPal,Resolved,6
2023,Germany,Keith Davenport,briana93@example.com,+49(0)0450 92614,Inquiring about Events,"(59,)",No,/index.html,453.6562644454433,PayPal,Resolved,5
2024,Germany,Mrs. Christine Larsen,reyesmelissa@example.com,+49(0)1380 19484,AI-Powered Virtual Assistant,"(15,)",No,/images/events.jpg,183.01424239510135,Credit Card,Resolved,4
2024,Brazil,Heather York,anthony47@example.org,(021) 4107-3573,AI-Powered Virtual Assistant,"(60,)",No,/index.html,493.87194621960464,Credit Card,Pending,4
2023,Japan,Shirley Thomas,edwardhamilton@example.net,090-3384-8554,Inquiring about Events,"(58,)",Yes,/prototype.php,217.5402968090014,Bank Transfer,Resolved,5
2023,France,Amy Williamson,michelleguzman@example.net,+33 (0)2 43 85 81 19,Scheduled Demo,"(34,)",Yes,/event.php,346.61427877189686,Credit Card,Pending,3
2024,Portugal,Whitney Rhodes,janderson@example.org,818-390-5222,Inquiring about Events,"(37,)",No,/event.php,168.79581809430016,PayPal,Failed,5
2022,USA,Michael Bowen,emily14@example.net,001-796-770-6856x88375,Prototyping solutions,"(48,)",Yes,/event.php,229.57902448423852,PayPal,Resolved,6
2022,Japan,John Kerr,joy07@example.com,070-7862-4944,Software Assistance,"(58,)",Yes,/event.php,206.5008851189353,Credit Card,Pending,5
2024,Russia,Jessica Romero,joshualewis@example.com,8 637 939 35 98,AI-Powered Virtual Assistant,"(12,)",Yes,/prototype.php,148.41626888481002,Credit Card,Failed,2
2023,Zambia,Kevin Phillips,ipatterson@example.net,+1-927-356-3503x9882,AI-Powered Virtual Assistant,"(48,)",Yes,/event.php,179.2659314681241,Bank Transfer,Failed,2
2024,Jamaica,Samuel Macdonald,alejandro44@example.org,001-612-211-7833x85452,Software Assistance,"(33,)",No,/scheduledemo.php,222.71232344400647,PayPal,Pending,4
2023,Russia,Jerry Bailey,loriholt@example.org,8 (791) 970-6247,Scheduled Demo,"(18,)",Yes,/index.html,347.47875329691624,Credit Card,Failed,2
2022,UK,Jeffrey Lee,jason08@example.net,(253)921-4326x475,Software Assistance,"(24,)",Yes,/index.html,347.43620921339954,Bank Transfer,Resolved,5
2023,USA,Aaron West,carrie41@example.org,698-922-2733x7018,Prototyping solutions,"(37,)",Yes,/prototype.php,190.0913550404471,Bank Transfer,Failed,2
2022,Zambia,Sabrina Smith,danielmcdowell@example.com,515-628-8922,Prototyping solutions,"(37,)",No,/index.html,392.31244239703096,Credit Card,Failed,4
2022,Jamaica,Robert Anderson,amanda77@example.net,+1-725-233-4633x70559,Scheduled Demo,"(8,)",Yes,/event.php,276.03083273945913,Debit Card,Resolved,5
2025,France,Bradley Yang,zimmermanandrew@example.com,+33 3 22 79 64 72,Software Assistance,"(25,)",No,/scheduledemo.php,281.7498898065698,Debit Card,Pending,2
2025,Spain,Luis Jones,jennifergilmore@example.com,001-506-245-5829,Scheduled Demo,"(53,)",Yes,/prototype.php,418.66406122215096,Bank Transfer,Pending,3
2025,Australia,Kimberly Barrera,phillip43@example.com,+61718377726,Chatting with Sales Representative,"(18,)",No,/images/events.jpg,267.87840276833896,Bank Transfer,Failed,4
2022,Zimbabwe,Samantha Bryant,olivia78@example.com,243-402-1496,Inquiring about Events,"(28,)",No,/event.php,348.3820219712518,Credit Card,Failed,6
2023,USA,Daniel Singh,wendy92@example.net,001-557-470-9807x7911,Software Assistance,"(22,)",No,/event.php,476.2061815169447,Debit Card,Resolved,6
2024,India,Yvette Ellison,qrojas@example.net,2417142575,Chatting with Sales Representative,"(11,)",Yes,/scheduledemo.php,108.81136112176195,Credit Card,Failed,5
2025,UK,Deborah Mendez,ilambert@example.org,7125140743,AI-Powered Virtual Assistant,"(39,)",Yes,/index.html,491.74140072245086,Bank Transfer,Resolved,5
2025,France,George Moore,morrisricardo@example.org,+33 6 01 97 26 34,Software Assistance,"(45,)",No,/prototype.php,442.73380498012614,Credit Card,Failed,2
2025,Brazil,Brian Haley,lisa14@example.net,0500-650-9892,Prototyping solutions,"(8,)",No,/event.php,167.0382850321679,Bank Transfer,Resolved,4
2023,Japan,Bradley Richards,richard41@example.com,070-2503-8759,Software Assistance,"(40,)",No,/event.php,310.1825221177332,Credit Card,Failed,5
2023,USA,Catherine Howe,kenneth87@example.net,(926)584-3162,Inquiring about Events,"(2,)",Yes,/prototype.php,439.7700760264466,Debit Card,Failed,2
2022,India,Scott Richmond,fjones@example.net,05962747999,Software Assistance,"(2,)",No,/images/events.jpg,388.9691789552414,Bank Transfer,Resolved,4
2025,Canada,Samantha Austin,christophermatthews@example.org,821-664-5216 x518,AI-Powered Virtual Assistant,"(34,)",Yes,/prototype.php,400.2639860348096,Credit Card,Resolved,5
2025,Russia,Luis Walls,starkcharles@example.net,+7 (359) 507-7939,Chatting with Sales Representative,"(11,)",Yes,/index.html,336.71959338400535,PayPal,Failed,6
2022,Netherlands,Tara Bernard,kimberly64@example.net,001-512-795-9860x70443,AI-Powered Virtual Assistant,"(35,)",Yes,/index.html,181.65036042380143,Credit Card,Pending,3
2023,China,Jordan Russell,brianlopez@example.com,15935167893,Inquiring about Events,"(59,)",Yes,/event.php,311.17491673762345,Bank Transfer,Pending,6
2023,UK,Amber Walker,wardryan@example.org,985-358-5858,Prototyping solutions,"(41,)",Yes,/index.html,329.3022159152557,PayPal,Failed,2
2025,India,Michael Pittman,marcia97@example.net,8830814941,Chatting with Sales Representative,"(49,)",No,/index.html,346.6915291106913,Bank Transfer,Failed,4
2022,Germany,Jessica Torres,jasonjohnson@example.com,+49(0) 272362132,Inquiring about Events,"(4,)",Yes,/scheduledemo.php,334.88977565065306,Bank Transfer,Pending,4
2025,Spain,Nathan Cross,wrightalyssa@example.org,001-400-989-7508x669,AI-Powered Virtual Assistant,"(34,)",No,/scheduledemo.php,470.72451597369457,Credit Card,Pending,2
2022,Portugal,Michael Perry,bennettmatthew@example.com,001-414-398-0198x09706,Software Assistance,"(33,)",No,/scheduledemo.php,124.30827958888085,Bank Transfer,Resolved,2
2023,Jamaica,Tammy Marshall,cberry@example.org,(264)989-0482x5040,Chatting with Sales Representative,"(18,)",No,/images/events.jpg,307.12413001176924,Credit Card,Failed,2
2025,France,Michael Reyes,bwade@example.net,0380684065,Scheduled Demo,"(23,)",No,/prototype.php,250.05428070038653,Debit Card,Resolved,3
2024,Netherlands,Stephanie Schwartz,ftaylor@example.com,(453)806-9686x0070,Scheduled Demo,"(9,)",No,/prototype.php,345.1214711490594,PayPal,Resolved,4
2023,Jamaica,John Morrison,ocrawford@example.org,(448)906-3854,Scheduled Demo,"(22,)",No,/scheduledemo.php,350.8197877289573,Debit Card,Pending,5
2024,Jamaica,Jeremy Harris,aburnett@example.org,+1-676-204-7176x76474,Chatting with Sales Representative,"(23,)",Yes,/scheduledemo.php,130.5157434043367,PayPal,Failed,5
2023,Germany,Jeffery Wong,scott89@example.net,+49(0)5714 070566,AI-Powered Virtual Assistant,"(2,)",Yes,/prototype.php,370.26377046971237,Debit Card,Resolved,3
2022,USA,Herbert Morrow,diana20@example.com,930-956-5235,Scheduled Demo,"(43,)",Yes,/event.php,393.4301491951195,Credit Card,Pending,2
