Year,Country,Customer Name,Email,Phone Number,Job Requested,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2025.0,Japan,Alyssa Cowan,emilymiller@example.com,070-1492-9698,Scheduled Demo,No,/images/events.jpg,7065.47,Debit Card,Resolved,2
2025.0,UK,Kevin Kirby,mking@example.net,738.543.4174x5581,Inquiring about events,No,/images/events.jpg,2815.75,Debit Card,Pending,3
2024.0,Portugal,Rhonda Sandoval,ashleygarcia@example.org,845-608-0264x6511,Prototyping solutions,No,/index.html,0.0,PayPal,Failed,4
2025.0,Russia,Michael Tucker,bradleymeagan@example.org,8 (881) 326-49-22,Software Assistence,Yes,/index.html,0.0,Bank Transfer,Failed,2
2023.0,Jamaica,Natasha Nelson,stephen60@example.org,944.986.6057x0580,Prototyping solutions,No,/event.php,0.0,PayPal,Failed,3
2023.0,France,Jennifer Jennings,pateltanner@example.com,+33 4 22 18 27 82,Software Assistence,No,/event.php,4371.11,PayPal,Pending,1
2023.0,USA,Julia Lee,ewheeler@example.com,(550)747-3864,Software Assistence,No,/index.html,3626.5,Debit Card,Pending,3
2023.0,Zambia,Carol Montgomery,jsuarez@example.com,294-973-8435x9155,Chatting with Sales Representative,No,/scheduledemo.php,0.0,PayPal,Failed,5
2024.0,Netherlands,Michael Perez,elizabethdickerson@example.org,+1-756-999-6320,Software Assistence,Yes,/event.php,0.0,Debit Card,Failed,5
2025.0,USA,Shelly Davis,ralexander@example.net,+1-731-825-0968x74695,Software Assistence,No,/event.php,0.0,Debit Card,Failed,5
2024.0,Canada,Kelsey Mcpherson,tward@example.org,440-382-7923 x189,Software Assistence,Yes,/images/events.jpg,0.0,Debit Card,Failed,2
2023.0,Australia,Joseph Hall,jenniferstone@example.org,+61 402 583 856,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,505.86,Debit Card,Pending,4
2024.0,Japan,Jeffery Abbott,daniel56@example.com,41-7739-1704,AI-Powered Virtual Assistant,Yes,/images/events.jpg,1236.53,Bank Transfer,Pending,3
2022.0,Spain,Joseph Macdonald,xsingh@example.net,+1-487-344-3450,Inquiring about events,No,/prototype.php,0.0,Debit Card,Failed,4
2025.0,Zimbabwe,Dakota Gentry,wellsbrian@example.com,+1-968-777-1448x667,Chatting with Sales Representative,No,/prototype.php,0.0,Bank Transfer,Failed,2
2023.0,USA,Virginia Smith,katherinehall@example.net,+1-209-810-3651,Scheduled Demo,Yes,/prototype.php,2850.32,PayPal,Resolved,1
2023.0,Spain,Danny Nolan,rogersmadeline@example.net,228.519.9025x022,AI-Powered Virtual Assistant,No,/index.html,3189.97,Credit Card,Pending,3
2023.0,Netherlands,Michael Morales,timothy50@example.com,456-694-9962,Prototyping solutions,No,/prototype.php,1126.37,Debit Card,Pending,4
2024.0,Netherlands,Becky Hammond,holly57@example.com,+1-721-887-7616x5479,Chatting with Sales Representative,No,/index.html,3470.85,Bank Transfer,Pending,4
2025.0,Canada,Mark Velazquez,kristie90@example.com,+1 (198) 611-4254,Scheduled Demo,No,/scheduledemo.php,3210.33,Bank Transfer,Resolved,2
2024.0,Netherlands,Jonathan Giles,denisecook@example.net,(903)791-3424x5425,Scheduled Demo,No,/index.html,9348.61,Debit Card,Resolved,4
2022.0,Jamaica,Lisa Bryant,mooremichael@example.org,437-693-4948,Chatting with Sales Representative,Yes,/scheduledemo.php,8438.16,Bank Transfer,Resolved,2
2025.0,Portugal,David Olson,stacykeller@example.org,724-977-0327x75874,Scheduled Demo,No,/event.php,4309.18,Debit Card,Pending,5
2025.0,Zimbabwe,Mary Obrien,walkerbryan@example.net,(397)369-0352,Software Assistence,Yes,/index.html,3264.83,Credit Card,Pending,4
2023.0,Zambia,Logan Macias,westshane@example.org,+1-617-486-5033x2600,Scheduled Demo,Yes,/scheduledemo.php,7731.25,Credit Card,Resolved,1
2023.0,Zambia,Micheal Pope,taylorsteve@example.org,6164608382,Inquiring about events,Yes,/scheduledemo.php,0.0,Debit Card,Failed,1
2024.0,Germany,Heather Peterson,ericjones@example.org,(04635) 49851,Prototyping solutions,No,/images/events.jpg,5504.28,PayPal,Resolved,1
2022.0,China,Kayla Flores,christopher67@example.com,14552326513,Chatting with Sales Representative,No,/index.html,0.0,Credit Card,Failed,3
2025.0,France,Tonya Diaz,william41@example.net,0351605937,Inquiring about events,Yes,/index.html,4945.25,Credit Card,Pending,1
2024.0,Zimbabwe,Dr. Tracy Hall,nmcbride@example.net,312-611-0838x838,Chatting with Sales Representative,No,/index.html,0.0,Credit Card,Failed,4
2024.0,Canada,Chad Moreno,deborahclark@example.org,111-117-4509,Chatting with Sales Representative,No,/prototype.php,1646.32,Debit Card,Pending,5
2022.0,China,Krystal Sullivan,xjohnson@example.com,13731844567,Software Assistence,No,/images/events.jpg,2147.31,Credit Card,Pending,2
2024.0,USA,Carla Jackson,lauren51@example.net,336.211.9724x559,Software Assistence,Yes,/event.php,4482.54,Bank Transfer,Pending,2
2025.0,Spain,Pamela Jennings,wmartinez@example.net,+1-307-845-0976,Chatting with Sales Representative,No,/prototype.php,3707.06,Bank Transfer,Pending,1
2023.0,Portugal,Lisa Brown,qfisher@example.com,+1-636-818-3089x66382,Prototyping solutions,Yes,/images/events.jpg,0.0,PayPal,Failed,1
2025.0,USA,Richard Lyons,joshua29@example.net,+1-848-808-9301x7604,Chatting with Sales Representative,No,/prototype.php,0.0,Credit Card,Failed,1
2023.0,China,Kelly Harrison,burtonamanda@example.net,15758777119,Software Assistence,No,/event.php,5171.86,Credit Card,Resolved,5
2022.0,Netherlands,Anthony Doyle,dprice@example.net,5866510478,Prototyping solutions,Yes,/prototype.php,1942.46,Debit Card,Pending,4
2024.0,UK,Debbie Dalton,jacqueline24@example.com,001-928-739-1336x28494,Chatting with Sales Representative,No,/prototype.php,0.0,Credit Card,Failed,4
2022.0,China,Kevin Williams,ismith@example.net,18162593184,AI-Powered Virtual Assistant,No,/event.php,3685.5,Debit Card,Resolved,5
2025.0,India,Roberto Nelson,brenda56@example.net,03476574504,Prototyping solutions,No,/scheduledemo.php,2434.42,Debit Card,Pending,3
2023.0,Zimbabwe,Michael Reed,coreyritter@example.net,554-687-4560,Prototyping solutions,No,/images/events.jpg,4213.15,PayPal,Pending,2
2024.0,Brazil,Joanne Caldwell,sheila13@example.org,(041) 2382 9461,Software Assistence,Yes,/prototype.php,0.0,Debit Card,Failed,4
2023.0,Zimbabwe,Sandra Wheeler,millerdiana@example.com,(761)642-8588x798,Prototyping solutions,Yes,/scheduledemo.php,1873.87,Debit Card,Pending,1
2025.0,India,Lance Daniels,nathanlewis@example.net,03010867608,AI-Powered Virtual Assistant,Yes,/prototype.php,0.0,PayPal,Failed,5
2023.0,UK,Thomas Newman,steve90@example.net,745.406.8509x38425,Software Assistence,No,/event.php,0.0,Bank Transfer,Failed,2
2024.0,Netherlands,Jeanne Wall,anthonygonzales@example.org,706.920.2912,Scheduled Demo,No,/index.html,1521.27,Debit Card,Pending,4
2025.0,Japan,Susan Wilson,anthony85@example.net,080-9177-2422,AI-Powered Virtual Assistant,Yes,/event.php,8221.38,Credit Card,Resolved,5
2023.0,Australia,Mary Bryant,umorrow@example.com,(03)-8111-8522,Software Assistence,No,/event.php,0.0,Bank Transfer,Failed,5
2025.0,Germany,David Barton,valenciahector@example.org,(04132) 50608,Inquiring about events,Yes,/index.html,3678.33,Debit Card,Pending,1
2025.0,USA,Stephanie Wise,vwillis@example.net,(786)677-7450,Software Assistence,Yes,/prototype.php,0.0,Debit Card,Failed,3
2024.0,France,Mitchell Ballard,ptravis@example.com,04 65 81 17 84,Scheduled Demo,No,/prototype.php,0.0,PayPal,Failed,2
2024.0,Russia,Larry Cunningham,raymondsutton@example.com,+74218633283,Chatting with Sales Representative,Yes,/images/events.jpg,8890.46,Debit Card,Resolved,4
2023.0,Germany,Tyler Mills,johnwatts@example.org,+49(0)7749 82276,AI-Powered Virtual Assistant,No,/scheduledemo.php,5936.02,Debit Card,Resolved,4
2024.0,Netherlands,David Curry,christian28@example.com,(760)485-1329,Scheduled Demo,No,/scheduledemo.php,1490.69,PayPal,Resolved,1
2025.0,Netherlands,Kimberly Willis,xjones@example.org,439-481-8955x383,Inquiring about events,No,/event.php,1793.69,Credit Card,Pending,4
2025.0,USA,Susan Mccall,julie14@example.org,(850)346-3571,Inquiring about events,No,/scheduledemo.php,2654.0,Bank Transfer,Resolved,2
2024.0,Germany,Paul Ellis,lbutler@example.com,+49(0)2027676278,AI-Powered Virtual Assistant,No,/prototype.php,3021.22,PayPal,Pending,1
2022.0,Portugal,Michael Reynolds,brownwilliam@example.net,705.668.3929,Prototyping solutions,Yes,/prototype.php,0.0,Bank Transfer,Failed,1
2022.0,Netherlands,Olivia Rosario,woodwardmichael@example.org,233.934.4253x551,Prototyping solutions,Yes,/prototype.php,0.0,Debit Card,Failed,2
2025.0,India,Jordan Greene,kathleenrussell@example.net,8009949869,Inquiring about events,No,/prototype.php,8858.62,Bank Transfer,Resolved,1
2025.0,Australia,Brooke Leblanc,marvinbishop@example.com,18308575,Software Assistence,No,/prototype.php,1774.78,Debit Card,Pending,5
2023.0,Jamaica,Nicholas Orozco,william66@example.net,(424)367-8760,Scheduled Demo,Yes,/prototype.php,9815.01,PayPal,Resolved,5
2024.0,Germany,Matthew Morris,hleonard@example.com,+49(0)2592408360,Inquiring about events,Yes,/scheduledemo.php,1527.29,Debit Card,Resolved,1
2023.0,India,Juan Wheeler,zowens@example.com,+912526980301,Software Assistence,Yes,/prototype.php,0.0,Debit Card,Failed,4
2024.0,France,Natalie Wagner,boydjustin@example.net,+33 (0)7 41 57 22 05,Prototyping solutions,No,/index.html,1411.29,Credit Card,Pending,2
2023.0,USA,Debra Nichols,cthornton@example.com,(699)851-2805x89200,Chatting with Sales Representative,No,/scheduledemo.php,0.0,Bank Transfer,Failed,2
2024.0,Germany,Derek Valdez,xtaylor@example.org,(05700) 679993,Inquiring about events,Yes,/prototype.php,0.0,Credit Card,Failed,4
2025.0,China,Raymond Reynolds,bennettjeffrey@example.org,15629704452,Inquiring about events,No,/index.html,1958.39,Credit Card,Resolved,2
2024.0,Zambia,Brenda Villa,rebeccaramirez@example.org,+1-998-394-5061x2875,Chatting with Sales Representative,Yes,/index.html,1821.28,Bank Transfer,Resolved,2
2022.0,Germany,Sean Campbell,stephensstephen@example.net,09125 265367,Prototyping solutions,No,/scheduledemo.php,3012.65,Debit Card,Pending,2
2024.0,Japan,Yolanda Hughes,andreagonzales@example.org,090-5236-2213,Prototyping solutions,No,/index.html,0.0,PayPal,Failed,5
2023.0,Japan,Gregory Anderson,michelletorres@example.com,080-3985-7804,Inquiring about events,No,/prototype.php,957.41,Bank Transfer,Pending,2
2025.0,USA,Maria Brown,espinozajamie@example.net,001-813-323-4784x46086,Software Assistence,Yes,/index.html,0.0,PayPal,Failed,3
2023.0,USA,Patricia Banks,benjaminwilson@example.net,+1-791-996-7804x834,AI-Powered Virtual Assistant,No,/images/events.jpg,3107.89,PayPal,Pending,4
2023.0,Russia,Marissa Simpson,nicholas13@example.com,+7 790 203 07 28,AI-Powered Virtual Assistant,No,/event.php,0.0,PayPal,Failed,4
2024.0,Russia,Anthony Lee,dkelly@example.org,8 714 064 7686,Scheduled Demo,Yes,/prototype.php,688.83,Credit Card,Pending,1
2024.0,Russia,Jeffrey Taylor MD,robert11@example.org,+7 494 399 99 57,Software Assistence,Yes,/index.html,6314.89,PayPal,Resolved,5
2025.0,Australia,Kerry Wilkins,amanda11@example.org,+61.496.821.735,AI-Powered Virtual Assistant,Yes,/images/events.jpg,8383.7,Bank Transfer,Resolved,5
2025.0,Zimbabwe,Ellen Harrison,lori17@example.net,001-243-944-6923,Scheduled Demo,No,/scheduledemo.php,3082.71,Credit Card,Resolved,3
2022.0,Canada,Karen Miller,hayesjames@example.net,550-551-8593,Chatting with Sales Representative,No,/images/events.jpg,2132.99,Credit Card,Resolved,3
2022.0,India,Eric Shea,xholland@example.com,+912982339579,Inquiring about events,No,/images/events.jpg,4103.75,Credit Card,Pending,5
2024.0,Zambia,Randall Fry,william10@example.org,223-478-6677x38678,Software Assistence,Yes,/scheduledemo.php,3153.57,PayPal,Pending,2
2022.0,France,Stephanie Ryan,christopheroconnell@example.com,01 76 76 38 86,Inquiring about events,Yes,/scheduledemo.php,0.0,PayPal,Failed,1
2023.0,Zimbabwe,Terri Sutton,thompsonkimberly@example.net,001-311-542-9957x02086,Chatting with Sales Representative,Yes,/scheduledemo.php,0.0,PayPal,Failed,2
2025.0,Germany,Ronald Palmer,anthonywhite@example.com,+49 (0) 4349 102821,Software Assistence,No,/prototype.php,2008.56,PayPal,Resolved,2
2022.0,Portugal,Angelica Burns,brandy89@example.com,513.947.8609x3529,Software Assistence,No,/index.html,1974.61,Credit Card,Resolved,1
2023.0,Australia,April Patton,james43@example.net,(08)-7720-8894,Inquiring about events,No,/index.html,3138.41,PayPal,Resolved,4
2025.0,Russia,Christopher Kim,barrettpatricia@example.com,+73083715235,Software Assistence,Yes,/prototype.php,0.0,Credit Card,Failed,4
2022.0,Australia,Tyler Powers,tiffanycruz@example.com,+61 407 497 806,Software Assistence,Yes,/prototype.php,3719.32,Credit Card,Pending,2
2022.0,Portugal,Joshua Montoya,kyle11@example.com,234.830.5750x3189,Software Assistence,No,/scheduledemo.php,3861.21,PayPal,Pending,2
2023.0,Canada,Jasmine Arellano,johnsonalicia@example.net,678-001-1671 x897,Software Assistence,No,/prototype.php,2961.99,Bank Transfer,Resolved,2
2025.0,Netherlands,Melissa Nash,kenneth55@example.com,001-547-278-0786,AI-Powered Virtual Assistant,No,/scheduledemo.php,0.0,Bank Transfer,Failed,3
2023.0,Russia,Ruth Jones,brian26@example.org,+7 367 461 63 63,Chatting with Sales Representative,No,/event.php,1266.11,Credit Card,Pending,1
2023.0,Netherlands,Chris Boyer,fgarcia@example.com,644-505-9488x82495,Chatting with Sales Representative,No,/index.html,1686.7,Bank Transfer,Pending,4
2024.0,Brazil,Michael Hughes,wjohnson@example.net,+55 (011) 1126 4722,AI-Powered Virtual Assistant,No,/images/events.jpg,0.0,Credit Card,Failed,4
2022.0,Canada,Matthew Barker,steven54@example.org,235-880-3339 x276,Software Assistence,No,/prototype.php,2375.59,Debit Card,Resolved,5
2023.0,Jamaica,Lorraine Lewis,pattersonlori@example.net,697-787-5008x82965,Software Assistence,No,/event.php,0.0,Bank Transfer,Failed,1
2023.0,China,Anna Escobar,scottgabriel@example.org,18526742023,Prototyping solutions,No,/prototype.php,0.0,Credit Card,Failed,1
2024.0,Japan,Brianna Jones,hortonrandy@example.net,090-1285-9159,AI-Powered Virtual Assistant,No,/index.html,0.0,Bank Transfer,Failed,4
2024.0,France,Melinda Shelton,shepherdtracey@example.net,0363616921,Scheduled Demo,Yes,/scheduledemo.php,4801.91,PayPal,Resolved,1
2022.0,Zimbabwe,Thomas Boyd,anne48@example.net,+1-925-369-6901x50322,Scheduled Demo,Yes,/index.html,0.0,Bank Transfer,Failed,2
2024.0,Russia,Emily Peters,morrowjennifer@example.org,+7 (081) 711-94-78,Software Assistence,No,/event.php,3022.72,PayPal,Resolved,5
2023.0,India,Jonathan Mayer,spark@example.com,08372804662,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,0.0,Bank Transfer,Failed,5
2022.0,Brazil,Fred Gutierrez,jeremy18@example.net,11 5286 9430,AI-Powered Virtual Assistant,No,/event.php,3048.09,Debit Card,Resolved,1
2025.0,Portugal,Matthew Long,conleybonnie@example.com,+1-483-785-2395x621,Software Assistence,No,/scheduledemo.php,0.0,Bank Transfer,Failed,4
2023.0,UK,Gail Norman,jacksonryan@example.com,+1-551-218-6709x5934,Chatting with Sales Representative,Yes,/prototype.php,1335.0,Credit Card,Resolved,3
2023.0,Zimbabwe,William Mann,brooksshawn@example.com,(601)797-1217x87229,Prototyping solutions,Yes,/index.html,8191.85,Debit Card,Resolved,1
2023.0,Jamaica,Mark Allen,thompsonelizabeth@example.org,651.590.8588,Scheduled Demo,Yes,/images/events.jpg,6271.92,Debit Card,Resolved,1
2022.0,Japan,Jacqueline Gomez,jdawson@example.org,27-9066-4954,Chatting with Sales Representative,No,/prototype.php,0.0,PayPal,Failed,3
2023.0,UK,Grace Thomas,dwiggins@example.org,(695)509-9504,Software Assistence,No,/images/events.jpg,0.0,PayPal,Failed,4
2024.0,Zambia,Regina Robinson,ruth83@example.org,+1-867-668-3331x64441,Software Assistence,No,/prototype.php,4289.96,Debit Card,Pending,4
2025.0,Jamaica,Tammy Morales,jeffreymccarthy@example.org,785.295.1219x988,Scheduled Demo,No,/prototype.php,2602.65,Credit Card,Pending,1
2025.0,Russia,Mr. Jonathan Wilson,marshalldonna@example.org,+79891384701,Software Assistence,No,/event.php,2132.87,Credit Card,Pending,2
2022.0,UK,Mrs. Tammy Fleming,christopherroman@example.org,001-708-607-2783x93179,Prototyping solutions,Yes,/images/events.jpg,4998.29,PayPal,Resolved,1
2023.0,Spain,Mary Lara,ryan88@example.com,245.916.9453x4110,Scheduled Demo,No,/scheduledemo.php,4173.81,Bank Transfer,Resolved,3
2022.0,Brazil,Brian Brown,danieljessica@example.com,31 0346-1321,Prototyping solutions,No,/prototype.php,0.0,Debit Card,Failed,3
2025.0,Brazil,Joshua Bailey,qmiller@example.com,51 3797 4410,Software Assistence,No,/event.php,0.0,Debit Card,Failed,4
2024.0,UK,Karen Powers,cblack@example.net,6175034534,Prototyping solutions,Yes,/images/events.jpg,4705.55,PayPal,Pending,4
2024.0,Zambia,Abigail Shelton,nruiz@example.net,(230)922-5870,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,1607.05,PayPal,Resolved,5
2024.0,Russia,Jason Miller,david25@example.org,8 (100) 512-0008,Inquiring about events,Yes,/scheduledemo.php,2875.99,Credit Card,Resolved,5
2024.0,China,Dustin Morris,dknox@example.com,18536432731,Inquiring about events,No,/event.php,1733.99,Bank Transfer,Resolved,5
2023.0,Zimbabwe,Erik Clay,freemanryan@example.net,(965)873-3263x026,Scheduled Demo,No,/scheduledemo.php,5913.8,Debit Card,Resolved,2
2022.0,Germany,Lisa Ford,boylerichard@example.net,09487002160,Software Assistence,No,/prototype.php,0.0,PayPal,Failed,5
2022.0,China,Steven Brown,vaughanlarry@example.net,13210418174,Software Assistence,No,/event.php,4127.56,Bank Transfer,Pending,1
2025.0,Spain,Mark Rodriguez Jr.,toddbell@example.net,001-532-746-6789x2018,Inquiring about events,Yes,/prototype.php,0.0,Debit Card,Failed,5
2023.0,India,Stephanie Aguilar,jonreynolds@example.org,5332647438,AI-Powered Virtual Assistant,Yes,/event.php,0.0,Credit Card,Failed,5
2023.0,Germany,Mario Berg,blee@example.org,00628 93323,AI-Powered Virtual Assistant,No,/event.php,0.0,Debit Card,Failed,2
2025.0,UK,Melanie Dixon,zacharybanks@example.net,637.482.2575,Scheduled Demo,Yes,/event.php,1984.83,Credit Card,Pending,5
2024.0,Brazil,Benjamin Holmes,michelle88@example.org,(084) 0711 6363,Inquiring about events,No,/index.html,0.0,Debit Card,Failed,5
2025.0,Zimbabwe,Scott Barajas,bryansmith@example.com,(597)332-3384x808,Chatting with Sales Representative,No,/images/events.jpg,0.0,Bank Transfer,Failed,2
2023.0,Japan,Mr. Alexis Walker,pattonjessica@example.org,080-5447-9619,Inquiring about events,No,/images/events.jpg,0.0,Bank Transfer,Failed,4
2024.0,Jamaica,Jordan Booker,deborahglass@example.com,+1-346-314-5780,AI-Powered Virtual Assistant,No,/event.php,9059.41,Debit Card,Resolved,3
2022.0,Japan,Christopher Johnson,tammyvalencia@example.com,080-6139-6626,Inquiring about events,No,/prototype.php,3073.67,PayPal,Resolved,5
2023.0,Germany,Shannon Novak,lsmith@example.com,0980973814,Scheduled Demo,Yes,/prototype.php,3850.28,PayPal,Resolved,2
2022.0,France,Andrea Williams,kharris@example.com,+33 (0)1 48 15 46 16,Prototyping solutions,No,/scheduledemo.php,8542.49,Bank Transfer,Resolved,3
2023.0,Russia,Carlos Diaz,rodgersmarvin@example.org,8 717 116 44 42,AI-Powered Virtual Assistant,Yes,/images/events.jpg,3132.0,PayPal,Resolved,5
2024.0,India,Alexandra Shaw,gonzalezbilly@example.net,09686419891,Chatting with Sales Representative,Yes,/index.html,0.0,Credit Card,Failed,3
2024.0,Spain,Mark Kim,daniel25@example.org,+1-801-801-9560,Scheduled Demo,Yes,/index.html,0.0,Debit Card,Failed,4
2023.0,Zambia,Dr. Maria Lynch,dean96@example.com,+1-517-843-9089x115,Software Assistence,Yes,/index.html,0.0,Debit Card,Failed,3
2024.0,Zimbabwe,Jessica Arias,harrysanchez@example.org,+1-751-610-9913x91655,Inquiring about events,No,/images/events.jpg,0.0,PayPal,Failed,4
2025.0,France,Brian Kline,kathleen89@example.org,0468504970,Scheduled Demo,No,/images/events.jpg,2471.45,Credit Card,Pending,2
2023.0,France,Joshua Harper,beaton@example.net,0683489705,Chatting with Sales Representative,Yes,/images/events.jpg,0.0,Credit Card,Failed,3
2023.0,Japan,Joanna Scott,ricardo66@example.net,080-8566-9549,AI-Powered Virtual Assistant,Yes,/images/events.jpg,3148.34,PayPal,Pending,3
2024.0,Canada,John Cherry,millermatthew@example.org,209 254 9667,Software Assistence,Yes,/prototype.php,4727.84,Debit Card,Pending,5
2022.0,Jamaica,Jennifer Reynolds,manderson@example.net,+1-578-512-0371x28368,Software Assistence,No,/index.html,4664.4,Credit Card,Resolved,2
2022.0,Brazil,Nicole Johnson,josephpeters@example.org,+55 81 4399 1000,Scheduled Demo,No,/index.html,0.0,PayPal,Failed,3
2022.0,Japan,John Gordon,osullivan@example.org,54-9521-5781,Scheduled Demo,No,/index.html,3270.12,PayPal,Resolved,1
2023.0,Brazil,Amy Sweeney,suttonrobin@example.com,(071) 5454 9652,Chatting with Sales Representative,Yes,/prototype.php,0.0,Debit Card,Failed,1
2023.0,Spain,Molly Lewis,tharmon@example.com,2972980008,Inquiring about events,No,/scheduledemo.php,7373.51,Debit Card,Resolved,3
2022.0,Germany,William Chase,rhammond@example.org,+49(0)1195013048,Chatting with Sales Representative,Yes,/prototype.php,0.0,PayPal,Failed,5
2022.0,China,Michael Sparks,rhawkins@example.org,18556105777,Software Assistence,No,/prototype.php,9832.12,Debit Card,Resolved,1
2025.0,Jamaica,Natalie Rowe,adrian61@example.com,649.318.7837x978,AI-Powered Virtual Assistant,No,/event.php,0.0,PayPal,Failed,4
2024.0,UK,Dawn Blake,respinoza@example.net,(336)383-6567,Scheduled Demo,No,/prototype.php,0.0,Debit Card,Failed,1
2023.0,Spain,Brandon Woods,levirobinson@example.org,9537591696,Software Assistence,No,/images/events.jpg,745.88,Debit Card,Pending,5
2022.0,Netherlands,Olivia Espinoza PhD,vhayes@example.org,+1-883-618-7059x4348,Inquiring about events,No,/images/events.jpg,0.0,Debit Card,Failed,2
2024.0,Jamaica,Kimberly James,jriddle@example.com,+1-604-663-2669x586,Inquiring about events,No,/prototype.php,8577.15,Bank Transfer,Resolved,2
2022.0,Germany,Laura Hodge,zharrison@example.org,(08813) 162426,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,1383.76,PayPal,Pending,2
2023.0,Portugal,Tiffany Keith,grasmussen@example.net,+1-497-706-6405x61323,Prototyping solutions,Yes,/scheduledemo.php,2873.21,PayPal,Resolved,2
2024.0,India,Katie Baker,ronald46@example.org,+913404058541,Scheduled Demo,No,/scheduledemo.php,0.0,PayPal,Failed,5
2025.0,Zambia,Brian Wood,ptaylor@example.com,904.691.4733x53775,Prototyping solutions,No,/index.html,4598.05,Credit Card,Pending,4
2024.0,India,Jessica Lopez,amyperkins@example.org,4824966784,Scheduled Demo,Yes,/prototype.php,1719.04,Debit Card,Pending,1
2024.0,Russia,Richard Oneal,poncesarah@example.net,+7 260 741 85 97,Inquiring about events,No,/prototype.php,7578.37,Debit Card,Resolved,2
2025.0,Zimbabwe,Charlotte Rose,maldonadosonia@example.net,209-688-8243x35301,Prototyping solutions,Yes,/index.html,0.0,Bank Transfer,Failed,1
2023.0,Canada,Charles Wise,ktaylor@example.org,954-217-2259,Inquiring about events,Yes,/images/events.jpg,2546.95,Bank Transfer,Pending,3
2023.0,Jamaica,Kelly Bowman,savannahmiller@example.net,(379)852-2358x257,Software Assistence,No,/images/events.jpg,7325.86,Debit Card,Resolved,5
2022.0,Germany,Jeremiah Martinez,beckyyoung@example.com,04867695754,Inquiring about events,Yes,/index.html,2911.07,Debit Card,Resolved,2
2023.0,Canada,Karen York,fosterrichard@example.net,(520) 037-1285,Prototyping solutions,No,/images/events.jpg,1933.99,PayPal,Resolved,5
2024.0,Zambia,Tyler Jordan,hendersonlaura@example.com,001-280-505-1974,Inquiring about events,Yes,/prototype.php,0.0,PayPal,Failed,5
2025.0,Netherlands,Joseph Michael,rebekahfaulkner@example.com,681-405-9510,Inquiring about events,No,/scheduledemo.php,0.0,Bank Transfer,Failed,3
2023.0,India,Vanessa Reyes,snowalexandra@example.org,+914993878714,Prototyping solutions,No,/scheduledemo.php,1389.48,Credit Card,Pending,4
2024.0,Brazil,Ashley Johnson,jessicamoore@example.com,+55 (061) 9135 6325,Prototyping solutions,No,/scheduledemo.php,3913.78,PayPal,Pending,1
2022.0,Zambia,Michael Payne,robert70@example.net,001-863-629-8842x0193,Software Assistence,No,/prototype.php,9785.53,PayPal,Resolved,1
2023.0,Germany,Jeffrey Whitaker,aguilarwillie@example.net,0118722200,AI-Powered Virtual Assistant,Yes,/prototype.php,0.0,Bank Transfer,Failed,5
2023.0,Jamaica,Randy Tanner,reynoldspatricia@example.com,001-629-420-4123,Prototyping solutions,No,/event.php,3310.39,Credit Card,Pending,1
2025.0,India,Lee Gentry,bfrench@example.org,2949156609,Chatting with Sales Representative,Yes,/images/events.jpg,3093.46,PayPal,Pending,1
2022.0,Zimbabwe,Daniel Meyer,pvasquez@example.net,297-569-2845,Software Assistence,Yes,/prototype.php,629.13,Bank Transfer,Pending,4
2022.0,Jamaica,Keith Wiggins,danielsjeffrey@example.com,(570)871-9108x972,AI-Powered Virtual Assistant,No,/scheduledemo.php,7787.9,Debit Card,Resolved,5
2022.0,Germany,Travis Smith,lsimmons@example.net,+49 (0) 6387 254433,Chatting with Sales Representative,No,/prototype.php,0.0,PayPal,Failed,3
2025.0,France,Jill Payne,jacob75@example.net,0532339919,Inquiring about events,Yes,/images/events.jpg,585.92,PayPal,Pending,3
2023.0,Japan,Jason Harvey,cgonzales@example.org,080-7325-4290,Prototyping solutions,Yes,/images/events.jpg,8596.7,Credit Card,Resolved,2
2022.0,France,Ryan Rodriguez,ograves@example.net,0243095402,Software Assistence,Yes,/scheduledemo.php,4053.14,Debit Card,Pending,5
2022.0,France,Crystal Mitchell,rebekah83@example.com,+33 (0)2 96 93 85 89,Prototyping solutions,No,/images/events.jpg,1801.83,Debit Card,Pending,5
2025.0,India,Daniel Wall,aturner@example.net,1253835302,Scheduled Demo,Yes,/event.php,0.0,Credit Card,Failed,2
2025.0,Portugal,Kevin Welch,brendacarson@example.org,532-667-7275x21393,Prototyping solutions,Yes,/images/events.jpg,2136.36,Bank Transfer,Pending,1
2023.0,China,Christine Hughes,kimberly94@example.org,18704201744,Prototyping solutions,No,/prototype.php,2958.2,Bank Transfer,Pending,1
2023.0,Russia,Miguel Wells,jeffrey30@example.net,+7 (050) 485-8893,Prototyping solutions,No,/prototype.php,0.0,Debit Card,Failed,2
2025.0,Australia,Emily Warren,nunezmichael@example.org,7923 8369,Software Assistence,No,/prototype.php,4711.47,Credit Card,Pending,3
2022.0,Spain,April Rios,nandersen@example.com,7269847612,AI-Powered Virtual Assistant,No,/scheduledemo.php,2078.32,Debit Card,Pending,3
2022.0,Germany,Kellie Tran,gregory39@example.net,+49(0)5971 813849,Software Assistence,No,/images/events.jpg,8313.63,PayPal,Resolved,5
