Year,Country,Customer Name,Email,Phone Number,Job Requested,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2022,France,Brian Rowe,haysjoseph@example.net,0638598512,Inquiring about Events,No,/prototype.php,301.7421887346392,Credit Card,Failed,34
2023,France,Riley Rowe,udavis@example.net,05 47 56 52 51,Prototyping solutions,Yes,/prototype.php,133.73655122453954,Credit Card,Failed,34
2024,China,Todd Vargas,vpotts@example.org,13087906728,Scheduled Demo,Yes,/images/events.jpg,432.1767858900636,Credit Card,Failed,36
2022,Russia,Bradley Hodge,lawrencetasha@example.com,+7 603 184 6423,AI-Powered Virtual Assistant,No,/event.php,326.262521202196,PayPal,Failed,37
2022,Japan,Jeffrey Cooper,mho@example.org,080-4578-9903,Scheduled Demo,Yes,/event.php,221.2943878031001,Debit Card,Failed,35
2022,Jamaica,Eddie Nguyen,swright@example.com,(673)810-4773x682,Chatting with Sales Representative,Yes,/event.php,469.6726233131496,PayPal,Failed,37
2025,UK,Katherine Fisher,dakotachavez@example.com,+44(0)131 4960014,Chatting with Sales Representative,No,/scheduledemo.php,398.89297507022985,PayPal,Failed,36
2025,Zimbabwe,Johnny Miller,jeffery45@example.com,(468)772-2725x8542,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,497.8053695920915,PayPal,Failed,37
2023,Netherlands,Monica Nguyen,carolyn28@example.com,+1-890-921-0955x217,Prototyping solutions,Yes,/scheduledemo.php,189.5013479804581,Bank Transfer,Resolved,34
2025,Portugal,Kimberly Smith,ydelgado@example.org,(604)846-8568x42799,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,104.18580756533736,Bank Transfer,Failed,36
2023,Brazil,Tabitha Hall,carlsonangel@example.net,81 8423-9195,Software Assistance,No,/index.html,210.84932434736172,PayPal,Pending,34
2025,Portugal,James Murray,dominiquedalton@example.com,886-631-8680,Chatting with Sales Representative,Yes,/images/events.jpg,288.9802192674098,Debit Card,Resolved,33
2025,China,Sierra Hess,samuelsmith@example.net,18013663482,AI-Powered Virtual Assistant,No,/prototype.php,109.06243387333949,Debit Card,Failed,33
2023,China,Chris Harrison,yfranklin@example.net,13779914568,Software Assistance,Yes,/index.html,100.46860456568696,Bank Transfer,Resolved,37
2022,China,Suzanne Suarez,joshua14@example.com,15779697818,Inquiring about Events,No,/images/events.jpg,333.3670863339248,Credit Card,Failed,37
2024,Germany,Vanessa Clark,cmanning@example.org,+49(0) 948950414,Inquiring about Events,Yes,/scheduledemo.php,484.796118541887,Debit Card,Pending,35
2025,Australia,Anne Mitchell,dcollins@example.net,0441 892 482,Software Assistance,Yes,/images/events.jpg,479.8740326754258,Debit Card,Pending,36
2024,France,Kaitlyn Mendoza,wsellers@example.net,05 35 11 86 57,Prototyping solutions,Yes,/index.html,196.79012965458725,Debit Card,Pending,36
2023,Zimbabwe,Victor Silva,fhernandez@example.net,206.213.7408x751,AI-Powered Virtual Assistant,Yes,/event.php,264.1826668787733,Bank Transfer,Pending,36
2025,China,Adam Brown,lesliegallagher@example.net,13812732301,AI-Powered Virtual Assistant,Yes,/prototype.php,308.8912541804954,Credit Card,Failed,35
2023,Brazil,Cody Gonzalez,brooksmatthew@example.net,+55 (051) 0601 6406,AI-Powered Virtual Assistant,No,/images/events.jpg,165.32752631916168,Credit Card,Failed,36
2025,Zimbabwe,Robert Martinez,jessica22@example.org,001-437-860-5656,Scheduled Demo,No,/prototype.php,265.87007537866856,Bank Transfer,Pending,36
2022,China,Tara Lloyd,melanie97@example.com,18115992400,AI-Powered Virtual Assistant,No,/index.html,405.6120399500537,Debit Card,Failed,34
2024,Spain,Susan Rogers,michelle38@example.org,534-980-2473,Prototyping solutions,Yes,/event.php,339.76321118312205,PayPal,Failed,37
2023,Jamaica,Kristie Wilson,leethomas@example.com,3032097046,AI-Powered Virtual Assistant,Yes,/event.php,255.5976304686753,Bank Transfer,Pending,34
2025,France,Emily Morgan,taylor14@example.net,01 48 94 24 55,AI-Powered Virtual Assistant,No,/prototype.php,443.4670371768048,PayPal,Failed,36
2024,Spain,Ryan Jackson,steven78@example.org,+1-731-555-5553x8061,AI-Powered Virtual Assistant,No,/images/events.jpg,298.88565976963184,Bank Transfer,Pending,33
2025,Germany,Kristen Thompson,jeremy68@example.net,+49(0)0122 992919,AI-Powered Virtual Assistant,Yes,/index.html,222.8335053831977,Debit Card,Failed,37
2025,Canada,Sean Ingram,sallyreed@example.com,242-291-1606,Chatting with Sales Representative,No,/scheduledemo.php,195.73463289840032,Credit Card,Failed,37
2024,Japan,Erica Conley,ileach@example.net,070-0254-9980,Software Assistance,Yes,/event.php,273.772134788076,Credit Card,Failed,36
2022,Russia,Jeffrey Turner,jkent@example.net,+7 352 557 07 24,Chatting with Sales Representative,Yes,/event.php,300.8174706761445,Bank Transfer,Pending,34
2025,China,Beverly Ashley,amber08@example.org,18271754576,Chatting with Sales Representative,Yes,/prototype.php,138.9340556426038,Debit Card,Resolved,35
2024,Spain,Sara Stevens,bradleyleah@example.com,980-219-2228x4376,Prototyping solutions,Yes,/event.php,236.56472460019603,Credit Card,Resolved,34
2024,Jamaica,Mark Maldonado,roberthayes@example.org,001-636-568-4958x16116,Prototyping solutions,No,/index.html,204.8531964676884,Bank Transfer,Failed,33
2024,Australia,Catherine Wallace,henry25@example.net,0435.703.811,Inquiring about Events,No,/prototype.php,260.35685072589985,Bank Transfer,Pending,35
2025,China,Ryan Winters,debbiebecker@example.org,13630369982,Prototyping solutions,No,/index.html,490.42567137216,Bank Transfer,Resolved,33
2023,Portugal,Dominic Jones,dukescott@example.net,+1-899-688-8454x340,AI-Powered Virtual Assistant,Yes,/event.php,123.01331742757196,Credit Card,Resolved,33
2024,Japan,Jacqueline Merritt,rjohnson@example.net,080-0114-4536,Prototyping solutions,No,/event.php,377.5777894089935,Credit Card,Failed,37
2025,Jamaica,Eric Alexander,gibsonmary@example.com,582-267-9706x0101,Prototyping solutions,Yes,/prototype.php,380.8622548842839,Debit Card,Pending,34
2025,Germany,Danielle Bass,gho@example.org,04111 20963,Software Assistance,Yes,/event.php,126.96023904591942,Credit Card,Failed,36
2022,Australia,Lindsey Kidd,martin15@example.net,(07)-1108-5980,Chatting with Sales Representative,No,/index.html,115.01932527549012,Credit Card,Failed,35
2022,Canada,Timothy Hall,fdillon@example.net,(698) 973-4014,AI-Powered Virtual Assistant,Yes,/event.php,390.00114506283313,PayPal,Failed,34
2022,Netherlands,Jeffery Cooper,jonsharp@example.com,517.775.5704x48520,Chatting with Sales Representative,No,/index.html,374.0555626098397,Debit Card,Failed,36
2024,China,Laura Golden,sheliajohnson@example.com,14579002678,Prototyping solutions,No,/images/events.jpg,472.3459452920639,Bank Transfer,Resolved,36
2024,Zambia,Brenda Barrett,kristine16@example.org,583-786-5444,Chatting with Sales Representative,Yes,/scheduledemo.php,111.04166583261616,Debit Card,Resolved,34
2025,Portugal,Aaron Gray,randerson@example.com,(513)707-8022x8298,Chatting with Sales Representative,Yes,/images/events.jpg,319.8189143018622,PayPal,Failed,36
2024,Japan,Maria Warren,brandybrown@example.net,070-8338-9068,Inquiring about Events,Yes,/images/events.jpg,225.45535017331065,PayPal,Pending,36
2025,Australia,Christopher Wolfe,pnicholson@example.net,(08) 6881 4361,Inquiring about Events,Yes,/index.html,352.06577536918223,Bank Transfer,Failed,33
2023,Spain,Joanne Watson,johnroy@example.org,365-390-9413,Software Assistance,Yes,/index.html,266.43351763024896,PayPal,Failed,34
2025,Jamaica,Benjamin Jimenez,ibowman@example.net,+1-443-339-2707x742,Prototyping solutions,Yes,/prototype.php,234.2295241203301,Credit Card,Resolved,33
2025,USA,Jennifer Mitchell,nwalker@example.com,001-249-553-6954,Prototyping solutions,Yes,/index.html,308.21823596376646,Credit Card,Resolved,37
2023,Brazil,Joshua Barton,christinehendrix@example.net,+55 61 8708 8815,Software Assistance,Yes,/event.php,370.7433686995405,Debit Card,Pending,34
2023,Portugal,Samantha Grant,ksalinas@example.net,691-270-3307,Software Assistance,No,/images/events.jpg,401.0630781224637,Bank Transfer,Resolved,34
2023,Australia,Jonathan Wilkinson,kgray@example.org,08-1144-5577,Scheduled Demo,No,/prototype.php,366.8077998655226,PayPal,Resolved,36
2023,Jamaica,Stacey Acevedo,nancyclements@example.com,+1-618-694-0828x889,Chatting with Sales Representative,No,/prototype.php,249.7916827004641,PayPal,Pending,35
2022,Japan,John Brooks,pacealice@example.org,40-7314-6115,Prototyping solutions,No,/images/events.jpg,280.39384091972744,Credit Card,Pending,36
2023,Russia,Elizabeth Brooks,gerald31@example.com,81991595901,Inquiring about Events,No,/scheduledemo.php,217.0450087760261,Bank Transfer,Pending,35
2025,Zimbabwe,Edward Coleman,yhernandez@example.net,+1-428-485-2739x24848,Software Assistance,Yes,/prototype.php,149.02710497241495,PayPal,Pending,37
2025,France,Jeffery Williams,vanderson@example.com,0563267595,Chatting with Sales Representative,No,/images/events.jpg,417.2129820037824,PayPal,Resolved,34
2022,India,Kelly Ferguson,cannonkevin@example.org,+916541715014,AI-Powered Virtual Assistant,No,/images/events.jpg,358.1726976712264,PayPal,Pending,33
2024,Russia,Jennifer Johnson,jwilson@example.com,+7 (004) 050-6469,Software Assistance,No,/images/events.jpg,442.7940153365371,Debit Card,Resolved,34
2025,Jamaica,Briana Mcguire,ricky07@example.org,+1-305-679-2798x03839,Prototyping solutions,No,/prototype.php,271.4202712096161,Credit Card,Pending,36
2023,Canada,Hector Mendoza,ashley15@example.com,777.036.2038,Software Assistance,No,/event.php,285.11465005163154,Debit Card,Pending,35
2025,Zambia,Laura Hanson,ehester@example.net,+1-495-747-3021x7762,Software Assistance,No,/index.html,187.5090158927731,Credit Card,Failed,34
2022,Brazil,Laura Zimmerman,angela20@example.org,(081) 9930-9076,AI-Powered Virtual Assistant,No,/index.html,129.55090320372116,PayPal,Pending,37
2023,USA,Linda Ferguson,dakota90@example.net,9157533855,Software Assistance,Yes,/images/events.jpg,399.4885642339463,Credit Card,Failed,33
2023,Zimbabwe,Joseph Gallegos,marshallvanessa@example.com,001-363-803-5794,Chatting with Sales Representative,No,/images/events.jpg,434.63023342842587,Credit Card,Resolved,37
2024,Germany,Jessica Kim,clarksean@example.com,+49(0)3773917895,Scheduled Demo,Yes,/scheduledemo.php,496.4440134593706,Credit Card,Resolved,37
2024,India,Heather Briggs,john84@example.org,0307830737,Software Assistance,Yes,/event.php,275.2219806725026,Credit Card,Failed,35
2022,Canada,Pamela Barr,richard79@example.com,1 (189) 502-6127,Chatting with Sales Representative,No,/scheduledemo.php,225.96975939271724,PayPal,Resolved,34
2024,France,Harry Vargas,gregory95@example.org,+33 (0)1 78 29 32 17,Inquiring about Events,No,/index.html,477.0169404012634,PayPal,Failed,33
2024,Germany,Wendy Henry,ymeyer@example.net,08287 849517,Prototyping solutions,Yes,/event.php,406.1524947827722,PayPal,Failed,33
2022,UK,Joshua Collins,erica73@example.net,02074960509,Prototyping solutions,Yes,/images/events.jpg,369.8771037665885,Bank Transfer,Resolved,35
2022,Spain,Angel Stevens,hullpatrick@example.org,279.307.7021,Scheduled Demo,Yes,/event.php,360.82445997486747,PayPal,Resolved,36
2025,USA,James Hart,andrew27@example.com,001-488-932-2114x93639,Software Assistance,Yes,/scheduledemo.php,148.75393532730243,Bank Transfer,Resolved,35
2022,Brazil,David Bradley,josephrodriguez@example.com,+55 81 3016-7057,Scheduled Demo,No,/event.php,325.3556418051645,Bank Transfer,Resolved,35
2025,Netherlands,Vincent Campbell,lauravaldez@example.com,001-755-249-8544,Prototyping solutions,No,/images/events.jpg,289.98281372176973,Credit Card,Failed,34
2023,Australia,Daniel Gomez,austin56@example.org,07-5522-4582,AI-Powered Virtual Assistant,Yes,/event.php,485.29687115134254,Bank Transfer,Pending,34
2025,France,Anthony Love,swilson@example.net,+33 5 17 17 75 26,AI-Powered Virtual Assistant,No,/index.html,133.6225152334789,Debit Card,Resolved,35
2022,Spain,Michael Fields,shannon75@example.com,+1-818-609-0586x4447,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,217.8751502513863,PayPal,Pending,36
2022,France,Stephanie Bennett,sophia17@example.org,04 49 49 13 44,Chatting with Sales Representative,No,/prototype.php,127.8298940614532,Debit Card,Resolved,36
2022,Zimbabwe,Joseph Stanley,mmartinez@example.net,855.854.8194x24951,Scheduled Demo,Yes,/event.php,322.54599765924354,Bank Transfer,Failed,36
2024,France,Audrey Schneider,kathleennguyen@example.org,+33 1 53 29 25 06,Prototyping solutions,No,/scheduledemo.php,279.00984317472864,Bank Transfer,Failed,33
2023,Canada,Christopher Dawson,wle@example.net,(460) 125-2040,Scheduled Demo,No,/event.php,166.41458887080094,Credit Card,Failed,35
2022,Brazil,Tracy Oliver,javierarmstrong@example.net,+55 71 2307-5489,Software Assistance,Yes,/index.html,131.95232939527224,Debit Card,Resolved,34
2025,Brazil,Patrick Smith,anthonyhopkins@example.com,0500-096-2213,Chatting with Sales Representative,No,/event.php,428.858287424951,Debit Card,Failed,33
2023,Portugal,James Johnson,larsenchristine@example.org,340.691.5293x4157,Software Assistance,Yes,/scheduledemo.php,124.73011415915715,Bank Transfer,Pending,37
2025,France,Michele Marshall,keithgomez@example.com,+33 (0)1 55 78 64 90,Prototyping solutions,No,/prototype.php,113.52025340354848,Debit Card,Failed,37
2022,Portugal,Melody Lewis,nhurst@example.org,001-663-216-6245x9079,AI-Powered Virtual Assistant,Yes,/index.html,399.3010506000442,Debit Card,Resolved,33
2022,Portugal,Johnny Roth,michaelcameron@example.org,(334)702-1668x814,Inquiring about Events,No,/index.html,198.8272672553753,Bank Transfer,Resolved,35
2025,Zambia,Susan Schmidt,bowens@example.net,+1-413-376-6980x86204,Software Assistance,Yes,/scheduledemo.php,480.973234999212,Debit Card,Failed,33
2022,UK,Samantha Butler,richardsloan@example.net,+441144960436,AI-Powered Virtual Assistant,No,/event.php,360.1601551800619,PayPal,Pending,33
2022,China,Frank Scott,otaylor@example.com,18136550781,Inquiring about Events,Yes,/event.php,136.87723181047488,Credit Card,Pending,33
2022,Australia,Christian Aguilar DDS,ryanharris@example.net,(02)90124325,Chatting with Sales Representative,No,/event.php,112.84265848888202,Credit Card,Resolved,37
2023,Japan,April Pena,phillipspaula@example.com,090-8953-0162,Inquiring about Events,No,/scheduledemo.php,231.65281448765924,Credit Card,Pending,35
2025,Zambia,Kayla Lee,teresawest@example.org,705.705.1487,AI-Powered Virtual Assistant,Yes,/images/events.jpg,427.6277289167372,Debit Card,Resolved,35
2023,Brazil,Aaron Johnson,mullinsmarissa@example.net,+55 21 4736 0627,Scheduled Demo,Yes,/scheduledemo.php,227.648211652538,Bank Transfer,Resolved,37
2025,Brazil,Dr. Brittany Farley MD,stevehall@example.net,+55 (071) 2949 8941,Prototyping solutions,No,/scheduledemo.php,179.3418440695083,PayPal,Pending,34
2023,China,Michelle Brown,charlesporter@example.org,13199547044,AI-Powered Virtual Assistant,Yes,/index.html,334.04658377608456,PayPal,Resolved,36
2025,France,James Phillips,joel49@example.org,+33 2 21 98 78 19,Chatting with Sales Representative,No,/images/events.jpg,386.7365124986226,Bank Transfer,Resolved,34
2024,UK,Lisa Norris,hansonandrea@example.net,(0116) 496 0334,Prototyping solutions,No,/scheduledemo.php,177.0000484067462,Bank Transfer,Resolved,37
2022,Brazil,Christopher Gamble PhD,bellmaria@example.org,0500-901-1151,Prototyping solutions,Yes,/scheduledemo.php,183.71354688412583,Credit Card,Resolved,35
2022,Brazil,Jeff Blackwell,donald39@example.com,(061) 0885 5021,Chatting with Sales Representative,Yes,/event.php,202.83449454648724,Bank Transfer,Resolved,33
2024,USA,Jamie Hodge,edgarwinters@example.org,450.555.7668,Chatting with Sales Representative,No,/images/events.jpg,251.13705941614796,Debit Card,Resolved,33
2023,Japan,Timothy Morton,james11@example.net,090-8542-9079,Software Assistance,No,/event.php,414.4516295665725,PayPal,Resolved,34
2025,Portugal,Patrick Smith,benitezjimmy@example.org,(796)221-9916x18405,Software Assistance,Yes,/index.html,2611.03,Credit Card,Pending,2
2023,Zambia,Anthony Alexander,wilsoneduardo@example.net,(897)411-4702x2626,Software Assistance,No,/index.html,2432.82,Credit Card,Resolved,1
2025,Japan,Bradley Torres,kristi61@example.org,19-0531-3436,Software Assistance,No,/event.php,0.0,Debit Card,Failed,5
2024,Spain,Abigail Olson,armstrongkathy@example.net,397-550-1326x99900,Chatting with Sales Representative,Yes,/images/events.jpg,3659.57,PayPal,Pending,4
2022,Spain,Maria Lopez,kleindaniel@example.com,+1-832-375-1532,Inquiring about events,Yes,/scheduledemo.php,6962.73,Bank Transfer,Resolved,3
2022,Canada,Dawn Gomez,tswanson@example.net,334.741.0145,Prototyping solutions,No,/images/events.jpg,481.1922815089063,PayPal,Pending,39
2025,Zimbabwe,Daniel Thomas,joshuasmith@example.net,+1-747-654-2173x2587,AI-Powered Virtual Assistant,No,/images/events.jpg,459.1312614638607,Debit Card,Failed,40
2025,Canada,Abigail Johnson PhD,annedavid@example.com,(766) 154-3994 x176,Inquiring about Events,Yes,/images/events.jpg,348.4591034502363,PayPal,Failed,36
2024,Canada,Jon Scott,lisa67@example.org,+1 (414) 323-0609,Scheduled Demo,Yes,/prototype.php,375.3279025445251,PayPal,Pending,40
2023,Canada,Tyler Bailey,uwright@example.net,185 720 0434,Software Assistance,No,/index.html,214.85332905088967,Bank Transfer,Resolved,37
2023,Portugal,Ann Foster,kristina84@example.com,250.397.7849x63118,Prototyping solutions,No,/scheduledemo.php,207.24859693947792,PayPal,Pending,37
2022,Portugal,Jennifer Johnston,murrayzachary@example.com,001-611-370-0219x84687,AI-Powered Virtual Assistant,Yes,/event.php,421.0941533569839,PayPal,Resolved,36
2022,Russia,Linda Lucero,sarahsimon@example.net,+7 991 231 3855,Scheduled Demo,No,/prototype.php,348.5159593908424,Debit Card,Resolved,36
2024,Canada,Jacob Liu,jonathanjohnson@example.net,409 116 9708,Software Assistance,Yes,/images/events.jpg,233.9420575559108,Credit Card,Pending,36
2022,Russia,Jason Lin,ericcampbell@example.org,84710369274,AI-Powered Virtual Assistant,No,/index.html,239.406491674884,Bank Transfer,Pending,36
2023,Zambia,Joseph Harris,elizabethrobbins@example.org,(749)547-8140,AI-Powered Virtual Assistant,No,/images/events.jpg,472.28699431824566,Credit Card,Failed,40
2025,Spain,Jill Love,amywalker@example.org,714-975-9297x3261,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,131.61292520723973,Bank Transfer,Resolved,38
2022,Zambia,Michelle Hale,katherinemclean@example.net,(891)419-1376,Software Assistance,Yes,/index.html,156.15122452498184,Credit Card,Failed,38
2022,India,Clinton Nguyen,juliesmith@example.net,06330510061,Scheduled Demo,Yes,/images/events.jpg,137.02810579552084,Bank Transfer,Resolved,39
2024,Jamaica,Terry Chandler,keithhughes@example.org,719-231-9466x66416,Inquiring about Events,No,/scheduledemo.php,379.6327345687059,Credit Card,Resolved,38
2022,France,Brian Rowe,haysjoseph@example.net,0638598512,Prototyping solutions,No,/prototype.php,446.24658912990986,Credit Card,Failed,37
2023,France,Riley Rowe,udavis@example.net,05 47 56 52 51,Prototyping solutions,No,/prototype.php,460.455258235207,Credit Card,Pending,37
2024,China,Todd Vargas,vpotts@example.org,13087906728,Inquiring about Events,No,/images/events.jpg,452.3572515609726,Credit Card,Failed,39
2022,Russia,Bradley Hodge,lawrencetasha@example.com,+7 603 184 6423,Scheduled Demo,No,/event.php,252.99186026371396,PayPal,Failed,40
2022,Japan,Jeffrey Cooper,mho@example.org,080-4578-9903,Prototyping solutions,No,/event.php,225.7520137930936,Debit Card,Resolved,38
2022,Jamaica,Eddie Nguyen,swright@example.com,(673)810-4773x682,AI-Powered Virtual Assistant,No,/event.php,444.4777028978633,PayPal,Failed,40
2025,UK,Katherine Fisher,dakotachavez@example.com,+44(0)131 4960014,Scheduled Demo,No,/scheduledemo.php,439.4531557705482,PayPal,Failed,39
2025,Zimbabwe,Johnny Miller,jeffery45@example.com,(468)772-2725x8542,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,449.0567396215583,PayPal,Resolved,40
2023,Netherlands,Monica Nguyen,carolyn28@example.com,+1-890-921-0955x217,Scheduled Demo,No,/scheduledemo.php,348.4347360657704,Bank Transfer,Failed,37
2025,Portugal,Kimberly Smith,ydelgado@example.org,(604)846-8568x42799,Inquiring about Events,No,/scheduledemo.php,322.6216814472069,Bank Transfer,Resolved,39
2023,Brazil,Tabitha Hall,carlsonangel@example.net,81 8423-9195,Chatting with Sales Representative,Yes,/index.html,391.1693250485223,PayPal,Failed,37
2025,Portugal,James Murray,dominiquedalton@example.com,886-631-8680,Inquiring about Events,No,/images/events.jpg,261.56825628166087,Debit Card,Resolved,36
2025,China,Sierra Hess,samuelsmith@example.net,18013663482,Inquiring about Events,No,/prototype.php,431.4783291829608,Debit Card,Failed,36
2023,China,Chris Harrison,yfranklin@example.net,13779914568,Scheduled Demo,No,/index.html,393.5459414136703,Bank Transfer,Resolved,40
2022,China,Suzanne Suarez,joshua14@example.com,15779697818,Chatting with Sales Representative,No,/images/events.jpg,421.8472270242216,Credit Card,Pending,40
2024,Germany,Vanessa Clark,cmanning@example.org,+49(0) 948950414,Prototyping solutions,Yes,/scheduledemo.php,359.67978411640706,Debit Card,Resolved,38
2025,Australia,Anne Mitchell,dcollins@example.net,0441 892 482,Inquiring about Events,Yes,/images/events.jpg,452.720389995142,Debit Card,Pending,39
2024,France,Kaitlyn Mendoza,wsellers@example.net,05 35 11 86 57,Prototyping solutions,Yes,/index.html,369.4614465622705,Debit Card,Resolved,39
2023,Zimbabwe,Victor Silva,fhernandez@example.net,206.213.7408x751,AI-Powered Virtual Assistant,Yes,/event.php,402.3737391612949,Bank Transfer,Resolved,39
2025,China,Adam Brown,lesliegallagher@example.net,13812732301,Chatting with Sales Representative,No,/prototype.php,120.75168657282624,Credit Card,Failed,38
2023,Brazil,Cody Gonzalez,brooksmatthew@example.net,+55 (051) 0601 6406,Software Assistance,Yes,/images/events.jpg,410.8145234507544,Credit Card,Resolved,39
2025,Zimbabwe,Robert Martinez,jessica22@example.org,001-437-860-5656,Prototyping solutions,No,/prototype.php,425.2883006674936,Bank Transfer,Pending,39
2022,China,Tara Lloyd,melanie97@example.com,18115992400,Software Assistance,No,/index.html,282.7749251303634,Debit Card,Resolved,37
2024,Spain,Susan Rogers,michelle38@example.org,534-980-2473,AI-Powered Virtual Assistant,Yes,/event.php,228.6615691280832,PayPal,Pending,40
2023,Jamaica,Kristie Wilson,leethomas@example.com,3032097046,Prototyping solutions,No,/event.php,485.3006368303542,Bank Transfer,Pending,37
2025,France,Emily Morgan,taylor14@example.net,01 48 94 24 55,Scheduled Demo,No,/prototype.php,312.4023373720905,PayPal,Pending,39
2024,Spain,Ryan Jackson,steven78@example.org,+1-731-555-5553x8061,Prototyping solutions,Yes,/images/events.jpg,378.2088165116196,Bank Transfer,Pending,36
2025,Germany,Kristen Thompson,jeremy68@example.net,+49(0)0122 992919,AI-Powered Virtual Assistant,Yes,/index.html,324.1840511318184,Debit Card,Pending,40
2025,Canada,Sean Ingram,sallyreed@example.com,242-291-1606,Software Assistance,No,/scheduledemo.php,484.6862927629424,Credit Card,Failed,40
2024,Japan,Erica Conley,ileach@example.net,070-0254-9980,Software Assistance,Yes,/event.php,268.34788989708727,Credit Card,Pending,39
2022,Russia,Jeffrey Turner,jkent@example.net,+7 352 557 07 24,Prototyping solutions,No,/event.php,352.0495831695614,Bank Transfer,Resolved,37
2025,China,Beverly Ashley,amber08@example.org,18271754576,AI-Powered Virtual Assistant,Yes,/prototype.php,327.5048678183076,Debit Card,Failed,38
2024,Spain,Sara Stevens,bradleyleah@example.com,980-219-2228x4376,Software Assistance,No,/event.php,199.9042537933072,Credit Card,Resolved,37
2024,Jamaica,Mark Maldonado,roberthayes@example.org,001-636-568-4958x16116,Chatting with Sales Representative,Yes,/index.html,128.31526071960454,Bank Transfer,Failed,36
2024,Australia,Catherine Wallace,henry25@example.net,0435.703.811,Chatting with Sales Representative,No,/prototype.php,289.6274153268132,Bank Transfer,Resolved,38
2025,China,Ryan Winters,debbiebecker@example.org,13630369982,Prototyping solutions,Yes,/index.html,171.8752557127966,Bank Transfer,Resolved,36
2023,Portugal,Dominic Jones,dukescott@example.net,+1-899-688-8454x340,Prototyping solutions,No,/event.php,150.81598869450693,Credit Card,Resolved,36
2024,Japan,Jacqueline Merritt,rjohnson@example.net,080-0114-4536,AI-Powered Virtual Assistant,Yes,/event.php,286.23403821363246,Credit Card,Pending,40
2025,Jamaica,Eric Alexander,gibsonmary@example.com,582-267-9706x0101,Scheduled Demo,Yes,/prototype.php,428.0292366982948,Debit Card,Failed,37
2025,Germany,Danielle Bass,gho@example.org,04111 20963,Scheduled Demo,Yes,/event.php,124.2292682466076,Credit Card,Resolved,39
2022,Australia,Lindsey Kidd,martin15@example.net,(07)-1108-5980,Prototyping solutions,No,/index.html,386.0165482379483,Credit Card,Failed,38
2022,Canada,Timothy Hall,fdillon@example.net,(698) 973-4014,Chatting with Sales Representative,No,/event.php,164.1805854102615,PayPal,Failed,37
2022,Netherlands,Jeffery Cooper,jonsharp@example.com,517.775.5704x48520,Prototyping solutions,No,/index.html,470.5500977743634,Debit Card,Pending,39
2024,China,Laura Golden,sheliajohnson@example.com,14579002678,Prototyping solutions,No,/images/events.jpg,496.6678467857271,Bank Transfer,Failed,39
2024,Zambia,Brenda Barrett,kristine16@example.org,583-786-5444,Prototyping solutions,Yes,/scheduledemo.php,175.05017533012528,Debit Card,Pending,37
2025,Portugal,Aaron Gray,randerson@example.com,(513)707-8022x8298,AI-Powered Virtual Assistant,Yes,/images/events.jpg,259.18275424180314,PayPal,Resolved,39
2024,Japan,Maria Warren,brandybrown@example.net,070-8338-9068,Software Assistance,Yes,/images/events.jpg,251.86807815534743,PayPal,Failed,39
2025,Australia,Christopher Wolfe,pnicholson@example.net,(08) 6881 4361,Scheduled Demo,No,/index.html,480.9838083139704,Bank Transfer,Resolved,36
2023,Spain,Joanne Watson,johnroy@example.org,365-390-9413,Chatting with Sales Representative,No,/index.html,144.83432049594245,PayPal,Pending,37
2025,Jamaica,Benjamin Jimenez,ibowman@example.net,+1-443-339-2707x742,Software Assistance,No,/prototype.php,251.73992226516765,Credit Card,Resolved,36
2025,USA,Jennifer Mitchell,nwalker@example.com,001-249-553-6954,Software Assistance,No,/index.html,490.37957896413945,Credit Card,Resolved,40
2023,Brazil,Joshua Barton,christinehendrix@example.net,+55 61 8708 8815,AI-Powered Virtual Assistant,Yes,/event.php,276.7602779730989,Debit Card,Resolved,37
2023,Portugal,Samantha Grant,ksalinas@example.net,691-270-3307,Software Assistance,Yes,/images/events.jpg,156.98732272960893,Bank Transfer,Failed,37
2023,Australia,Jonathan Wilkinson,kgray@example.org,08-1144-5577,Prototyping solutions,Yes,/prototype.php,321.962351897534,PayPal,Failed,39
2023,Jamaica,Stacey Acevedo,nancyclements@example.com,+1-618-694-0828x889,Chatting with Sales Representative,No,/prototype.php,393.6463474301193,PayPal,Pending,38
2022,Japan,John Brooks,pacealice@example.org,40-7314-6115,Prototyping solutions,Yes,/images/events.jpg,127.6165145549227,Credit Card,Pending,39
2023,Russia,Elizabeth Brooks,gerald31@example.com,81991595901,Inquiring about Events,No,/scheduledemo.php,259.5888165145432,Bank Transfer,Pending,38
2025,Zimbabwe,Edward Coleman,yhernandez@example.net,+1-428-485-2739x24848,Software Assistance,Yes,/prototype.php,412.5863048752987,PayPal,Failed,40
2025,France,Jeffery Williams,vanderson@example.com,0563267595,Inquiring about Events,Yes,/images/events.jpg,498.4167863038991,PayPal,Pending,37
2022,India,Kelly Ferguson,cannonkevin@example.org,+916541715014,Software Assistance,Yes,/images/events.jpg,201.6216292671698,PayPal,Failed,36
