Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,India,Anna Cowan,molly59@example.com,+917380795443,Software Assistance,"(2,)",No,/prototype.php,450.7710104743029,Bank Transfer,Pending,4
2025,Zambia,Elizabeth Lewis,stacey91@example.net,+1-352-724-8566x2932,Chatting with Sales Representative,"(51,)",No,/scheduledemo.php,142.18542900510087,Credit Card,Pending,3
2024,Germany,Mrs. Christine Larsen,reyesmelissa@example.com,+49(0)1380 19484,AI-Powered Virtual Assistant,"(15,)",No,/images/events.jpg,226.21935733026098,Credit Card,Resolved,4
2025,France,Dawn Lopez,gflynn@example.org,0278000355,Chatting with Sales Representative,"(51,)",No,/event.php,107.6173749359484,PayPal,Failed,6
2025,Portugal,James Fuller,qhoffman@example.org,804-481-4405,Chatting with Sales Representative,"(1,)",No,/prototype.php,206.8306590848649,Bank Transfer,Resolved,2
2022,Zimbabwe,Wendy Martinez,leonardbrent@example.com,213.363.8722x822,Chatting with Sales Representative,"(19,)",No,/images/events.jpg,116.97791237266442,Bank Transfer,Failed,2
2025,France,Sandra Perez,johnsonkevin@example.com,+33 (0)7 93 02 90 64,Software Assistance,"(19,)",No,/event.php,142.79706500401113,Debit Card,Pending,2
2022,Australia,Ian Santiago,aliciastone@example.net,0489.640.369,Chatting with Sales Representative,"(48,)",No,/event.php,413.1158764490951,Bank Transfer,Resolved,4
2024,Brazil,Heather York,anthony47@example.org,(021) 4107-3573,Chatting with Sales Representative,"(60,)",Yes,/index.html,173.90167262491954,Credit Card,Resolved,4
2023,Japan,Shirley Thomas,edwardhamilton@example.net,090-3384-8554,Scheduled Demo,"(58,)",Yes,/prototype.php,189.03397479813992,Bank Transfer,Resolved,5
2023,France,Amy Williamson,michelleguzman@example.net,+33 (0)2 43 85 81 19,Prototyping solutions,"(34,)",No,/event.php,249.39532951530703,Credit Card,Failed,3
2025,USA,William Phillips,timothy41@example.net,001-523-328-0821x3471,AI-Powered Virtual Assistant,"(43,)",No,/images/events.jpg,214.36351141708047,Credit Card,Resolved,5
2024,Canada,Justin Schmidt,jennifer59@example.com,368.020.1569,Software Assistance,"(29,)",No,/prototype.php,304.9828365351244,PayPal,Failed,3
2022,Russia,Darlene Cox,lisa63@example.net,+7 (817) 428-5503,Inquiring about Events,"(5,)",No,/event.php,332.0967519734666,Debit Card,Pending,4
2025,Russia,Ethan Gutierrez,marshallshannon@example.net,8 330 477 81 80,AI-Powered Virtual Assistant,"(38,)",No,/event.php,303.5586879015205,Credit Card,Failed,4
2022,Russia,Marcus Roberts,elliotttimothy@example.com,8 (631) 901-9243,Inquiring about Events,"(15,)",Yes,/index.html,314.5518585383072,Bank Transfer,Resolved,2
2024,Portugal,Whitney Rhodes,janderson@example.org,818-390-5222,Software Assistance,"(37,)",No,/event.php,167.8579744835242,PayPal,Resolved,5
2022,France,Randy Fuentes,carrshannon@example.com,+33 (0)7 86 60 35 14,AI-Powered Virtual Assistant,"(20,)",Yes,/event.php,223.27125934335913,Debit Card,Pending,6
2022,USA,Michael Bowen,emily14@example.net,001-796-770-6856x88375,Prototyping solutions,"(48,)",No,/event.php,435.06314839451437,PayPal,Failed,6
2024,Jamaica,Katherine Foster,carltucker@example.org,+1-370-378-9694x049,AI-Powered Virtual Assistant,"(47,)",Yes,/event.php,172.1575140472837,Bank Transfer,Pending,5
2024,USA,Michaela Gentry,operez@example.com,+1-506-589-3368x7897,AI-Powered Virtual Assistant,"(50,)",No,/scheduledemo.php,322.8169133170937,PayPal,Pending,5
2022,Germany,David Vaughn,ashleybarton@example.net,+49 (0) 0170 225753,Scheduled Demo,"(8,)",Yes,/event.php,292.397010060571,Bank Transfer,Failed,4
2022,Japan,John Kerr,joy07@example.com,070-7862-4944,Prototyping solutions,"(58,)",No,/event.php,425.7279155113905,Credit Card,Failed,5
2024,Jamaica,Rebecca Adams,latoyacarey@example.org,726.212.6731,Software Assistance,"(17,)",No,/index.html,448.33542090695204,Credit Card,Pending,4
2024,Canada,Carol Campbell,vmyers@example.net,357-184-7155,Scheduled Demo,"(51,)",Yes,/index.html,372.66471119750946,PayPal,Resolved,5
2024,Netherlands,Kelly Tran,smurphy@example.org,+1-946-396-0767x70968,Software Assistance,"(22,)",Yes,/scheduledemo.php,399.55742188396897,Credit Card,Pending,6
2024,USA,Jennifer Evans,ohampton@example.net,001-636-991-1975x2335,Chatting with Sales Representative,"(18,)",Yes,/images/events.jpg,334.09952707500474,Debit Card,Pending,3
2025,Australia,Shirley Byrd,nalexander@example.com,(02)-9653-2580,Inquiring about Events,"(36,)",No,/scheduledemo.php,109.87103674433402,Bank Transfer,Pending,2
2022,Netherlands,Mr. Brett Williams DDS,yhebert@example.net,001-956-378-3322x81396,Inquiring about Events,"(24,)",No,/scheduledemo.php,290.63489786531227,Credit Card,Resolved,5
2023,Netherlands,Amanda Bell,sarah25@example.net,(896)652-1126,Software Assistance,"(22,)",No,/event.php,301.01911522128654,Debit Card,Pending,6
2023,France,James Stewart,krose@example.com,+33 (0)2 22 93 66 21,Inquiring about Events,"(15,)",No,/event.php,490.3530466618046,Credit Card,Failed,5
2024,Germany,Kendra Fox,hraymond@example.com,+49(0)8170 735863,Inquiring about Events,"(19,)",No,/index.html,239.9678231906323,Debit Card,Pending,4
2024,India,Michelle Long,ebean@example.com,4416519658,Scheduled Demo,"(18,)",No,/event.php,340.50492612932555,Bank Transfer,Resolved,5
2023,Zambia,Erin Sims,idunn@example.net,806.619.4501x59397,Software Assistance,"(12,)",No,/prototype.php,323.59672717671594,Bank Transfer,Pending,2
2022,China,James Walker,madeline46@example.net,15310109957,AI-Powered Virtual Assistant,"(59,)",No,/scheduledemo.php,208.40823736844402,Debit Card,Pending,5
2023,Portugal,Lisa Mccann,lozanochad@example.org,+1-744-572-7639,Scheduled Demo,"(48,)",Yes,/prototype.php,370.8990912816892,Credit Card,Failed,3
2023,Brazil,Tammy Castro,ericmason@example.net,+55 (031) 0568 0075,Inquiring about Events,"(5,)",No,/prototype.php,201.5713999165926,PayPal,Resolved,6
2025,UK,Alexis Rodriguez,shirley60@example.net,263.865.3395,Prototyping solutions,"(51,)",No,/scheduledemo.php,250.3933319186251,Debit Card,Pending,3
2024,China,Miss Ruth Jackson,gonzalescarrie@example.org,15075027162,Software Assistance,"(5,)",No,/index.html,183.03394449664165,Debit Card,Resolved,4
2022,India,Michael Villegas,wmcmillan@example.org,03701878161,Software Assistance,"(15,)",Yes,/images/events.jpg,445.5883430023615,PayPal,Resolved,4
2024,India,Janet Sparks,huberjason@example.org,4392037935,Chatting with Sales Representative,"(4,)",No,/prototype.php,165.08534060092558,PayPal,Failed,3
2022,Jamaica,Virginia Baxter,glendagray@example.net,868.664.2666x0461,Prototyping solutions,"(47,)",Yes,/scheduledemo.php,440.0713570957335,Bank Transfer,Resolved,4
2022,USA,Sergio Choi,shepardpatrick@example.net,+1-920-297-8689x6710,Chatting with Sales Representative,"(13,)",No,/prototype.php,129.9507301366411,PayPal,Failed,4
2022,Canada,Haley Smith,trodgers@example.com,199 616 2379,Chatting with Sales Representative,"(30,)",No,/event.php,355.4663248445762,Debit Card,Pending,2
2022,Zambia,Steven Wilson,jennifercobb@example.com,627-488-9490x87349,Prototyping solutions,"(49,)",Yes,/index.html,186.46507460922157,Debit Card,Pending,3
2022,Japan,Martin Horn,clarksheila@example.com,070-4557-7990,Scheduled Demo,"(9,)",No,/event.php,138.69901423339664,Bank Transfer,Failed,5
2023,Spain,Denise Gregory,john97@example.net,(850)827-0920x660,Chatting with Sales Representative,"(46,)",No,/scheduledemo.php,297.2007787289674,PayPal,Resolved,4
2023,Australia,Jeffery Anderson,erica81@example.org,+61235921833,Software Assistance,"(26,)",Yes,/scheduledemo.php,487.08624222556773,Debit Card,Pending,2
2022,Japan,Kevin Bell MD,uvillarreal@example.org,070-6516-8268,Chatting with Sales Representative,"(48,)",No,/images/events.jpg,418.21498511923727,PayPal,Failed,3
2024,Russia,Jessica Romero,joshualewis@example.com,8 637 939 35 98,Scheduled Demo,"(12,)",No,/prototype.php,259.8438022373473,Credit Card,Resolved,2
2023,Zambia,Kevin Phillips,ipatterson@example.net,+1-927-356-3503x9882,Software Assistance,"(48,)",No,/event.php,393.3335764959824,Bank Transfer,Resolved,2
2024,Germany,David Sanford,zholland@example.com,0843353848,Inquiring about Events,"(51,)",No,/images/events.jpg,442.48969674165915,Credit Card,Pending,2
2022,Spain,Kari Gomez,panderson@example.org,(737)490-7605,Inquiring about Events,"(3,)",No,/scheduledemo.php,273.31506912108205,Debit Card,Resolved,2
2025,UK,Christopher Miranda,christine38@example.net,861-772-9454x287,Chatting with Sales Representative,"(16,)",Yes,/index.html,170.19426288622697,Bank Transfer,Pending,4
2024,Jamaica,Samuel Macdonald,alejandro44@example.org,001-612-211-7833x85452,Chatting with Sales Representative,"(33,)",Yes,/scheduledemo.php,164.43575899040536,PayPal,Failed,4
2024,France,Tara Drake,jknox@example.com,+33 (0)4 86 66 19 36,Prototyping solutions,"(26,)",Yes,/images/events.jpg,106.63627609102289,Credit Card,Resolved,5
2024,Canada,Trevor Ware,williamsabigail@example.net,462.339.2693,Inquiring about Events,"(48,)",No,/images/events.jpg,358.76318035908656,Bank Transfer,Resolved,2
2025,Netherlands,Lindsay Clark,douglasruiz@example.net,001-821-655-9939x2109,Inquiring about Events,"(48,)",Yes,/event.php,106.99627449425245,PayPal,Resolved,3
2024,China,Kayla Lewis,princetyler@example.com,14594139127,Chatting with Sales Representative,"(33,)",Yes,/scheduledemo.php,263.81221893695783,PayPal,Resolved,6
2024,Zimbabwe,Rachel Lee,steelefrank@example.com,+1-592-393-8808x92991,Scheduled Demo,"(13,)",No,/index.html,323.5246365809527,PayPal,Resolved,6
2023,Russia,Jerry Bailey,loriholt@example.org,8 (791) 970-6247,Software Assistance,"(18,)",Yes,/index.html,296.2849919564547,Credit Card,Resolved,2
2023,India,Tammy Potter,ikerr@example.org,05713514496,Prototyping solutions,"(56,)",Yes,/prototype.php,393.285491819662,PayPal,Pending,2
2022,Jamaica,Sheila Green,elizabeth97@example.com,708-366-7844,AI-Powered Virtual Assistant,"(16,)",Yes,/images/events.jpg,324.85953767887247,Bank Transfer,Resolved,4
2024,UK,Christopher Lopez,rebecca96@example.org,554.532.8568,Scheduled Demo,"(14,)",No,/prototype.php,235.5832605448452,PayPal,Failed,6
2022,Jamaica,Justin Cowan,mbowman@example.com,001-987-297-4262x56173,Inquiring about Events,"(11,)",No,/images/events.jpg,254.90113860876718,Bank Transfer,Failed,2
2023,France,Cathy Reeves,david54@example.com,+33 7 80 88 73 73,Prototyping solutions,"(58,)",No,/images/events.jpg,278.2391319648023,Credit Card,Resolved,3
2024,Japan,Lisa Mitchell,carrie66@example.com,090-9603-5311,Software Assistance,"(31,)",Yes,/event.php,179.9652989927245,PayPal,Pending,6
2024,Zimbabwe,Monica Carr,lisamiddleton@example.org,001-713-893-3713x9794,AI-Powered Virtual Assistant,"(14,)",No,/scheduledemo.php,164.96469322454854,Bank Transfer,Pending,4
2025,India,Melissa Elliott,joseph76@example.net,+911503783772,Software Assistance,"(11,)",No,/event.php,474.6965037349164,Credit Card,Pending,5
2022,Canada,Jacqueline Castaneda,shannon19@example.net,572-565-8516,Chatting with Sales Representative,"(44,)",No,/scheduledemo.php,399.8125205580848,Debit Card,Resolved,4
2022,Zambia,Breanna Perez,lindasimpson@example.com,001-804-235-0926x28926,Prototyping solutions,"(40,)",No,/prototype.php,167.74921472130598,Bank Transfer,Failed,5
2024,Spain,Jeremiah Diaz,victoria69@example.org,8767489260,AI-Powered Virtual Assistant,"(26,)",No,/scheduledemo.php,307.0582737786784,Credit Card,Pending,2
2025,Spain,Jennifer Walters,nolanjill@example.org,+1-479-615-0119,Inquiring about Events,"(9,)",Yes,/images/events.jpg,243.33298403633714,Bank Transfer,Pending,2
2022,China,Kristy Morris,timothythomas@example.org,15636095573,Inquiring about Events,"(45,)",No,/prototype.php,440.9738583805584,PayPal,Pending,3
2022,UK,Marcus Bright,jennifer03@example.org,001-666-289-0222,Prototyping solutions,"(47,)",No,/images/events.jpg,344.15700572217304,PayPal,Pending,3
2022,India,Joseph Gonzalez,brenda21@example.com,+911879600172,Inquiring about Events,"(41,)",No,/images/events.jpg,296.55240258178026,Debit Card,Resolved,5
2024,Japan,Cory Campbell,gibsonjason@example.org,080-3187-5494,Inquiring about Events,"(19,)",Yes,/scheduledemo.php,114.79703076876389,Bank Transfer,Pending,5
2025,Portugal,Robert Jones,cruzsteven@example.com,+1-284-871-7311x69084,Inquiring about Events,"(46,)",No,/prototype.php,383.51427400828305,Debit Card,Failed,5
2022,Russia,Alisha Mcdonald,bennettemily@example.com,+7 731 345 97 65,Inquiring about Events,"(34,)",No,/event.php,333.3773722507466,PayPal,Failed,2
2022,UK,Jeffrey Lee,jason08@example.net,(253)921-4326x475,Inquiring about Events,"(24,)",Yes,/index.html,150.67971726955577,Bank Transfer,Resolved,5
2023,Brazil,Rebecca Griffin,mark48@example.net,(061) 9799-7527,Chatting with Sales Representative,"(30,)",Yes,/index.html,235.48963112133427,Bank Transfer,Failed,5
2024,France,Chad Dennis,walter68@example.net,+33 (0)3 82 22 15 43,AI-Powered Virtual Assistant,"(13,)",Yes,/index.html,238.9276424495012,Debit Card,Resolved,2
2022,USA,Theresa Hill,josephrobinson@example.com,+1-253-223-4779x7025,Scheduled Demo,"(53,)",No,/scheduledemo.php,154.30892638394104,Credit Card,Pending,6
2025,Russia,Michael Ellis,davidsalazar@example.net,81529171938,AI-Powered Virtual Assistant,"(5,)",No,/index.html,234.20913775727175,PayPal,Pending,4
2024,Netherlands,Vincent Cook,kimberly41@example.com,362.908.1953x56115,Scheduled Demo,"(4,)",No,/images/events.jpg,176.81860614241185,Credit Card,Pending,4
2025,USA,Gerald Sanders,brian77@example.com,001-787-399-3076x785,Software Assistance,"(33,)",No,/event.php,198.44384868227448,Credit Card,Resolved,4
2023,Spain,Charles Williamson,patrickhayes@example.net,+1-350-690-0739x7617,Chatting with Sales Representative,"(18,)",Yes,/scheduledemo.php,437.7035235851652,PayPal,Failed,4
2025,Australia,Philip Estrada,cobrien@example.org,0401 117 906,Scheduled Demo,"(1,)",No,/images/events.jpg,417.8517690064919,PayPal,Failed,2
2022,China,Mary Ingram,jonesbreanna@example.org,13357222642,Software Assistance,"(18,)",Yes,/prototype.php,234.5218454652248,Bank Transfer,Failed,2
2023,Portugal,Erin Atkinson,kharris@example.org,6838136194,Chatting with Sales Representative,"(4,)",No,/scheduledemo.php,483.35711065273955,Debit Card,Failed,4
2025,China,Nathan Jimenez,mason67@example.com,13134454873,Chatting with Sales Representative,"(53,)",Yes,/prototype.php,115.50947711547805,Bank Transfer,Failed,5
2025,Canada,William Hughes,jennifer76@example.com,+1 (223) 797-9026,Software Assistance,"(47,)",No,/scheduledemo.php,298.39104024683843,Debit Card,Resolved,2
2023,Canada,Samantha Fuentes,angelicapena@example.com,+1 (531) 157-0851,Chatting with Sales Representative,"(50,)",No,/prototype.php,486.6782200655255,Credit Card,Failed,3
2022,Brazil,Lisa Evans,bonniecallahan@example.com,0500-392-5830,Chatting with Sales Representative,"(1,)",No,/prototype.php,218.4191669956088,Debit Card,Resolved,6
2022,India,Barbara Finley,edwardsjames@example.com,01283447418,Prototyping solutions,"(41,)",Yes,/prototype.php,273.7408884068113,Credit Card,Pending,5
2024,Australia,Brandon Dawson,areid@example.org,+61.8.4316.6901,Scheduled Demo,"(11,)",No,/index.html,134.12875933291957,Bank Transfer,Resolved,2
2024,Zimbabwe,Richard Miller,alvarezalexander@example.net,228-903-0406x0298,AI-Powered Virtual Assistant,"(21,)",No,/index.html,111.00250178931361,PayPal,Pending,5
2022,Jamaica,Kelly Ochoa,charleshughes@example.org,+1-417-408-6779x353,Prototyping solutions,"(38,)",Yes,/index.html,436.6767688228324,Debit Card,Failed,4
2023,USA,Aaron West,carrie41@example.org,698-922-2733x7018,Prototyping solutions,"(37,)",No,/prototype.php,497.7043145251192,Bank Transfer,Pending,2
2022,Portugal,Jennifer Wagner,kbowen@example.net,+1-772-642-8392,Scheduled Demo,"(51,)",No,/event.php,263.44585432265734,Debit Card,Failed,4
2022,Australia,Jason Cunningham,wbrady@example.net,4427.0251,AI-Powered Virtual Assistant,"(7,)",No,/event.php,452.18695018400626,PayPal,Failed,5
2023,Australia,Ashley Burgess,pricepatrick@example.net,08 4208 6293,Inquiring about Events,"(34,)",No,/prototype.php,148.3795972172229,Credit Card,Failed,6
2024,Brazil,Patricia Ellis,morenostephanie@example.net,0500-924-8653,Prototyping solutions,"(16,)",No,/scheduledemo.php,465.5611447329746,Credit Card,Resolved,6
2024,Portugal,Michelle Carter,weaverchristina@example.org,958-630-9875,Scheduled Demo,"(6,)",Yes,/event.php,369.20430768912695,PayPal,Pending,4
2024,Japan,Lisa Stephens,michele12@example.org,76-4635-6679,Software Assistance,"(4,)",Yes,/prototype.php,106.61980969738724,Credit Card,Pending,3
2025,Zambia,Howard Saunders,xfriedman@example.net,242-571-2785x303,Software Assistance,"(42,)",Yes,/event.php,111.87811066424996,Credit Card,Failed,5
2022,China,Ronald Hall,turnereddie@example.org,15657333397,Prototyping solutions,"(41,)",No,/scheduledemo.php,463.6285862162192,Credit Card,Resolved,3
2022,Germany,John Kennedy,hwhite@example.com,+49 (0) 7689 037917,Prototyping solutions,"(38,)",Yes,/event.php,326.2489350638318,Debit Card,Failed,3
2022,Zambia,Sabrina Smith,danielmcdowell@example.com,515-628-8922,Software Assistance,"(37,)",Yes,/index.html,109.2072890044105,Credit Card,Resolved,4
2023,Brazil,Cameron Martin,allencindy@example.net,81 5247-5706,Chatting with Sales Representative,"(11,)",Yes,/prototype.php,362.59109862414095,PayPal,Pending,6
2022,Jamaica,Robert Anderson,amanda77@example.net,+1-725-233-4633x70559,Inquiring about Events,"(8,)",Yes,/event.php,306.88951439610196,Debit Card,Pending,5
2022,Canada,Karen Taylor,danielleaustin@example.net,+1 (973) 828-7029,Inquiring about Events,"(38,)",Yes,/images/events.jpg,139.99755336687912,Debit Card,Failed,6
2025,France,Bradley Yang,zimmermanandrew@example.com,+33 3 22 79 64 72,Software Assistance,"(25,)",Yes,/scheduledemo.php,155.46859143565575,Debit Card,Failed,2
2022,Portugal,Mikayla Allen,kford@example.com,234-734-1152,Inquiring about Events,"(41,)",Yes,/event.php,453.60782644964246,Debit Card,Resolved,2
2024,Brazil,Derek Edwards,michaelgreen@example.com,+55 81 3032-9104,Software Assistance,"(37,)",Yes,/event.php,194.49670583200916,Credit Card,Resolved,3
2024,Germany,Sarah Church,jerometaylor@example.net,+49(0)4681 751430,Software Assistance,"(20,)",Yes,/scheduledemo.php,495.7238479283702,PayPal,Pending,5
2025,Germany,Donald Brown,shirleynolan@example.net,+49(0)9956 995800,Chatting with Sales Representative,"(6,)",No,/event.php,185.96453029099132,PayPal,Failed,2
2022,China,Debbie Simon,valeriedawson@example.net,14557742048,AI-Powered Virtual Assistant,"(47,)",Yes,/prototype.php,490.142057946037,Credit Card,Failed,5
2023,Zambia,Seth Pineda,kimphillips@example.com,(354)354-8363x338,Prototyping solutions,"(20,)",Yes,/scheduledemo.php,275.07058184668415,PayPal,Pending,3
2025,Japan,Amanda Johnson,jallen@example.org,090-6423-9794,Chatting with Sales Representative,"(29,)",Yes,/event.php,118.34971280310555,Debit Card,Resolved,2
2024,France,Norma Cabrera,matthewsaaron@example.net,0321531799,Scheduled Demo,"(35,)",Yes,/prototype.php,309.8919233914551,Bank Transfer,Failed,2
2024,UK,Ryan Smith,cunninghamjessica@example.net,(610)634-5591,AI-Powered Virtual Assistant,"(32,)",Yes,/prototype.php,494.86724701790996,PayPal,Resolved,6
2023,Zimbabwe,Miranda Benson,diazjessica@example.net,+1-331-929-8066,Chatting with Sales Representative,"(57,)",Yes,/images/events.jpg,202.79528245062016,Debit Card,Pending,3
2022,Jamaica,Matthew Cox,lynn49@example.net,483-568-1382x963,AI-Powered Virtual Assistant,"(36,)",No,/images/events.jpg,100.25364277266382,Credit Card,Failed,6
2023,France,Paula Palmer,briggsricky@example.com,0465342888,AI-Powered Virtual Assistant,"(42,)",No,/index.html,199.75028109250565,Credit Card,Pending,6
2025,Brazil,William Dunn,meganparks@example.org,0900-533-8745,Software Assistance,"(25,)",No,/event.php,164.9740238193055,Debit Card,Pending,5
2024,Spain,Kimberly Lewis,qrogers@example.org,408-707-8842,Prototyping solutions,"(40,)",Yes,/index.html,321.1271279312694,PayPal,Pending,2
2025,Japan,Deborah Davis,cpugh@example.com,080-4873-8157,Software Assistance,"(15,)",Yes,/images/events.jpg,177.07733000909363,Bank Transfer,Pending,4
2022,Jamaica,Michael Green,nataliechung@example.com,(992)934-4651x07672,AI-Powered Virtual Assistant,"(7,)",Yes,/prototype.php,220.5643361217438,Credit Card,Pending,5
2022,Portugal,Tiffany Delgado,amandashepard@example.org,211.436.5404x8874,Scheduled Demo,"(27,)",No,/scheduledemo.php,324.5101912331817,Bank Transfer,Failed,4
2023,Spain,Brandon Gonzalez,kevinhenson@example.com,462.549.3921x217,Inquiring about Events,"(56,)",Yes,/images/events.jpg,301.7034410546413,Debit Card,Resolved,6
2023,USA,Tommy Maddox,monica83@example.com,9979580491,Inquiring about Events,"(31,)",No,/index.html,495.35010729205277,Credit Card,Pending,2
2023,UK,Christopher Campbell,epeterson@example.com,+1-346-471-5432x04222,Prototyping solutions,"(49,)",No,/index.html,362.12995779897244,PayPal,Pending,4
2022,Germany,Mary Bell,desiree43@example.com,+49(0)7388 98409,AI-Powered Virtual Assistant,"(21,)",Yes,/index.html,121.36488676370121,Credit Card,Pending,4
2025,UK,Shawn Baird MD,smithjackie@example.org,5042100966,Inquiring about Events,"(36,)",Yes,/images/events.jpg,354.52970244802765,PayPal,Resolved,4
2023,Canada,Jillian Church,robert29@example.org,(563) 015-0031 x488,AI-Powered Virtual Assistant,"(55,)",No,/images/events.jpg,311.8039337677329,Credit Card,Pending,6
2025,Germany,Devin Lambert,kelsey33@example.com,+49(0) 826297558,Prototyping solutions,"(1,)",Yes,/index.html,332.3926102152766,Bank Transfer,Failed,4
2023,Russia,Carolyn Chan,jennifer51@example.org,+75701054225,Inquiring about Events,"(1,)",No,/images/events.jpg,391.44143130754475,Credit Card,Failed,6
2023,India,Anita Morales,amyperez@example.net,03794430858,Chatting with Sales Representative,"(14,)",No,/scheduledemo.php,382.79078363291364,Debit Card,Failed,5
2025,Brazil,Jennifer Wilkerson,christian53@example.com,+55 (071) 0994-8266,Inquiring about Events,"(36,)",No,/index.html,191.82368092307533,Credit Card,Pending,3
2025,Spain,Luis Jones,jennifergilmore@example.com,001-506-245-5829,Chatting with Sales Representative,"(53,)",Yes,/prototype.php,350.71139463279513,Bank Transfer,Failed,3
2022,Brazil,Brenda Carter,pamelacrane@example.net,(021) 9006-2724,Scheduled Demo,"(17,)",No,/images/events.jpg,333.8253805379684,Debit Card,Resolved,4
2024,Australia,Stephanie Hernandez,rli@example.com,4877-7725,AI-Powered Virtual Assistant,"(4,)",No,/images/events.jpg,448.40448915971484,Credit Card,Resolved,2
2023,UK,Tamara Barnes,smann@example.com,611-985-3799,Chatting with Sales Representative,"(29,)",Yes,/prototype.php,454.6815114730694,Debit Card,Pending,2
2025,Australia,Gregory Cooper,pateljennifer@example.com,0422-620-944,AI-Powered Virtual Assistant,"(22,)",No,/prototype.php,146.23171805837134,Debit Card,Resolved,4
2025,Germany,Brittney Calderon,michael64@example.net,01464610312,Scheduled Demo,"(32,)",No,/event.php,349.66047765888396,Bank Transfer,Failed,4
2025,Australia,Kimberly Barrera,phillip43@example.com,+61718377726,Chatting with Sales Representative,"(18,)",No,/images/events.jpg,143.76244085803123,Bank Transfer,Resolved,4
2023,Portugal,Katherine Nelson,jonescarl@example.org,831.834.3316,Scheduled Demo,"(50,)",Yes,/scheduledemo.php,265.4655473110188,Debit Card,Resolved,6
2024,Canada,Marissa Nguyen,amandacampbell@example.net,+1 (607) 250-4131,AI-Powered Virtual Assistant,"(42,)",No,/event.php,232.45144836246118,Credit Card,Failed,4
2022,Zimbabwe,Karen Williams,byrdmaureen@example.net,(845)815-2644x71070,Software Assistance,"(27,)",No,/event.php,447.5317087398566,Bank Transfer,Failed,4
2023,Spain,Debra Wood,lisamorales@example.com,(997)583-7334,Chatting with Sales Representative,"(43,)",No,/images/events.jpg,237.91476611553693,Debit Card,Resolved,6
2022,Spain,Kimberly Taylor,amanda91@example.com,696.847.0032,Chatting with Sales Representative,"(9,)",No,/scheduledemo.php,177.95525633914912,Bank Transfer,Failed,6
2022,Zimbabwe,Samantha Bryant,olivia78@example.com,243-402-1496,Inquiring about Events,"(28,)",No,/event.php,151.16976908898812,Credit Card,Pending,6
2024,China,Luke Castaneda,steven25@example.com,13689726095,AI-Powered Virtual Assistant,"(5,)",No,/event.php,374.8051238513292,PayPal,Failed,2
2022,Canada,Nicole Phillips,richardmaynard@example.org,1 (274) 728-4766,Inquiring about Events,"(57,)",No,/prototype.php,396.3681073217648,Credit Card,Resolved,3
2023,USA,Daniel Singh,wendy92@example.net,001-557-470-9807x7911,AI-Powered Virtual Assistant,"(22,)",No,/event.php,437.736577761681,Debit Card,Resolved,6
2023,France,Thomas Frank,apowell@example.org,0383299336,AI-Powered Virtual Assistant,"(25,)",No,/prototype.php,462.1976820763719,Debit Card,Resolved,6
2024,India,Yvette Ellison,qrojas@example.net,2417142575,Chatting with Sales Representative,"(11,)",No,/scheduledemo.php,403.2241239827468,Credit Card,Resolved,5
2024,China,Matthew Rodriguez,millerpaul@example.com,14597198641,AI-Powered Virtual Assistant,"(45,)",Yes,/event.php,424.73751924845635,Bank Transfer,Pending,2
2025,Brazil,Antonio Joseph,ohughes@example.net,+55 (011) 6153-1251,Inquiring about Events,"(9,)",Yes,/images/events.jpg,346.5849998450351,Bank Transfer,Resolved,4
2025,India,Kathryn Kennedy,sschultz@example.com,+913903667962,Software Assistance,"(55,)",Yes,/event.php,325.69093037154886,PayPal,Failed,5
2024,Japan,Sarah Martinez,yeseniagray@example.net,080-2614-2063,Inquiring about Events,"(57,)",Yes,/scheduledemo.php,134.49685970127217,Credit Card,Resolved,5
2024,France,Anne Valenzuela,davidmichele@example.net,01 83 05 08 78,Scheduled Demo,"(38,)",Yes,/prototype.php,320.5951988900971,PayPal,Resolved,5
2025,UK,Deborah Mendez,ilambert@example.org,7125140743,Inquiring about Events,"(39,)",Yes,/index.html,417.7481825592856,Bank Transfer,Resolved,5
2022,France,Debra Fernandez,avaldez@example.net,+33 4 44 16 51 37,Software Assistance,"(9,)",No,/images/events.jpg,295.65950067656047,Credit Card,Failed,6
2023,Netherlands,Donna Scott,juliequinn@example.com,558-522-3267x52114,Prototyping solutions,"(42,)",No,/prototype.php,464.16551363764495,Debit Card,Failed,4
2023,Australia,Michael Ford,zwilliams@example.org,1891-5417,Scheduled Demo,"(27,)",No,/index.html,460.71606357083243,PayPal,Resolved,3
2025,France,George Moore,morrisricardo@example.org,+33 6 01 97 26 34,Inquiring about Events,"(45,)",Yes,/prototype.php,242.61021052122055,Credit Card,Resolved,2
2024,Zambia,Karina Ewing,lkeller@example.com,715.619.0655x2523,Prototyping solutions,"(29,)",No,/index.html,252.23280743805375,Credit Card,Resolved,3
2023,Canada,Antonio White,burchcandice@example.com,234-143-9996 x463,Prototyping solutions,"(40,)",No,/prototype.php,235.5478229651671,Bank Transfer,Resolved,2
2022,UK,Melissa Burgess,timothydavis@example.org,+1-503-251-8442x709,Scheduled Demo,"(6,)",No,/index.html,229.48328833353426,Credit Card,Pending,6
