Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,France,Angela Wong,sandra96@example.net,0518302946,Chatting with Sales Representative,"(30,)",No,/images/events.jpg,363.09773236352186,PayPal,Failed,5
2022,Netherlands,Mrs. Sarah Guerra,lwhite@example.com,234-843-9045x93175,Software Assistance,"(23,)",Yes,/scheduledemo.php,488.46255681423656,Debit Card,Pending,8
2024,India,Melissa Jimenez,ramirezrenee@example.org,1399433878,Inquiring about Events,"(1,)",No,/prototype.php,219.21514513438973,Bank Transfer,Resolved,6
2025,UK,Julie Anderson,clarklisa@example.com,932-695-6734,Software Assistance,"(18,)",Yes,/event.php,499.5824629981897,Bank Transfer,Pending,7
2023,China,Alexandra Steele,heather37@example.com,14733405859,Software Assistance,"(38,)",Yes,/images/events.jpg,394.62737293050645,Debit Card,Pending,8
2022,Jamaica,Jennifer Contreras,connor97@example.com,(554)221-3252x57759,Chatting with Sales Representative,"(53,)",No,/prototype.php,436.5458961496139,Credit Card,Resolved,6
2022,Canada,Willie King,tonywilson@example.net,369.018.8315,Inquiring about Events,"(44,)",Yes,/event.php,124.20889344532156,PayPal,Resolved,5
2025,Australia,Tonya Brooks,donbray@example.net,08 0097 5714,Prototyping solutions,"(41,)",Yes,/prototype.php,233.6322376656352,Credit Card,Failed,8
2024,Spain,Jessica Scott,francocandice@example.net,(647)346-6004x0929,AI-Powered Virtual Assistant,"(25,)",Yes,/index.html,339.88657526170044,Bank Transfer,Resolved,7
2024,Zambia,David Rose,gonzaleznicholas@example.net,001-851-666-9330x6799,Scheduled Demo,"(53,)",No,/scheduledemo.php,264.54861655528737,Bank Transfer,Pending,6
2025,Portugal,Christian Stephens,jeremylopez@example.org,7218591071,AI-Powered Virtual Assistant,"(6,)",No,/scheduledemo.php,210.07625566661585,Bank Transfer,Pending,5
2025,Portugal,Steven Williams,imartinez@example.net,659.414.6583,Software Assistance,"(38,)",Yes,/index.html,163.93334656867563,Debit Card,Failed,5
2024,UK,Holly Lewis,johnsonjoy@example.org,001-838-457-6282x3375,Inquiring about Events,"(29,)",Yes,/index.html,366.8494782690468,Debit Card,Pending,8
2023,Portugal,Amy Friedman,oryan@example.com,+1-339-554-0771x4059,Scheduled Demo,"(48,)",Yes,/event.php,398.3219931813402,Debit Card,Resolved,7
2025,USA,Michael Nguyen,rodriguezmary@example.org,+1-392-431-9959x8887,Chatting with Sales Representative,"(48,)",No,/scheduledemo.php,137.3748381893467,Debit Card,Failed,6
2024,Jamaica,Phillip Williams,perezrobert@example.com,459.726.5285,Inquiring about Events,"(14,)",No,/prototype.php,270.74412967562796,Debit Card,Resolved,6
2025,USA,Michael Doyle,khopkins@example.net,740.769.8357,Prototyping solutions,"(59,)",No,/event.php,410.2489188200444,Bank Transfer,Resolved,5
2023,Netherlands,Robert Cantrell,lisa57@example.com,+1-653-473-4289x750,Prototyping solutions,"(35,)",No,/event.php,184.86275389660904,Credit Card,Pending,5
2022,Spain,Jennifer Lawson,castanedagwendolyn@example.org,(318)914-9501x16484,Scheduled Demo,"(47,)",Yes,/scheduledemo.php,324.62791688248376,PayPal,Pending,8
2022,Brazil,Phillip Jones,reynoldsjose@example.com,41 5858-5157,Software Assistance,"(20,)",Yes,/scheduledemo.php,397.6196829866791,Bank Transfer,Pending,7
2025,France,Mary Valenzuela,darrelllowery@example.org,0244795858,AI-Powered Virtual Assistant,"(4,)",No,/scheduledemo.php,468.3022476706027,Debit Card,Failed,5
2025,France,Megan Ford,tmorgan@example.com,+33 (0)5 86 31 12 33,Software Assistance,"(59,)",Yes,/scheduledemo.php,239.4743227527755,Credit Card,Resolved,5
2023,Zambia,Nathan Marsh,john98@example.net,219-207-7965,Prototyping solutions,"(56,)",No,/scheduledemo.php,392.2296803709215,Bank Transfer,Failed,5
2025,China,Erika Swanson,proberts@example.com,13641902401,Inquiring about Events,"(15,)",No,/scheduledemo.php,132.21811667829675,PayPal,Resolved,5
2023,Portugal,Mary Ford,jhood@example.net,738.460.3205x1781,Prototyping solutions,"(32,)",Yes,/index.html,433.7827256909785,PayPal,Failed,4
2024,UK,Fernando Gardner,keith70@example.com,681.536.2005x44310,Inquiring about Events,"(31,)",Yes,/index.html,307.8040022143987,Debit Card,Failed,6
2022,Canada,Joshua Acosta,johnstondaniel@example.net,(944) 474-4329,Scheduled Demo,"(43,)",Yes,/prototype.php,171.6348942791899,PayPal,Pending,6
2023,Netherlands,Tammy Flores,barnesdavid@example.com,973.920.3158,Software Assistance,"(20,)",Yes,/images/events.jpg,460.6804914806902,Debit Card,Resolved,6
2025,Spain,Wanda Armstrong,williamsrenee@example.net,354.301.7019,Chatting with Sales Representative,"(12,)",No,/index.html,394.8343848784878,Bank Transfer,Failed,8
2024,UK,Adam Baxter,halldeborah@example.com,(868)607-6914x95854,Prototyping solutions,"(58,)",Yes,/event.php,224.51172875210048,Credit Card,Failed,5
2023,Russia,Dylan Williams,david63@example.net,+7 485 553 21 24,Scheduled Demo,"(22,)",No,/event.php,179.82567670878274,Bank Transfer,Resolved,7
2025,Brazil,Amanda Salas,sandersshawn@example.net,0500 184 7810,Prototyping solutions,"(23,)",Yes,/event.php,399.59656600967,PayPal,Failed,4
2024,Brazil,James Wright,hamiltoncarlos@example.org,41 9366-8101,Software Assistance,"(57,)",Yes,/event.php,478.9576375499204,Bank Transfer,Pending,4
2024,Jamaica,Stephanie Cordova,james85@example.com,215.261.5961,AI-Powered Virtual Assistant,"(13,)",Yes,/images/events.jpg,389.17153590224876,Debit Card,Failed,8
2025,Jamaica,Samantha Wade DVM,kmercado@example.net,280-869-5352x214,Software Assistance,"(3,)",Yes,/event.php,475.96104149000655,Debit Card,Failed,7
2024,Jamaica,Dustin Miller,michaelthomas@example.net,354-415-0579x9495,Inquiring about Events,"(10,)",Yes,/scheduledemo.php,334.75019946131096,Bank Transfer,Resolved,5
2023,Germany,Jaime Boone,toddscott@example.com,00689 41855,Software Assistance,"(36,)",No,/images/events.jpg,154.1711536892377,Debit Card,Pending,4
2022,Zimbabwe,Tara Ingram,rachelwalker@example.org,(527)234-6665x1978,Prototyping solutions,"(28,)",Yes,/event.php,137.55052714931648,Debit Card,Pending,7
2023,Brazil,John Brown,kevindrake@example.net,+55 81 2471 8268,Software Assistance,"(34,)",No,/prototype.php,330.638480122539,Debit Card,Pending,8
2025,Netherlands,Christina Myers,ogarcia@example.net,(238)724-3120x93875,Software Assistance,"(39,)",No,/images/events.jpg,263.9247985666332,PayPal,Resolved,8
2025,India,Monica Wilson,pmathis@example.com,4870227112,AI-Powered Virtual Assistant,"(32,)",Yes,/images/events.jpg,460.04495316324295,Credit Card,Resolved,8
2023,France,Sydney Marshall,carlosdavis@example.org,04 63 04 50 08,Chatting with Sales Representative,"(54,)",No,/images/events.jpg,212.8189533443746,Credit Card,Failed,6
2022,Portugal,Amanda Torres,patrick58@example.net,293-263-3768x2874,Prototyping solutions,"(45,)",No,/event.php,496.69017397121735,Credit Card,Pending,7
2022,Germany,Nicole Oconnor,richard05@example.net,03143 721242,Chatting with Sales Representative,"(54,)",No,/prototype.php,221.71891971858474,PayPal,Pending,4
2023,Zambia,Linda Jefferson,maryhanson@example.net,+1-292-394-8047x38543,Chatting with Sales Representative,"(28,)",Yes,/prototype.php,170.80415392645313,Debit Card,Pending,8
2025,Japan,Stephanie Garza,brooke08@example.org,090-6709-2017,Chatting with Sales Representative,"(3,)",Yes,/index.html,405.3551410214074,Credit Card,Resolved,8
2023,Russia,Derek Rodriguez,qtucker@example.net,8 383 322 9655,Inquiring about Events,"(45,)",No,/index.html,244.40470528556526,Debit Card,Pending,6
2023,USA,Jason Atkins,ibender@example.org,866-581-0991,AI-Powered Virtual Assistant,"(57,)",Yes,/prototype.php,216.04147142473926,Credit Card,Pending,8
2023,Zambia,Laura Lambert,grangel@example.org,448-387-1757x59241,Scheduled Demo,"(53,)",No,/prototype.php,207.1426182825823,PayPal,Failed,5
2024,USA,Lauren Bass,samantha79@example.org,001-678-737-5627x110,Scheduled Demo,"(27,)",Yes,/index.html,374.8731923344301,Debit Card,Resolved,7
2022,Japan,Shannon Freeman,kathymartinez@example.net,080-0352-8010,Prototyping solutions,"(53,)",Yes,/index.html,361.86426627963965,Credit Card,Failed,5
2023,Portugal,Ryan Jones,martinkenneth@example.net,+1-552-620-9587,Prototyping solutions,"(39,)",Yes,/scheduledemo.php,216.20409307992503,Bank Transfer,Failed,7
2022,UK,Lisa Garcia,tgarza@example.net,001-348-264-9867x75449,Chatting with Sales Representative,"(2,)",Yes,/index.html,187.53200850956745,Debit Card,Pending,4
2024,Zambia,Sydney Summers,thomasalexis@example.com,001-216-332-4672x118,Inquiring about Events,"(2,)",No,/images/events.jpg,127.67523875965958,Debit Card,Resolved,6
2025,Germany,Sandra Walsh,jonathan43@example.org,+49(0)7974 58131,Chatting with Sales Representative,"(40,)",No,/prototype.php,455.2055858556055,PayPal,Failed,6
2022,Australia,Thomas Miller,jane91@example.org,(02)56785423,Chatting with Sales Representative,"(59,)",Yes,/images/events.jpg,259.70999848420047,Debit Card,Failed,8
2023,Australia,Allison Benton,christine09@example.org,(08).0258.3417,Scheduled Demo,"(47,)",No,/index.html,359.6754732590979,Debit Card,Failed,4
2023,UK,Kimberly Davis,jimenezmichael@example.net,001-623-927-2366x98940,Scheduled Demo,"(45,)",No,/scheduledemo.php,191.61743612869276,Credit Card,Pending,7
2025,Russia,Maria Curtis,christinarivera@example.net,+73319882884,Software Assistance,"(2,)",Yes,/scheduledemo.php,391.5332739909635,PayPal,Failed,7
2022,Spain,Frank Martinez,goodwinjoy@example.net,001-369-530-7852x2170,Chatting with Sales Representative,"(35,)",Yes,/index.html,103.85528713958064,PayPal,Pending,7
2024,Portugal,Kelly Smith,icarter@example.com,551-715-8912x0773,Inquiring about Events,"(20,)",No,/images/events.jpg,399.86899280878583,Credit Card,Pending,7
2024,Germany,Audrey Watkins,hernandezchristopher@example.net,+49(0) 600837314,Software Assistance,"(5,)",Yes,/event.php,484.4020185749785,Credit Card,Pending,8
2023,USA,Christopher Bowers,robertrowe@example.net,(691)501-7532,Chatting with Sales Representative,"(11,)",Yes,/event.php,243.65647023520123,PayPal,Resolved,7
2022,India,Paula Benson,daniel16@example.org,01833229871,Scheduled Demo,"(23,)",No,/prototype.php,305.1782472506495,Credit Card,Pending,4
2025,Russia,Christopher Baker,lramirez@example.com,87606863085,Inquiring about Events,"(35,)",Yes,/index.html,273.6083644011861,PayPal,Failed,8
2024,India,Elizabeth Baker,icannon@example.com,+919664423908,Software Assistance,"(6,)",Yes,/scheduledemo.php,353.54624697611314,Debit Card,Failed,4
2024,Jamaica,Jordan Arnold,shawn77@example.net,844-390-8512,AI-Powered Virtual Assistant,"(32,)",Yes,/scheduledemo.php,175.034753775916,PayPal,Pending,8
2024,France,Maria Campos,cday@example.net,0245209603,Prototyping solutions,"(59,)",Yes,/index.html,302.66976606006904,Debit Card,Failed,4
2025,Zambia,Ashley Allen,cartersandra@example.com,001-547-693-0913x167,AI-Powered Virtual Assistant,"(21,)",Yes,/event.php,224.53151721002297,Bank Transfer,Resolved,6
2022,India,Tiffany French,michaelrobinson@example.org,+917208344000,Chatting with Sales Representative,"(36,)",Yes,/prototype.php,390.09295210018945,Bank Transfer,Failed,7
2023,Canada,Jeff Horne,jharrison@example.org,565-178-3771,Prototyping solutions,"(55,)",No,/index.html,302.09139798647834,Bank Transfer,Pending,7
2023,Canada,Jason Baker,richard19@example.net,1 (430) 821-5800,AI-Powered Virtual Assistant,"(27,)",No,/index.html,408.9263340914387,PayPal,Pending,6
2023,Germany,Courtney Monroe MD,perezalexandra@example.org,0497657803,Chatting with Sales Representative,"(4,)",Yes,/scheduledemo.php,143.84447757546644,Bank Transfer,Failed,4
2023,USA,Robert Flynn,jonesryan@example.net,438.388.4163x021,Software Assistance,"(12,)",Yes,/event.php,236.75931488027544,Debit Card,Pending,6
2024,Zambia,Linda Carney,michaelcallahan@example.net,(470)859-0335,Prototyping solutions,"(15,)",Yes,/index.html,345.0047725218727,Bank Transfer,Failed,6
2024,Jamaica,Billy Young,anitawallace@example.org,(257)279-4476,Software Assistance,"(39,)",No,/scheduledemo.php,300.2209642136635,PayPal,Failed,6
2023,Brazil,Kathleen Fields,katherinereynolds@example.org,51 8773 5413,Inquiring about Events,"(1,)",No,/prototype.php,402.9035924385814,Debit Card,Failed,5
2023,Zambia,Aaron Fuentes,denniscarrillo@example.org,(411)627-8753,Software Assistance,"(31,)",No,/index.html,150.82429317035832,Credit Card,Pending,8
2024,India,Benjamin Flores,erica46@example.com,04047518349,Inquiring about Events,"(57,)",Yes,/scheduledemo.php,211.9604932151188,Bank Transfer,Resolved,8
2023,Germany,Emily Johns,dsmith@example.org,+49(0)0740 00717,AI-Powered Virtual Assistant,"(52,)",No,/scheduledemo.php,428.7116540276321,Debit Card,Pending,5
2022,Australia,Michael Hill,campbelljoshua@example.com,3919 5640,Scheduled Demo,"(6,)",Yes,/event.php,398.4851226532398,Debit Card,Pending,4
2023,Australia,Christopher Fowler,greed@example.net,+61-3-4938-3248,Chatting with Sales Representative,"(5,)",No,/scheduledemo.php,196.01279452428827,Bank Transfer,Pending,7
2025,Germany,Rhonda Ellison,trichards@example.net,08188020627,Prototyping solutions,"(7,)",No,/images/events.jpg,312.8272596276503,Bank Transfer,Pending,6
2024,India,Karen Weaver,qharper@example.net,03895945704,Prototyping solutions,"(2,)",No,/prototype.php,294.89749354112206,Bank Transfer,Resolved,7
2023,Zimbabwe,Martin Watkins,nhernandez@example.net,(208)560-0421x179,Prototyping solutions,"(57,)",Yes,/event.php,485.8789942621525,Credit Card,Pending,6
2023,USA,Christopher Wright,thomasmichael@example.org,851-572-3598x175,Scheduled Demo,"(36,)",Yes,/index.html,337.22684030125583,Debit Card,Pending,7
2023,Canada,Chris Martin,ryan00@example.com,861-293-1362 x252,Chatting with Sales Representative,"(31,)",No,/images/events.jpg,471.91431454223374,Bank Transfer,Pending,8
2024,France,Derek Dickerson,bernardmaria@example.org,+33 (0)2 51 32 43 83,Software Assistance,"(15,)",No,/images/events.jpg,279.72864597668513,PayPal,Resolved,6
2023,Australia,Phillip Larson,michelle61@example.org,6790 1042,Inquiring about Events,"(24,)",Yes,/prototype.php,271.8001699092853,Bank Transfer,Pending,5
2022,France,Maria Russell,susanwhite@example.net,02 22 32 83 54,Scheduled Demo,"(30,)",No,/prototype.php,254.6919716540569,PayPal,Pending,8
2024,Zambia,Brittany Taylor,brandonwhite@example.net,458-938-1127,AI-Powered Virtual Assistant,"(51,)",No,/images/events.jpg,362.6333102467268,Debit Card,Resolved,7
2024,Japan,Adam Willis,levi83@example.org,20-4007-0781,Scheduled Demo,"(18,)",No,/scheduledemo.php,145.9844635419446,PayPal,Failed,7
2024,USA,Edwin Wells PhD,rmiranda@example.org,453.284.8477,Software Assistance,"(53,)",No,/prototype.php,421.29928910608464,Credit Card,Pending,6
2023,UK,Ian Olsen,mia25@example.net,780-344-9938,Prototyping solutions,"(21,)",No,/scheduledemo.php,293.1892439612418,Credit Card,Resolved,8
2023,India,John Floyd,alexa32@example.org,+912618357529,Scheduled Demo,"(26,)",No,/event.php,220.5737837399837,Credit Card,Pending,8
2022,Brazil,Kyle Barrera,calvinmcdonald@example.com,+55 21 8564 9312,Inquiring about Events,"(32,)",No,/index.html,126.69037917699933,Bank Transfer,Failed,6
2022,France,Melissa Moore,kimberlywalsh@example.net,+33 (0)4 30 94 71 75,Scheduled Demo,"(31,)",Yes,/event.php,467.77985636907283,Debit Card,Pending,8
2023,Portugal,Joshua Owens,james43@example.net,221-567-7450x032,Chatting with Sales Representative,"(33,)",Yes,/prototype.php,458.448445318813,Debit Card,Failed,5
2025,Spain,Mary Perry,marysanchez@example.net,(898)718-9974x83970,Chatting with Sales Representative,"(41,)",Yes,/scheduledemo.php,352.9457899194368,Bank Transfer,Resolved,5
2025,Australia,Nicole Strickland,amanda64@example.org,+61.466.860.889,Chatting with Sales Representative,"(29,)",Yes,/scheduledemo.php,229.84800232514436,Debit Card,Failed,6
2024,Jamaica,Monique Smith,qsmith@example.net,001-386-541-9320,AI-Powered Virtual Assistant,"(14,)",Yes,/scheduledemo.php,259.3469912296521,Credit Card,Resolved,5
2022,USA,Edward Murillo,smithjohn@example.com,+1-929-571-6325,Inquiring about Events,"(21,)",Yes,/event.php,121.21549107377558,Bank Transfer,Resolved,7
2025,Canada,Rhonda King,hlawrence@example.net,335.399.3729,Inquiring about Events,"(45,)",No,/prototype.php,117.60193538540915,Bank Transfer,Resolved,7
2023,Russia,Dr. Victoria Huang,julia83@example.net,+7 (950) 187-4089,Inquiring about Events,"(19,)",No,/event.php,227.0636955401511,PayPal,Pending,4
2025,Zambia,Katherine Mendoza,hannah90@example.com,(936)816-3289x0295,Chatting with Sales Representative,"(20,)",No,/index.html,331.576821108583,Credit Card,Resolved,5
2022,Portugal,Kathleen Carney DDS,christophersnyder@example.org,+1-857-838-1621x635,Chatting with Sales Representative,"(11,)",No,/scheduledemo.php,341.9367218573428,PayPal,Failed,7
2023,Netherlands,Katherine Collier,hreyes@example.net,+1-917-678-8668,Software Assistance,"(30,)",Yes,/scheduledemo.php,299.24039209748673,Credit Card,Failed,4
2024,Spain,Justin Williams,davidwalker@example.com,+1-498-504-9177x396,Prototyping solutions,"(56,)",Yes,/images/events.jpg,124.37279478674732,Debit Card,Failed,4
2023,Canada,Shawn Briggs,brent27@example.org,387 086 7902,Chatting with Sales Representative,"(31,)",Yes,/event.php,153.49373978991446,Bank Transfer,Pending,5
2024,USA,James Brewer,tmcdonald@example.net,8294422578,Chatting with Sales Representative,"(40,)",No,/scheduledemo.php,101.64806958593506,Credit Card,Failed,7
2025,Spain,William James,tbeasley@example.com,+1-862-673-4698,Inquiring about Events,"(17,)",Yes,/prototype.php,130.03589415066816,Bank Transfer,Pending,6
2024,Australia,Judy Morgan,ashley62@example.org,02.9825.8424,AI-Powered Virtual Assistant,"(58,)",No,/event.php,294.2463727537446,Debit Card,Resolved,7
2024,Japan,Elizabeth Martinez,rebecca44@example.net,080-7301-3379,Software Assistance,"(36,)",No,/prototype.php,370.7273756157362,Bank Transfer,Resolved,5
2022,Canada,Luis Myers,pricejeremy@example.com,149-601-5296 x030,Software Assistance,"(45,)",Yes,/event.php,398.59329667523474,Credit Card,Failed,6
2022,Germany,Juan Riley,dennisdominic@example.com,+49(0)0970013607,Software Assistance,"(10,)",Yes,/index.html,384.6317779265586,Credit Card,Failed,5
2022,Australia,Zachary Norton,christophercook@example.org,+61.407.587.523,Chatting with Sales Representative,"(31,)",Yes,/images/events.jpg,318.3859404482409,PayPal,Failed,7
2022,Zimbabwe,Chad Middleton,timothyrodriguez@example.net,(546)267-7241,Software Assistance,"(19,)",Yes,/event.php,478.6679631726424,Debit Card,Pending,4
2025,UK,Cindy Carpenter,davisfelicia@example.com,(385)723-4761,AI-Powered Virtual Assistant,"(24,)",No,/index.html,268.23469636924744,Bank Transfer,Resolved,7
2024,Netherlands,Kayla Williamson,benjamin38@example.com,001-421-522-9497,Inquiring about Events,"(42,)",No,/scheduledemo.php,487.5479900125095,Credit Card,Pending,7
2024,Australia,Shelley Rivera,hallandrew@example.net,+61 481 069 028,Chatting with Sales Representative,"(12,)",Yes,/images/events.jpg,252.91859291997184,Credit Card,Resolved,8
2024,Russia,Michelle Edwards,teresa67@example.org,+7 018 344 6694,AI-Powered Virtual Assistant,"(60,)",No,/index.html,199.5581156151673,Credit Card,Resolved,7
2023,Japan,Michael Aguilar,curtismichael@example.org,090-7435-4474,Prototyping solutions,"(60,)",Yes,/prototype.php,238.6915122494702,Bank Transfer,Failed,7
2023,Spain,Leonard Sanders,gstephens@example.net,(811)438-5104,Chatting with Sales Representative,"(51,)",No,/event.php,166.41461356544897,Debit Card,Pending,7
2025,UK,Megan Woodward,brittany12@example.com,208-387-5184x2652,Inquiring about Events,"(45,)",Yes,/images/events.jpg,107.61576918868529,Credit Card,Pending,7
2023,Zimbabwe,Mark Bell,tgarcia@example.com,333.604.7438,Prototyping solutions,"(55,)",No,/scheduledemo.php,133.57700826362318,PayPal,Resolved,5
2023,China,Ashley Singh,nicolecampbell@example.com,13296553598,Software Assistance,"(55,)",Yes,/event.php,338.45740940191706,Credit Card,Resolved,6
2025,India,Richard Booker DDS,chenvanessa@example.net,+917557392986,Scheduled Demo,"(33,)",Yes,/prototype.php,356.9511564408049,Credit Card,Failed,7
2023,India,Nicholas Anderson,millernatalie@example.com,+911196839643,Prototyping solutions,"(34,)",No,/prototype.php,178.68327830537592,Bank Transfer,Resolved,7
2023,Zimbabwe,Heather Reyes,brittany06@example.com,(668)951-8423x552,AI-Powered Virtual Assistant,"(52,)",Yes,/scheduledemo.php,167.99766495650016,PayPal,Failed,4
2023,Brazil,Joseph Brown,yangdanielle@example.net,51 8137 7671,Prototyping solutions,"(46,)",Yes,/images/events.jpg,273.5292523230396,Debit Card,Pending,7
2023,Spain,Tammie Sharp,johnsonmegan@example.net,(510)503-8845,Inquiring about Events,"(18,)",No,/event.php,358.1882648536674,Credit Card,Resolved,4
2022,Portugal,Jennifer West,ynavarro@example.org,853.327.4872,Chatting with Sales Representative,"(51,)",No,/scheduledemo.php,394.54708755368256,Bank Transfer,Resolved,7
2022,Jamaica,Stephanie Leonard,chunter@example.org,001-786-790-1174x2100,Scheduled Demo,"(55,)",Yes,/event.php,170.1903666199297,Bank Transfer,Pending,7
2022,Germany,Deborah Johnson,dennis75@example.org,07511 20343,Software Assistance,"(45,)",No,/images/events.jpg,346.5840890644648,Bank Transfer,Pending,5
2025,Brazil,Dr. James Burke,robert90@example.org,84 3820-9267,AI-Powered Virtual Assistant,"(14,)",No,/images/events.jpg,105.56004685987199,Debit Card,Resolved,8
2025,China,Stephanie Sanchez,nwelch@example.net,14599693199,AI-Powered Virtual Assistant,"(26,)",Yes,/event.php,198.81324433456456,Debit Card,Failed,4
2024,Australia,Kimberly Jones,westpatrick@example.org,0449-168-109,Prototyping solutions,"(7,)",No,/index.html,194.62815662129404,Credit Card,Resolved,7
2024,China,Jennifer Ray,halechristopher@example.com,15112390412,Inquiring about Events,"(15,)",Yes,/event.php,144.09160562267402,Bank Transfer,Pending,5
2023,Russia,Sarah Tucker,ocampbell@example.com,82925908678,Chatting with Sales Representative,"(26,)",No,/index.html,223.03352111484153,Credit Card,Pending,7
2025,Brazil,Edward Moore,lisa49@example.org,(081) 8849-3317,Inquiring about Events,"(33,)",Yes,/event.php,322.2486362974213,PayPal,Pending,8
2022,Germany,Lawrence Perez,maguilar@example.com,+49(0) 022237351,Inquiring about Events,"(34,)",Yes,/event.php,177.79879736420304,Debit Card,Resolved,8
2023,UK,Daniel White,christy66@example.net,(896)515-4422,Inquiring about Events,"(59,)",No,/prototype.php,337.60226223057066,Bank Transfer,Failed,5
2024,China,Holly Cline,jlee@example.org,15515313070,Software Assistance,"(34,)",No,/event.php,219.93290211775263,Credit Card,Failed,5
2025,Russia,Helen Phillips,ronniehunter@example.org,8 (743) 513-29-88,Inquiring about Events,"(22,)",Yes,/images/events.jpg,279.9798420475674,Debit Card,Failed,4
2023,Brazil,Danielle Hardy,alanvargas@example.net,(011) 9066 0469,Chatting with Sales Representative,"(31,)",Yes,/images/events.jpg,146.79576864629405,Credit Card,Pending,8
2025,Russia,Joshua Miller,katie80@example.com,8 (234) 606-3618,AI-Powered Virtual Assistant,"(7,)",No,/prototype.php,172.30296358062995,Bank Transfer,Failed,4
2022,Zimbabwe,Jonathan Smith,joshualeonard@example.net,+1-213-559-3940x24810,Scheduled Demo,"(24,)",No,/images/events.jpg,126.15549152835627,Debit Card,Failed,6
2023,China,Tiffany Johnson,ywillis@example.org,13772639956,Scheduled Demo,"(54,)",Yes,/index.html,464.93522934540596,Debit Card,Resolved,4
2024,India,Robin Holloway,jessicameyers@example.org,6302765154,Scheduled Demo,"(44,)",No,/index.html,200.99783959011606,Bank Transfer,Pending,4
2024,Netherlands,Christina Pennington,abrown@example.net,+1-942-999-3839x530,Inquiring about Events,"(8,)",Yes,/index.html,357.67030709157626,Bank Transfer,Failed,8
2024,China,Marcus Garcia,orozcolinda@example.net,15654120928,Prototyping solutions,"(15,)",No,/images/events.jpg,103.8298190571453,PayPal,Pending,6
2024,Germany,Robert Wilkinson,robertparrish@example.com,(05638) 53072,AI-Powered Virtual Assistant,"(43,)",Yes,/index.html,219.33105734909645,Credit Card,Resolved,4
2022,Zimbabwe,Richard Garcia,kelly49@example.org,4546012934,Software Assistance,"(53,)",No,/event.php,165.73400442629918,Bank Transfer,Resolved,4
2022,Russia,Vanessa Carter,zgriffith@example.org,+70521339900,Prototyping solutions,"(33,)",No,/event.php,477.73175981987,Debit Card,Resolved,8
2024,Japan,Charlene Lee,donaldcastillo@example.net,090-4003-6136,Scheduled Demo,"(22,)",Yes,/scheduledemo.php,408.10383467024434,PayPal,Pending,8
2024,Jamaica,Ryan Smith,zburgess@example.com,444.581.0779x586,Inquiring about Events,"(14,)",No,/images/events.jpg,120.9807678901663,Credit Card,Failed,5
2023,Zimbabwe,Joshua Barton,ryan05@example.org,(218)645-9969,Inquiring about Events,"(20,)",No,/scheduledemo.php,364.0467741751472,Credit Card,Resolved,7
2024,Portugal,Ann Williams,johnhenderson@example.com,603.992.5609x40750,Inquiring about Events,"(8,)",No,/scheduledemo.php,143.2462999392265,Bank Transfer,Resolved,5
2022,Brazil,Nathan Russell,joelwall@example.net,+55 11 4322-8248,Scheduled Demo,"(10,)",No,/images/events.jpg,426.64116652074927,Credit Card,Failed,4
2025,Germany,Heather Brown,mcintoshtina@example.com,+49(0) 192082651,Scheduled Demo,"(44,)",No,/images/events.jpg,309.3384760967954,Bank Transfer,Failed,5
2023,UK,Mr. Keith Alvarez II,normazhang@example.net,958-795-5834,AI-Powered Virtual Assistant,"(5,)",Yes,/index.html,381.3194949611988,PayPal,Resolved,7
2023,Portugal,Jacqueline Fernandez,mcgeesusan@example.net,573-721-9592,Prototyping solutions,"(5,)",Yes,/scheduledemo.php,350.10109066711357,PayPal,Pending,8
2024,Australia,John Martin,powersalex@example.net,0491.828.231,Chatting with Sales Representative,"(13,)",No,/event.php,111.15514050565606,Credit Card,Pending,6
2022,China,Julie Robinson,kurtpetersen@example.net,13342501507,Scheduled Demo,"(41,)",No,/prototype.php,314.6774501993071,Debit Card,Failed,7
2025,Zimbabwe,Michael Richardson,bradleyjones@example.org,+1-409-265-6135x68153,Software Assistance,"(60,)",No,/index.html,335.17420290596976,Debit Card,Failed,4
2024,India,Chelsea Gentry,bochoa@example.com,3119750877,Inquiring about Events,"(13,)",Yes,/scheduledemo.php,314.2283994789344,Debit Card,Pending,7
2023,Germany,Dr. Kenneth Sharp,qgarcia@example.com,04534 02538,Prototyping solutions,"(17,)",Yes,/prototype.php,493.4302689313309,Debit Card,Failed,7
2023,Zambia,Rachael Johnson,zwatson@example.net,937-403-0735,Chatting with Sales Representative,"(17,)",No,/scheduledemo.php,474.6608357445652,Bank Transfer,Failed,6
2023,Zambia,Tami Stokes,fhorton@example.com,(863)810-4758x58274,Prototyping solutions,"(24,)",No,/index.html,202.48762144734667,Credit Card,Failed,6
2025,Jamaica,Lori Bullock,rebeccapatton@example.net,(290)936-7123,AI-Powered Virtual Assistant,"(60,)",Yes,/index.html,427.8250229569414,Bank Transfer,Failed,5
2025,Japan,Carolyn Rasmussen,mercedes29@example.net,080-8284-8056,Software Assistance,"(47,)",No,/scheduledemo.php,230.52928121224448,PayPal,Failed,6
2023,Russia,Lauren Cruz,whitakerlarry@example.net,+7 (632) 869-68-01,Prototyping solutions,"(54,)",Yes,/images/events.jpg,450.9677937797828,PayPal,Failed,6
